term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
verantwortung,7,0.0009,0.0014,0.0017,0.0001,0.0013,0.0032,0.0002,0.0002,0.0017,0.0035,0.0001,0.0195,0.0006,0.0005,0.0048,0.0002,0.0001,0.0004,0.0016,0.0026
vorstellung,7,0.021,0.0414,0.0016,0.0001,0.0014,0.0032,0.0001,0.0002,0.0017,0.0034,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0079,0.0004,0.0016,0.0028
wahrnehmen,7,0.0009,0.0014,0.0016,0.0001,0.0014,0.0033,0.0001,0.0002,0.0017,0.0043,0.0001,0.0003,0.0074,0.0008,0.0004,0.0002,0.0001,0.0266,0.0016,0.0026
wechseln,7,0.0009,0.0014,0.0016,0.0001,0.0013,0.0032,0.0001,0.0002,0.0017,0.0033,0.0001,0.0195,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0191,0.0027
wirtschaft,7,0.0009,0.0014,0.0016,0.0001,0.0013,0.0031,0.0001,0.0002,0.0017,0.0036,0.0087,0.0003,0.0168,0.0005,0.0004,0.0002,0.0109,0.0004,0.0016,0.0027
bilingualer,6,0.0009,0.0014,0.0016,0.0001,0.0013,0.0032,0.0001,0.0003,0.0017,0.0033,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0154,0.0004,0.0016,0.0026
deutung,6,0.021,0.0014,0.0015,0.0002,0.0013,0.0032,0.0001,0.0002,0.0016,0.0032,0.0001,0.0003,0.0074,0.0074,0.0076,0.0002,0.0001,0.0004,0.0015,0.0026
deutungsmustern,6,0.0009,0.0013,0.0016,0.0001,0.0014,0.0033,0.0001,0.0003,0.0017,0.0034,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0154,0.0004,0.0016,0.0027
diskussion,6,0.0009,0.0014,0.0016,0.0001,0.0013,0.0033,0.0001,0.0002,0.0017,0.0034,0.0001,0.0195,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0025
einsetzen,6,0.0009,0.0015,0.0195,0.0001,0.0013,0.0033,0.0001,0.0002,0.0017,0.0033,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0097,0.0004,0.0017,0.0027
ethisch,6,0.001,0.029,0.0195,0.0001,0.0047,0.0033,0.0001,0.0002,0.0019,0.0033,0.0001,0.0003,0.0071,0.0005,0.0004,0.0002,0.0001,0.0092,0.0016,0.0027
fachsprachlich,6,0.0009,0.0014,0.0017,0.0001,0.0013,0.0033,0.0001,0.0003,0.0017,0.0034,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0154,0.0004,0.0015,0.0027
grenze,6,0.0009,0.0359,0.0016,0.0001,0.0046,0.0034,0.0001,0.0002,0.0017,0.0034,0.0042,0.0003,0.0205,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0027
handlung,6,0.0009,0.0014,0.0016,0.0001,0.0015,0.0032,0.0001,0.0002,0.0018,0.0033,0.0001,0.0003,0.0006,0.0261,0.0004,0.0002,0.0001,0.0048,0.0015,0.0028
kernaussag,6,0.0009,0.0014,0.0016,0.0001,0.0014,0.0032,0.0001,0.0002,0.0017,0.0034,0.0001,0.0195,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0027
konfrontieren,6,0.0009,0.0014,0.0017,0.0001,0.0014,0.0031,0.0001,0.0003,0.0017,0.0034,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0154,0.0004,0.0016,0.0026
lehrplan,6,0.025,0.0014,0.0016,0.0117,0.0013,0.0035,0.0001,0.0002,0.0017,0.0033,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0026
liegen,6,0.0009,0.0014,0.0017,0.0001,0.0458,0.0032,0.0001,0.0002,0.0017,0.0033,0.0001,0.0003,0.0007,0.0007,0.0004,0.0002,0.0001,0.0134,0.0016,0.0027
natur,6,0.0009,0.0014,0.0195,0.0001,0.0458,0.0032,0.0001,0.0002,0.0018,0.0033,0.0001,0.0003,0.0007,0.0005,0.0094,0.0002,0.0001,0.0004,0.0015,0.0026
sachbezogen,6,0.0009,0.0014,0.0016,0.0001,0.0014,0.0031,0.0001,0.0002,0.0016,0.0034,0.0001,0.0195,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0026
schließlich,6,0.0009,0.0014,0.0016,0.0001,0.0014,0.0032,0.0001,0.0002,0.0016,0.0033,0.0001,0.0003,0.0006,0.0158,0.0004,0.0002,0.0046,0.0004,0.0016,0.0026
sprachraum,6,0.0009,0.0015,0.0016,0.0001,0.0013,0.0032,0.0001,0.0003,0.0016,0.0034,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0154,0.0004,0.0016,0.0026
themenfeld,6,0.001,0.0014,0.0017,0.0037,0.0013,0.0032,0.0001,0.0002,0.0016,0.0033,0.0001,0.0157,0.0006,0.0124,0.0004,0.0002,0.0002,0.0004,0.0016,0.0611
untersuchen,6,0.0009,0.0014,0.0017,0.0006,0.0013,0.0033,0.0001,0.0003,0.0018,0.0033,0.0001,0.0003,0.0006,0.0008,0.0186,0.0002,0.0001,0.0135,0.0016,0.0026
verantwortungsbereitschaft,6,0.0009,0.0014,0.0017,0.0001,0.0014,0.0032,0.0001,0.0003,0.0016,0.0033,0.0001,0.0004,0.0006,0.0005,0.0334,0.0002,0.0001,0.0004,0.0015,0.0027
vergleichend,6,0.0009,0.0014,0.0016,0.0001,0.0014,0.003,0.0001,0.0002,0.0016,0.0034,0.0001,0.0195,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0028
verständigung,6,0.0009,0.0014,0.0016,0.0001,0.0013,0.0032,0.0001,0.0003,0.0016,0.0034,0.0001,0.0003,0.0006,0.0005,0.0005,0.0002,0.0154,0.0004,0.0016,0.0025
voraussetzung,6,0.0009,0.0013,0.0017,0.0007,0.0581,0.0032,0.0001,0.0002,0.0338,0.0034,0.0035,0.0003,0.0007,0.0005,0.0004,0.0002,0.0001,0.0004,0.0015,0.0027
aktiv,5,0.0009,0.0015,0.0016,0.0001,0.0014,0.0032,0.0031,0.0002,0.0016,0.0035,0.0001,0.0008,0.0006,0.0005,0.0094,0.0002,0.0001,0.0004,0.0364,0.0027
bewusst,5,0.0009,0.0015,0.0196,0.0001,0.0014,0.0032,0.0001,0.0002,0.0017,0.0036,0.0001,0.0003,0.0074,0.0005,0.0004,0.0002,0.0001,0.0136,0.0015,0.0026
bieten,5,0.0009,0.0014,0.0016,0.0001,0.0014,0.0032,0.0001,0.0002,0.0018,0.004,0.0001,0.0003,0.0006,0.0005,0.0004,0.0042,0.0001,0.0125,0.0017,0.0027
debatte,5,0.0009,0.0014,0.0016,0.0002,0.0014,0.0031,0.0028,0.0002,0.0017,0.0033,0.0001,0.0003,0.0168,0.0005,0.0004,0.0002,0.0001,0.0004,0.0364,0.0026
durchführen,5,0.0009,0.0013,0.0016,0.0001,0.0086,0.0033,0.0001,0.0002,0.0017,0.0034,0.0001,0.0094,0.0006,0.0163,0.0004,0.0002,0.0001,0.0004,0.0016,0.0027
eingeordnen,5,0.0009,0.0014,0.0016,0.0001,0.0013,0.0033,0.0001,0.0002,0.0017,0.0041,0.0001,0.0003,0.0006,0.0005,0.0004,0.0002,0.0046,0.0092,0.0016,0.0027
einsicht,5,0.0009,0.0014,0.0016,0.0002,0.0015,0.0033,0.0028,0.0002,0.0017,0.0033,0.0001,0.0003,0.0006,0.0158,0.0004,0.0002,0.0001,0.0004,0.0016,0.0026
erfassen,5,0.0009,0.0014,0.0196,0.0001,0.0014,0.0032,0.0001,0.0002,0.0017,0.0034,0.0001,0.0003,0.0006,0.0354,0.0004,0.0002,0.0001,0.0004,0.0016,0.0027
gegenwart,5,0.0009,0.0014,0.0016,0.0001,0.0013,0.0032,0.0001,0.0002,0.0204,0.0034,0.0001,0.0003,0.0141,0.0005,0.0094,0.0002,0.0001,0.0004,0.0016,0.0026
gestalten,5,0.0009,0.0014,0.0016,0.0001,0.0458,0.0075,0.0001,0.0002,0.0016,0.0034,0.0057,0.0003,0.0007,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0026
grundlegend,5,0.0009,0.0014,0.0016,0.0001,0.0458,0.0032,0.0001,0.0002,0.0017,0.0034,0.003,0.0003,0.0007,0.0005,0.0049,0.0002,0.0001,0.0004,0.0016,0.0028
grundrecht,5,0.0009,0.0014,0.0016,0.0002,0.0014,0.0063,0.0001,0.0002,0.0017,0.0037,0.0143,0.0003,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0015,0.0028
information,5,0.0009,0.0014,0.0016,0.0001,0.0014,0.0033,0.0001,0.0003,0.0017,0.0034,0.0001,0.0004,0.0006,0.0005,0.0182,0.0002,0.0001,0.011,0.0016,0.0026
interview,5,0.0009,0.0532,0.0016,0.0001,0.0045,0.0032,0.0001,0.0002,0.0017,0.0034,0.0003,0.0081,0.0022,0.0005,0.0004,0.0002,0.0001,0.0004,0.0017,0.0027
kontroverse,5,0.0009,0.0014,0.0016,0.0011,0.0013,0.0032,0.0001,0.0002,0.0017,0.0034,0.0058,0.0003,0.0006,0.0008,0.0232,0.0002,0.0002,0.0004,0.0016,0.0027
präsentieren,5,0.0009,0.0014,0.0016,0.0001,0.0014,0.0032,0.0001,0.0002,0.0017,0.0035,0.0001,0.0208,0.0006,0.0005,0.0004,0.0002,0.0001,0.0004,0.0016,0.0028
reflektiert,5,0.0009,0.0014,0.0016,0.0001,0.0458,0.0033,0.0001,0.0002,0.0017,0.0033,0.0033,0.0003,0.0054,0.0005,0.0004,0.0002,0.0002,0.0004,0.0016,0.0027
rek,5,0.0009,0.0014,0.0016,0.0001,0.0015,0.0032,0.0001,0.0002,0.0017,0.0034,0.0001,0.0003,0.014,0.0005,0.02,0.0002,0.0001,0.0004,0.0016,0.0027
struktur,5,0.0009,0.0014,0.0016,0.0001,0.0013,0.0034,0.0001,0.0002,0.0017,0.0035,0.0001,0.0003,0.0006,0.0056,0.0139,0.0002,0.0001,0.0004,0.0016,0.0317
verhältnis,5,0.0009,0.0014,0.0016,0.0001,0.0014,0.0033,0.0001,0.0002,0.0017,0.0033,0.0001,0.0003,0.0398,0.0005,0.0004,0.0002,0.0001,0.0092,0.0016,0.0026
