rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wahrnehmung,67,16.26915311103339,0.0487169980663844
2,motivation,52,13.670926805138418,0.040936766049607075
3,angst,25,13.574238358329579,0.04064723832532539
4,gedächtnis,17,11.7768844899254,0.035265170535191154
5,sexuell,18,11.248091462419177,0.03368173169711989
6,veränderung,15,9.425671646696768,0.028224605439055566
7,sozial,93,9.425248440692759,0.02822333817419314
8,kognition,34,8.724017601980059,0.02612354470734772
9,körperlich,22,6.747596992337295,0.020205272357139755
10,information,13,6.356654145584312,0.019034617573860622
11,hintergrund,8,5.457709220841512,0.01634278119727744
12,orientierung,26,5.261764287684741,0.015756035909150402
13,prozeß,18,5.115387649656963,0.015317719892139842
14,menschlich,18,4.735522812632517,0.014180237541060542
15,inhalt,18,4.663648066803605,0.013965012948257714
16,selbstbestimmung,7,4.647846957907236,0.013917697480372106
17,frage,52,4.5770030709712115,0.013705559732369917
18,auseinander,8,4.18109828135866,0.012520046710370835
19,sicht,8,4.1474558525756064,0.012419306485800632
20,vorurteil,14,4.092841314498469,0.012255766544431711
