topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,19,0,0,0,1,20
2,2,2,2,1,3,10
3,4,1,0,0,1,6
4,6,0,2,0,3,11
5,39,3,0,1,4,47
6,89,0,0,0,0,89
7,67,0,0,0,0,67
8,62,2,1,0,3,68
9,12,0,5,2,5,24
10,4,0,0,2,0,6
11,4,0,10,0,3,17
12,50,1,0,0,0,51
13,102,0,0,0,3,105
14,2,1,0,0,0,3
15,1,4,2,1,6,14
16,50,0,0,0,1,51
17,0,0,18,0,6,24
18,5,2,3,1,3,14
19,5,3,1,0,3,12
20,95,0,0,2,2,99
