topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,14,1,0,1,16
2,0,14,6,0,2,22
3,0,82,1,1,0,84
4,0,3,10,0,2,15
5,0,0,2,0,7,9
6,0,53,31,0,112,196
7,0,0,25,0,6,31
8,8,24,0,0,2,34
9,0,9,27,0,11,47
10,0,57,0,0,0,57
11,4,56,0,2,3,65
12,1,112,1,0,21,135
13,0,22,2,0,3,27
14,2,38,2,0,4,46
15,5,19,0,0,5,29
16,0,8,74,0,16,98
17,0,28,0,0,0,28
18,0,31,7,0,4,42
19,4,25,12,0,19,60
20,1,178,6,2,8,195
