term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
kontext,23,0.0071,0.0038,0.0004,0.0001,0.0017,0.0015,0.0142,0.0007,0.0015,0.0004,0.0025,0.0038,0.0507,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
lernen,23,0.0141,0.0039,0.0005,0.0001,0.0016,0.0018,0.0284,0.0007,0.0015,0.0008,0.0025,0.005,0.0002,0.0004,0.0003,0.0461,0.0005,0.002,0.0012,0.0004
anwendung,22,0.0003,0.0042,0.0089,0.0001,0.0017,0.0488,0.0272,0.0282,0.016,0.0004,0.0025,0.004,0.0002,0.0004,0.0004,0.0209,0.0005,0.003,0.0011,0.0018
fachmethode,19,0.0002,0.0042,0.0004,0.0001,0.0017,0.0015,0.0004,0.0008,0.0015,0.0004,0.0025,0.0039,0.0503,0.0004,0.0003,0.0051,0.0005,0.0019,0.0011,0.0004
material,19,0.0135,0.0039,0.0455,0.0402,0.0019,0.0014,0.0003,0.0007,0.0015,0.0168,0.0026,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0029,0.0011,0.001
modell,19,0.0002,0.0042,0.0191,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0027,0.0038,0.0002,0.0431,0.0003,0.0237,0.0005,0.0019,0.0011,0.0004
reflexion,19,0.0454,0.0042,0.0004,0.0002,0.0017,0.0014,0.0012,0.0007,0.0016,0.0012,0.0025,0.0044,0.0002,0.0004,0.0003,0.0249,0.0005,0.002,0.0011,0.0004
selbstständig,19,0.0004,0.0042,0.0004,0.0075,0.0018,0.0014,0.0003,0.0146,0.0015,0.0004,0.0024,0.0043,0.0002,0.0004,0.0003,0.0191,0.0349,0.0019,0.0012,0.0004
datum,18,0.0003,0.0039,0.0435,0.0157,0.0018,0.0015,0.0003,0.0399,0.0161,0.0004,0.0026,0.0047,0.0003,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0009
ler,18,0.0002,0.0039,0.0558,0.0001,0.002,0.0014,0.0022,0.0007,0.0016,0.0004,0.0025,0.0041,0.0253,0.0004,0.0003,0.0005,0.0006,0.0019,0.0011,0.0004
verwend,18,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0004,0.0007,0.0015,0.0005,0.0025,0.0038,0.0503,0.0004,0.0003,0.0005,0.0006,0.0019,0.0011,0.0004
wissen,18,0.016,0.0039,0.0004,0.0037,0.0018,0.0226,0.0272,0.0008,0.0015,0.0004,0.0024,0.0043,0.0002,0.0004,0.0003,0.001,0.0005,0.0019,0.0012,0.0004
fragestellung,17,0.0052,0.0041,0.0004,0.0052,0.0018,0.0154,0.0003,0.0173,0.0015,0.0004,0.0503,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0018
vergleichbar,17,0.0003,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0147,0.0015,0.0004,0.0026,0.0044,0.0253,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
ziel,17,0.0002,0.0041,0.0004,0.0001,0.0018,0.0015,0.0624,0.0008,0.0016,0.0004,0.0026,0.0044,0.0002,0.0004,0.0004,0.0296,0.0005,0.0019,0.0011,0.0163
übertrag,17,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0147,0.0015,0.0004,0.0024,0.0041,0.0253,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
biologisch,16,0.0003,0.004,0.0134,0.0001,0.0018,0.0507,0.0003,0.0341,0.0015,0.0004,0.0983,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0012
iii,16,0.0382,0.0039,0.0004,0.0032,0.0018,0.0015,0.0004,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0013
reproduktion,16,0.0519,0.0038,0.0004,0.0002,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0024,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
anwenden,15,0.0006,0.0039,0.0004,0.0026,0.0017,0.0015,0.0004,0.0007,0.016,0.0006,0.0025,0.004,0.027,0.0004,0.0003,0.0005,0.0005,0.02,0.0012,0.0038
beschreibung,15,0.0106,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0024,0.0045,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0405
darstellung,15,0.001,0.0038,0.0049,0.0001,0.0018,0.0152,0.0004,0.0445,0.0015,0.0005,0.0027,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0465
information,15,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0292,0.0007,0.0015,0.0004,0.0027,0.0038,0.0003,0.0152,0.0003,0.0005,0.0005,0.0019,0.0011,0.0484
kommunikation,15,0.0003,0.0038,0.0004,0.0001,0.0018,0.0014,0.0003,0.0007,0.0015,0.0004,0.0026,0.004,0.0002,0.0248,0.0003,0.0005,0.0005,0.0019,0.0855,0.0004
politisch,15,0.0002,0.0038,0.0004,0.0159,0.0017,0.0015,0.0354,0.0008,0.0015,0.0573,0.0025,0.0041,0.0002,0.0301,0.0003,0.0203,0.0007,0.002,0.0011,0.0159
begründen,14,0.0002,0.0039,0.0005,0.0001,0.0018,0.0014,0.0134,0.0008,0.0016,0.0005,0.0263,0.0039,0.0255,0.0004,0.0003,0.0115,0.0005,0.0019,0.0011,0.0004
kenntnis,14,0.0003,0.0041,0.0004,0.0026,0.0018,0.0015,0.0003,0.0007,0.0016,0.0207,0.0025,0.0038,0.0253,0.0004,0.0003,0.0051,0.0005,0.0019,0.0011,0.0004
stoff,14,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0449,0.0004,0.0024,0.0038,0.0003,0.0384,0.0003,0.0005,0.0005,0.0018,0.0011,0.0008
verfahrensweise,14,0.0003,0.0039,0.0004,0.0028,0.0018,0.0016,0.0004,0.0147,0.0015,0.0004,0.0026,0.0037,0.0269,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
signal,13,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0003,0.0073,0.0003,0.0515,0.0005,0.0019,0.0011,0.0004
aufgabenstellung,12,0.0003,0.0039,0.028,0.0001,0.0019,0.0015,0.0003,0.025,0.0015,0.0004,0.0025,0.004,0.0002,0.0004,0.0003,0.0005,0.0006,0.0019,0.0012,0.0401
bedeutung,12,0.0002,0.0039,0.0004,0.0002,0.0026,0.0014,0.0003,0.0007,0.0015,0.0209,0.0025,0.0046,0.0003,0.0461,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
eigenständig,12,0.0046,0.0039,0.0005,0.0003,0.0017,0.0015,0.0003,0.0278,0.0015,0.0004,0.0026,0.0043,0.0002,0.0004,0.0003,0.0005,0.0301,0.002,0.0011,0.0005
entwickeln,12,0.0002,0.004,0.0004,0.0001,0.0017,0.0016,0.0004,0.0015,0.0015,0.0004,0.0026,0.0038,0.0311,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
gelernt,12,0.0075,0.0039,0.0277,0.0036,0.0019,0.0015,0.0003,0.0144,0.0015,0.0004,0.0025,0.004,0.0002,0.0004,0.0003,0.0005,0.0006,0.0019,0.0011,0.0004
genetik,12,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0144,0.0003,0.0005,0.0005,0.002,0.0855,0.0004
nervensystem,12,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0007,0.0004,0.0003,0.055,0.0005,0.0018,0.0011,0.0004
synapse,12,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0006,0.0025,0.0038,0.0003,0.0339,0.0003,0.0005,0.0005,0.0444,0.0012,0.0004
teilche,12,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.1027,0.0004,0.0026,0.004,0.0003,0.0178,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
wiedergabe,12,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0026,0.0043,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0578
zuvor,12,0.0003,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0016,0.0004,0.0026,0.0048,0.0002,0.0004,0.0003,0.0005,0.0596,0.0019,0.0012,0.0004
basiskonzept,11,0.0003,0.004,0.0006,0.0001,0.0017,0.0014,0.0026,0.0562,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0012,0.0005,0.0383,0.0011,0.0005
benennen,11,0.0003,0.0039,0.0004,0.0159,0.0017,0.0015,0.0147,0.0007,0.0015,0.0004,0.0026,0.0042,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
chemisch,11,0.0002,0.0039,0.0005,0.0001,0.0017,0.0014,0.0003,0.0008,0.0016,0.0004,0.0025,0.0039,0.0003,0.0004,0.0003,0.0465,0.0005,0.0201,0.0011,0.0004
erfahrung,11,0.0004,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0006,0.0025,0.004,0.0291,0.0004,0.0003,0.0005,0.0005,0.0018,0.0011,0.0004
fachbezogen,11,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0025,0.0043,0.0002,0.0004,0.0349,0.0005,0.0301,0.0019,0.0011,0.0004
historisch,11,0.0071,0.0045,0.0004,0.0057,0.0017,0.0019,0.0366,0.0007,0.0015,0.0004,0.0026,0.0042,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
leben,11,0.0005,0.0039,0.0004,0.0001,0.0017,0.0015,0.0148,0.0008,0.0015,0.0472,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
nutzen,11,0.0002,0.004,0.0005,0.0001,0.0017,0.0015,0.0229,0.0008,0.0016,0.0004,0.0025,0.0041,0.0002,0.0004,0.0349,0.0005,0.0005,0.0201,0.0011,0.0004
sach,11,0.0002,0.004,0.0004,0.0001,0.0017,0.0014,0.0237,0.0008,0.0016,0.0004,0.0025,0.0039,0.0253,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
struktur,11,0.0003,0.004,0.0078,0.0273,0.0018,0.0016,0.0009,0.0007,0.0016,0.0004,0.0265,0.0038,0.0003,0.0072,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
synaptisch,11,0.0004,0.004,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0008,0.0026,0.0038,0.0002,0.0004,0.0003,0.0509,0.0005,0.0019,0.0011,0.0004
arbeiten,10,0.0002,0.0043,0.0004,0.0001,0.0018,0.0014,0.0401,0.0007,0.0015,0.0004,0.0026,0.0044,0.0002,0.0153,0.0003,0.0051,0.0005,0.0019,0.0011,0.0004
aufgabe,10,0.0146,0.0039,0.0047,0.0001,0.0018,0.0286,0.0003,0.0275,0.0015,0.0004,0.0024,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0007
bezogen,10,0.0003,0.004,0.0005,0.0001,0.0017,0.0015,0.0003,0.0281,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0349,0.0005,0.0005,0.0201,0.0011,0.0005
gebrauch,10,0.0002,0.0037,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0025,0.004,0.0253,0.0004,0.0003,0.0005,0.0005,0.02,0.0011,0.0004
gestalten,10,0.0002,0.0038,0.0619,0.0001,0.002,0.0015,0.0003,0.0011,0.0015,0.0004,0.0024,0.0037,0.0002,0.0004,0.0003,0.0005,0.0006,0.0019,0.0011,0.0004
handlung,10,0.0002,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0253,0.0153,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
kriterium,10,0.0002,0.004,0.0275,0.0001,0.0019,0.0285,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0598,0.0003,0.0005,0.0009,0.0019,0.0011,0.0006
ordn,10,0.0003,0.0038,0.0004,0.0079,0.0017,0.0154,0.0003,0.0008,0.016,0.0004,0.0026,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.02,0.0011,0.0028
positionieren,10,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0026,0.0038,0.0273,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
region,10,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.089,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
setzen,10,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0202,0.0008,0.016,0.0004,0.0025,0.0041,0.0002,0.0004,0.0349,0.0005,0.0005,0.002,0.0011,0.0004
situation,10,0.0002,0.004,0.0309,0.0001,0.0019,0.0014,0.0202,0.0007,0.0015,0.0004,0.0025,0.004,0.0002,0.0004,0.0003,0.0051,0.0006,0.0019,0.0012,0.0007
synapsen,10,0.0002,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0027,0.0038,0.0002,0.0178,0.0003,0.0144,0.0005,0.0383,0.0011,0.0004
verwendung,10,0.0003,0.0038,0.0024,0.0318,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0027,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
zusammenfassen,10,0.0003,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0044,0.0002,0.0004,0.0003,0.0005,0.0301,0.0018,0.0011,0.0387
zusammenhäng,10,0.0003,0.0039,0.0004,0.0001,0.0018,0.0154,0.0003,0.0008,0.0015,0.0004,0.0026,0.0038,0.0253,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
abstraktion,9,0.0002,0.0038,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0004,0.0025,0.004,0.0253,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
analyse,9,0.0002,0.0039,0.0054,0.0026,0.0017,0.0014,0.0175,0.0007,0.0161,0.0004,0.0263,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.0142,0.0012,0.0004
begriff,9,0.0002,0.0041,0.0294,0.0001,0.0966,0.0016,0.0003,0.0008,0.0015,0.0004,0.0026,0.0038,0.0002,0.0004,0.0003,0.0051,0.0006,0.0202,0.0011,0.0004
beherrschen,9,0.0002,0.0038,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0026,0.0037,0.0253,0.0003,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
berücksichtigen,9,0.0237,0.0041,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0161,0.0004,0.0026,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.0203,0.0012,0.0004
bewertung,9,0.0055,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.016,0.0004,0.0027,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0201,0.0506,0.0004
einordnen,9,0.0003,0.0039,0.0321,0.0002,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0042,0.0002,0.0004,0.0003,0.0005,0.0301,0.002,0.0011,0.0159
entsprechend,9,0.0027,0.0039,0.0275,0.0001,0.0018,0.0014,0.0003,0.0007,0.0015,0.0004,0.0024,0.0038,0.0002,0.0004,0.0003,0.0338,0.0005,0.002,0.0011,0.0004
erschließen,9,0.0003,0.0039,0.0011,0.0294,0.0018,0.0014,0.0003,0.0007,0.0015,0.0015,0.0025,0.0039,0.0002,0.0039,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
geeignet,9,0.0002,0.0038,0.0004,0.0001,0.0018,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.0039,0.0002,0.0044,0.0414,0.0005,0.0005,0.0019,0.0012,0.0028
herausforderung,9,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.037,0.0025,0.0039,0.0002,0.0004,0.0349,0.0203,0.0005,0.002,0.0012,0.0004
kulturell,9,0.0003,0.0038,0.0004,0.0001,0.0017,0.0015,0.0148,0.0008,0.0015,0.0523,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
prinzip,9,0.0048,0.0038,0.0005,0.0001,0.0031,0.0015,0.0003,0.0007,0.0015,0.0332,0.0027,0.004,0.0002,0.0284,0.0003,0.0005,0.0005,0.0019,0.0012,0.0008
routinemäßig,9,0.0002,0.0039,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0016,0.0004,0.0025,0.0037,0.0253,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
römer,9,0.0003,0.004,0.0004,0.0001,0.0017,0.0015,0.0292,0.0007,0.0015,0.0447,0.0025,0.004,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
schriftlich,9,0.0358,0.0039,0.0005,0.0001,0.0017,0.0016,0.0003,0.0008,0.0015,0.0004,0.0027,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
sozial,9,0.0003,0.0039,0.0004,0.0054,0.0018,0.0015,0.012,0.0007,0.0015,0.0647,0.0025,0.0038,0.0003,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
undod,9,0.0002,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0016,0.0004,0.0027,0.0039,0.0253,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
unterschiedlich,9,0.0025,0.0038,0.0004,0.0212,0.0017,0.0015,0.0288,0.0007,0.0016,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0012,0.0004
vergleich,9,0.0023,0.0042,0.0082,0.0002,0.0682,0.0017,0.0006,0.0018,0.0015,0.0057,0.0026,0.0039,0.0002,0.0014,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
verschieden,9,0.0163,0.0039,0.0041,0.0005,0.0017,0.0015,0.0003,0.0007,0.0015,0.0207,0.0025,0.0038,0.0002,0.0039,0.0003,0.0005,0.0005,0.0201,0.0011,0.0004
vertiefung,9,0.0053,0.0039,0.0005,0.0001,0.0017,0.0016,0.0251,0.0007,0.0014,0.0004,0.0025,0.0041,0.0002,0.0004,0.0003,0.0203,0.0005,0.0019,0.0012,0.0004
verändert,9,0.0003,0.0039,0.0004,0.0001,0.0018,0.0014,0.0003,0.0194,0.0159,0.0004,0.0025,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0433,0.0052
wertvorstellung,9,0.0002,0.0038,0.0004,0.0001,0.0018,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0037,0.0253,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
anforderung,8,0.0163,0.0038,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0052,0.0005,0.002,0.0011,0.0004
anforderungsbereiche,8,0.0185,0.004,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0004,0.0005,0.0005,0.0021,0.0011,0.0004
anordnung,8,0.0048,0.004,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0026,0.0044,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
biomoleküle,8,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0008,0.0015,0.0004,0.0025,0.004,0.0002,0.0143,0.0003,0.0005,0.0005,0.0019,0.0433,0.0004
ebene,8,0.0002,0.0038,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0037,0.0002,0.0004,0.0003,0.0679,0.0005,0.0019,0.0011,0.0005
einfach,8,0.0005,0.0038,0.0004,0.0001,0.0018,0.0737,0.0008,0.0007,0.0161,0.0016,0.0025,0.0039,0.0002,0.0004,0.0003,0.0061,0.0005,0.0019,0.0011,0.0004
erkenntnisgewinnung,8,0.0002,0.0039,0.0004,0.0001,0.0017,0.0154,0.0003,0.0007,0.0015,0.0004,0.0263,0.0039,0.0002,0.0212,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
gerecht,8,0.014,0.004,0.0004,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0332,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
gesellschaft,8,0.0048,0.0039,0.0004,0.0054,0.1891,0.0015,0.0003,0.0007,0.0015,0.001,0.0028,0.0039,0.0002,0.0005,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
komplex,8,0.0003,0.0038,0.0005,0.0001,0.0017,0.0015,0.0003,0.028,0.0015,0.0004,0.0025,0.0038,0.0002,0.0074,0.0003,0.0098,0.0005,0.0018,0.0011,0.0005
lösung,8,0.0013,0.0038,0.0004,0.0001,0.0018,0.0743,0.0005,0.0007,0.0015,0.0004,0.0266,0.0038,0.0002,0.0039,0.0003,0.0005,0.0005,0.0019,0.0012,0.0012
molekular,8,0.0003,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0004,0.0025,0.0039,0.0002,0.0143,0.0003,0.0005,0.0005,0.0018,0.0433,0.0004
persönlich,8,0.0002,0.0039,0.0004,0.0106,0.0018,0.0015,0.0003,0.0012,0.0015,0.0004,0.0025,0.004,0.0002,0.0004,0.0377,0.0005,0.0005,0.0019,0.0011,0.0004
problemstellung,8,0.0196,0.0039,0.0004,0.0002,0.0018,0.0345,0.0003,0.0007,0.0016,0.0004,0.0024,0.0037,0.0002,0.0004,0.0003,0.0005,0.0005,0.002,0.0011,0.0019
regel,8,0.0163,0.0039,0.0004,0.0001,0.0017,0.0015,0.0003,0.0007,0.0015,0.0042,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
strukturiert,8,0.0003,0.004,0.0005,0.0001,0.0017,0.0015,0.0003,0.0258,0.0015,0.0004,0.0025,0.0038,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0401
wiederholung,8,0.0048,0.0039,0.0004,0.0001,0.0017,0.0014,0.0003,0.0008,0.0015,0.0004,0.0026,0.0044,0.0002,0.0004,0.0003,0.0005,0.0301,0.002,0.0011,0.0004
übung,8,0.0003,0.0041,0.0005,0.0001,0.0017,0.0017,0.0255,0.0149,0.0015,0.0004,0.0025,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.0004
ablauf,7,0.0003,0.0039,0.0006,0.0001,0.0017,0.0015,0.0003,0.028,0.0015,0.0004,0.0027,0.004,0.0002,0.0108,0.0003,0.0005,0.0005,0.0019,0.0011,0.0005
arbeit,7,0.0144,0.0038,0.0045,0.0001,0.0017,0.0014,0.0003,0.0007,0.0015,0.0004,0.0026,0.0037,0.0002,0.0108,0.0003,0.0005,0.0005,0.002,0.0011,0.0004
auseinander,7,0.0002,0.0039,0.0004,0.0054,0.0017,0.0014,0.012,0.0008,0.0016,0.0004,0.0025,0.0039,0.0002,0.0004,0.0349,0.0005,0.0005,0.0019,0.0011,0.0004
beziehung,7,0.0003,0.0038,0.0392,0.0001,0.0018,0.0015,0.0003,0.0007,0.0161,0.0004,0.0025,0.0037,0.0002,0.0074,0.0003,0.0005,0.0005,0.0023,0.0012,0.0007
biologie,7,0.0003,0.0038,0.0006,0.0001,0.0018,0.0015,0.0003,0.028,0.0016,0.0004,0.0024,0.004,0.0002,0.0004,0.0003,0.0098,0.0005,0.0201,0.0011,0.0005
entwicklung,7,0.0002,0.004,0.0004,0.0097,0.0018,0.0016,0.0003,0.0007,0.0016,0.0004,0.0025,0.0037,0.0002,0.0004,0.0004,0.0005,0.0005,0.0019,0.0012,0.0211
erworben,7,0.0003,0.004,0.0004,0.0001,0.0017,0.0154,0.0003,0.0007,0.0015,0.0004,0.0024,0.0042,0.0002,0.0004,0.0003,0.0005,0.0301,0.0019,0.0011,0.0004
fall,7,0.0162,0.0039,0.0004,0.0001,0.0018,0.0014,0.0003,0.0007,0.0015,0.0004,0.0024,0.0041,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0012,0.0004
gehören,7,0.0022,0.0041,0.0012,0.0001,0.0017,0.0014,0.0003,0.0392,0.0016,0.0004,0.0026,0.0039,0.0002,0.0004,0.0003,0.0005,0.0005,0.0019,0.0011,0.002
