topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,6,2,0,24,32
2,2,3,10,0,11,26
3,1,3,1,0,14,19
4,25,2,1,1,2,31
5,1,3,3,1,27,35
6,0,3,8,0,60,71
7,43,1,9,0,1,54
