rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,fähigkeit,119,63.08772181488557,0.03686384662149598
2,sozial,228,45.1184030324306,0.026363892075144155
3,mensch,184,43.567691412121434,0.025457769715979166
4,liebe,52,38.959064940877845,0.02276482575661109
5,potenzial,35,34.997765549591016,0.020450132358572303
6,vielfalt,51,34.89783117655716,0.02039173802614507
7,sexualität,47,34.330897861689444,0.02006046369632819
8,interesse,128,33.01544727794467,0.01929181066587619
9,verantwortlich,42,31.092472984171124,0.018168165249883034
10,gefühl,103,30.09480806279997,0.017585202898682782
11,erfassen,51,28.91779297376661,0.016897441437892888
12,grenze,39,28.815563632338154,0.01683770609392702
13,wirklichkeit,33,27.849575420844232,0.016273253293250946
14,verschieden,94,27.225989990325637,0.015908875613969888
15,entwicklung,71,26.756824318669178,0.01563472953827606
16,lebensgestaltung,26,26.664715928354436,0.015580908137289688
17,sehen,32,26.627343705267922,0.015559070545756299
18,lebensform,47,26.377740130270276,0.015413220487453524
19,gestalterisch,24,24.82084460506156,0.014503484706925694
20,geistig,24,24.820776530906965,0.014503444929372762
