rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wunsch,195,75.6639493388628,0.027324650006501788
2,handeln,110,59.28532373485635,0.0214098092385069
3,verantwortung,63,49.62630157041287,0.01792163022651207
4,eth,48,44.71977925769441,0.01614972952458476
5,familie,80,42.2781114664294,0.01526796590516717
6,menschlich,60,41.49081606239634,0.0149836485842382
7,freiheit,73,39.888598294322684,0.014405036971583128
8,leben,146,39.5653515954558,0.014288302344465825
9,mensch,184,36.1407900229063,0.013051584631297658
10,entwickeln,68,35.63690166012747,0.01286961457454556
11,wahrnehmung,59,33.462962713056996,0.012084536325481796
12,identität,41,30.030181954716582,0.010844850403846617
13,gesellschaftlich,90,26.14188078932258,0.009440661627122357
14,kritisch,30,25.71114767569264,0.009285110249233817
15,gefühl,103,25.671116576351938,0.009270653750618321
16,auseinandersetzung,47,25.474293569048793,0.009199574725074735
17,funktion,62,25.278005794152275,0.009128688988915473
18,grundlegend,35,24.873936374045158,0.008982766715769124
19,rolle,68,24.219220586938206,0.008746328096152422
20,aufgabe,25,23.840519733359606,0.008609567216346169
