term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
entwicklung,47,0.0001,0.0011,0.0081,0.0001,0.002,0.0004,0.0545,0.0004,0.0026,0.0003,0.0004,0.0004,0.0151,0.0002,0.0407,0.0005,0.0001,0.0003,0.0016,0.0012
global,45,0.0427,0.0011,0.0001,0.033,0.0019,0.0006,0.0002,0.0004,0.0024,0.0003,0.0003,0.0005,0.0154,0.0002,0.0004,0.0006,0.0023,0.0003,0.0016,0.0464
räuberbeutebeziehung,45,0.0001,0.0011,0.0318,0.0001,0.0019,0.0004,0.0002,0.0004,0.0027,0.0445,0.0004,0.0004,0.0013,0.0004,0.0005,0.0005,0.0001,0.0002,0.0016,0.0001
faktor,44,0.0001,0.0011,0.0344,0.0001,0.0019,0.0004,0.0002,0.0004,0.0027,0.008,0.0003,0.0004,0.0013,0.0133,0.0006,0.0005,0.0001,0.0002,0.0016,0.0001
politisch,43,0.1083,0.0011,0.0001,0.0002,0.0019,0.0176,0.0002,0.0004,0.0023,0.0003,0.0003,0.0329,0.0011,0.0002,0.0004,0.0006,0.0003,0.0043,0.0016,0.0254
wirtschaftlich,43,0.0249,0.0011,0.0001,0.0002,0.0019,0.034,0.0371,0.0004,0.0023,0.0003,0.0003,0.0005,0.002,0.0002,0.0004,0.0005,0.0229,0.0002,0.0016,0.0006
interspezifisch,42,0.0001,0.0011,0.0349,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0117,0.0004,0.0005,0.0013,0.0053,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
europäisch,39,0.0003,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0094,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0183,0.0016,0.0618
symbios,36,0.0001,0.0011,0.0241,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0414,0.0004,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
art,35,0.0001,0.0012,0.0133,0.0001,0.002,0.0004,0.0006,0.0004,0.0025,0.0003,0.0004,0.0005,0.0012,0.0004,0.0964,0.0005,0.0001,0.0004,0.0016,0.0001
globalisierung,34,0.0117,0.0011,0.0001,0.0001,0.0019,0.0005,0.0003,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0001,0.0066,0.0017,0.0444
ökosystem,34,0.0001,0.0011,0.0312,0.0001,0.0021,0.0004,0.0002,0.0004,0.0028,0.0003,0.0004,0.0004,0.0012,0.0027,0.0006,0.0005,0.0001,0.0003,0.0016,0.0001
biotisch,33,0.0001,0.0011,0.0289,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0104,0.0004,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
angepasstheit,32,0.0001,0.0043,0.0063,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0004,0.0011,0.0283,0.0583,0.0005,0.0001,0.0003,0.0016,0.0001
beurteilungskompetenz,32,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0122,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0818,0.0095,0.0002,0.0016,0.0001
wachstum,32,0.0001,0.0011,0.0165,0.0001,0.0019,0.0004,0.0269,0.0004,0.0023,0.0003,0.0004,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0215,0.0004
abiotisch,31,0.0001,0.0011,0.0294,0.0001,0.002,0.0004,0.0002,0.0004,0.0026,0.0003,0.0004,0.0004,0.0013,0.0005,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
unternehmen,31,0.0123,0.0011,0.0001,0.0001,0.0019,0.0005,0.0043,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0136,0.0003,0.0016,0.0418
deutschland,30,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0269,0.0004,0.0023,0.0003,0.0003,0.0173,0.0011,0.0002,0.0004,0.0005,0.0001,0.008,0.0016,0.0183
staat,30,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0025,0.0004,0.0024,0.0003,0.0003,0.0004,0.015,0.0002,0.0004,0.0005,0.0087,0.0442,0.0016,0.0001
inhalt,29,0.0001,0.0011,0.0056,0.0001,0.0019,0.0112,0.0002,0.0004,0.0025,0.0003,0.0003,0.0471,0.0011,0.0256,0.0004,0.0005,0.0139,0.0051,0.0016,0.0001
umweltfaktor,28,0.0001,0.0143,0.0257,0.0001,0.0023,0.0004,0.0002,0.0004,0.0025,0.0003,0.0004,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
unterschiedlich,28,0.0001,0.0011,0.0048,0.0002,0.0019,0.0005,0.0002,0.0004,0.0024,0.0004,0.0211,0.0004,0.0012,0.0336,0.0004,0.0069,0.0011,0.0002,0.0016,0.0099
auswirkung,27,0.0001,0.0011,0.0003,0.0002,0.0019,0.0052,0.0002,0.0004,0.0024,0.0003,0.0003,0.0346,0.0011,0.0002,0.0004,0.0007,0.002,0.011,0.0016,0.0114
demokratie,27,0.0003,0.0011,0.0001,0.0001,0.0019,0.0005,0.0002,0.0004,0.0024,0.0003,0.0003,0.1074,0.0011,0.0002,0.0004,0.0241,0.0001,0.0127,0.0016,0.0001
kooperation,27,0.064,0.0011,0.0001,0.0329,0.0019,0.0004,0.0002,0.0098,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0001,0.0142,0.0016,0.0018
marktwirtschaftlich,27,0.041,0.0011,0.0001,0.0001,0.0019,0.0054,0.0145,0.0004,0.0023,0.0003,0.0003,0.0006,0.0011,0.0002,0.0004,0.015,0.0053,0.0002,0.0016,0.0001
system,27,0.019,0.0011,0.0003,0.0002,0.0019,0.0004,0.0141,0.0004,0.0024,0.0003,0.0003,0.0135,0.0011,0.0003,0.0004,0.0007,0.0002,0.0152,0.0016,0.0031
deutsch,26,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0108,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0003,0.0004,0.0005,0.0001,0.0596,0.0017,0.0001
einfluss,26,0.0001,0.0011,0.0219,0.0002,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0004,0.0014,0.0024,0.0096,0.0005,0.0001,0.0002,0.0016,0.0001
handeln,26,0.0001,0.0011,0.0001,0.0002,0.0019,0.0448,0.0002,0.0048,0.0023,0.0003,0.0003,0.0004,0.045,0.0002,0.0004,0.0005,0.0105,0.0116,0.0016,0.003
organismus,26,0.0001,0.0011,0.0122,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0214,0.0003,0.0004,0.0012,0.0173,0.0005,0.0005,0.0001,0.0002,0.0016,0.0001
angebot,25,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0006,0.024,0.0002,0.0016,0.0001
ordnung,25,0.0388,0.0011,0.0001,0.0001,0.0019,0.0008,0.0141,0.0004,0.0024,0.0003,0.0003,0.0169,0.0011,0.0002,0.0004,0.018,0.0039,0.0003,0.0016,0.0001
rolle,25,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0128,0.0004,0.0024,0.0003,0.0211,0.0004,0.0011,0.0002,0.0004,0.0005,0.0232,0.0002,0.0016,0.0001
intra,24,0.0001,0.0011,0.0186,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0177,0.0003,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
kommunikation,24,0.0003,0.0142,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0654,0.0003,0.0004,0.0011,0.0002,0.0006,0.0374,0.0001,0.0003,0.0016,0.0001
hinblick,23,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0024,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0046,0.0004,0.0005,0.0001,0.0002,0.0016,0.0349
nachfrage,23,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0297,0.0002,0.0016,0.0001
potenz,23,0.0001,0.0029,0.0188,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0004,0.0012,0.0071,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
wirtschaftsordnung,23,0.0001,0.0011,0.0001,0.0001,0.0019,0.0221,0.0126,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0152,0.0003,0.0016,0.0001
ziel,23,0.012,0.0011,0.0001,0.0002,0.0019,0.0004,0.0235,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0113,0.0002,0.0016,0.0032
modell,22,0.0001,0.0013,0.001,0.0002,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0445,0.0004,0.0005,0.0221,0.0003,0.0016,0.0001
lernleistung,21,0.0001,0.0011,0.0001,0.0292,0.0019,0.0004,0.0002,0.0716,0.0024,0.0004,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
preisbildung,21,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0011,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0006,0.021,0.0002,0.0016,0.0001
erkenntnisgewinnung,20,0.0001,0.0011,0.0002,0.0002,0.0019,0.0004,0.0002,0.0004,0.0026,0.0768,0.0003,0.0004,0.0012,0.0002,0.0006,0.0005,0.0001,0.0003,0.0016,0.0001
erörtern,20,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0017,0.0704
nachhaltig,20,0.0001,0.0011,0.0058,0.0001,0.002,0.0004,0.0277,0.0004,0.0025,0.0003,0.0004,0.0005,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
verschieden,20,0.0001,0.0011,0.003,0.0001,0.0019,0.0135,0.0002,0.0004,0.0025,0.0003,0.0211,0.0005,0.0012,0.0054,0.0004,0.0006,0.0169,0.0071,0.0016,0.0001
grenze,19,0.0001,0.0143,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0123,0.0051,0.0002,0.0017,0.0253
konflikt,19,0.036,0.0011,0.0001,0.0002,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0006,0.0001,0.012,0.0016,0.0001
grundlegend,18,0.0001,0.0011,0.0001,0.0001,0.0019,0.0481,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0034,0.0008,0.0016,0.0022
herausforderung,18,0.0001,0.0011,0.0001,0.0001,0.0019,0.0069,0.0232,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0006,0.0001,0.0062,0.0016,0.0027
selektion,18,0.0001,0.0149,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0003,0.0003,0.0004,0.0011,0.0002,0.0784,0.0005,0.0001,0.0002,0.0016,0.0001
umfassend,18,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0804,0.0024,0.0004,0.0003,0.0004,0.0011,0.0002,0.0004,0.0006,0.0001,0.0002,0.0016,0.0001
wechselwirkung,18,0.0001,0.0011,0.0111,0.0001,0.0021,0.0004,0.0002,0.0004,0.0023,0.0213,0.0003,0.0005,0.0012,0.0002,0.0004,0.0005,0.0001,0.0032,0.0016,0.0001
wirtschaftskreislauf,18,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.006,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0172,0.0002,0.0016,0.0001
europa,17,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0002,0.0095,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.044,0.0016,0.0001
frei,17,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0015,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0084,0.0168,0.0029,0.0016,0.0001
hinsichtlich,17,0.0001,0.0011,0.0029,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0275,0.0003,0.0272,0.0012,0.0002,0.0004,0.0006,0.0001,0.0005,0.0016,0.0018
intraspezifisch,17,0.0001,0.0011,0.0161,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0004,0.0012,0.0003,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
wandel,17,0.0001,0.0011,0.0002,0.0001,0.0019,0.0004,0.0045,0.0004,0.0023,0.0003,0.0003,0.0222,0.0011,0.0002,0.0004,0.0005,0.006,0.0063,0.0016,0.0001
zusammenhang,17,0.0001,0.0011,0.0049,0.0002,0.0019,0.019,0.0042,0.0004,0.0024,0.0003,0.0003,0.0004,0.0012,0.0305,0.0004,0.0005,0.0001,0.0089,0.0016,0.0001
bne,16,0.0001,0.0011,0.0021,0.0001,0.0019,0.0004,0.0006,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0126,0.0006,0.0088,0.0254,0.0016,0.0001
inhaltsfeld,16,0.0001,0.0011,0.0001,0.0001,0.0019,0.0142,0.0178,0.0185,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
licht,16,0.0001,0.0012,0.0152,0.0002,0.002,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
marktformen,16,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0043,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0165,0.0002,0.0016,0.0001
mensch,16,0.0001,0.0011,0.0048,0.0001,0.0019,0.0004,0.0043,0.0004,0.0023,0.0044,0.0004,0.0004,0.0012,0.0002,0.0133,0.0005,0.0001,0.0148,0.0016,0.0001
möglichkeit,16,0.0001,0.0146,0.0001,0.0001,0.0019,0.023,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0006,0.0001,0.0002,0.0016,0.0263
population,16,0.0001,0.0011,0.0138,0.0001,0.002,0.0004,0.0002,0.0004,0.0024,0.0064,0.0003,0.0004,0.0013,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
rahmen,16,0.0001,0.0011,0.0001,0.0292,0.0019,0.0004,0.0002,0.027,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0034,0.0002,0.0016,0.0001
schwerpunkt,16,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.03,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0009
staatlich,16,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0054,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0601,0.0031,0.0002,0.0016,0.0001
tier,16,0.0001,0.0011,0.0152,0.0002,0.0021,0.0004,0.0002,0.0004,0.0025,0.0003,0.0004,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
wirtschaft,16,0.0001,0.0011,0.0001,0.0002,0.0019,0.0037,0.0146,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0237,0.0016,0.0001
wirtschaftswachstum,16,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0118,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0063,0.0002,0.0224,0.0001
zentral,16,0.0001,0.0011,0.0001,0.0001,0.0019,0.0318,0.0069,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0006,0.0023,0.0078,0.0016,0.0001
beitrag,15,0.0001,0.0011,0.0001,0.0001,0.0019,0.0049,0.0002,0.0314,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0007,0.0088,0.0104,0.0016,0.0009
demokratisch,15,0.0274,0.0011,0.0001,0.0001,0.0019,0.0004,0.0043,0.0004,0.0023,0.0003,0.0003,0.0396,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
ergebnis,15,0.0001,0.0143,0.0001,0.0001,0.0019,0.0004,0.0042,0.0355,0.0023,0.0003,0.0003,0.0004,0.0011,0.0092,0.0004,0.0006,0.0001,0.0002,0.0016,0.0001
geschichte,15,0.0001,0.0264,0.0001,0.0002,0.0019,0.0009,0.0191,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0003,0.0005,0.02,0.0001,0.0002,0.0016,0.0001
prinzip,15,0.0001,0.0011,0.001,0.0001,0.0019,0.0313,0.0002,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0239,0.0096,0.0005,0.0107,0.0002,0.0016,0.0001
variabilität,15,0.0001,0.0026,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0025,0.0003,0.0003,0.0004,0.0011,0.002,0.0641,0.0005,0.0001,0.001,0.0016,0.0001
vollkommen,15,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0006,0.0172,0.0002,0.0016,0.0001
wirtschaftspolitisch,15,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0206,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0024,0.0002,0.0221,0.0003
zunehmend,15,0.0001,0.0011,0.0001,0.0365,0.0019,0.0048,0.0002,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0032,0.0016,0.0036
akteur,14,0.0001,0.0011,0.0001,0.0002,0.0019,0.0169,0.0061,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0006,0.0008,0.011,0.0016,0.0025
bundesrepublik,14,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0195,0.0004,0.0024,0.0003,0.0003,0.0253,0.0011,0.0002,0.0004,0.0005,0.0001,0.0003,0.0016,0.0001
einflussfaktor,14,0.0001,0.0011,0.0001,0.0001,0.0265,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0139,0.0002,0.0016,0.0026
einnischung,14,0.0001,0.0011,0.0004,0.0002,0.0019,0.0004,0.0002,0.0004,0.0023,0.0298,0.0003,0.0004,0.0012,0.0135,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
entstehung,14,0.0002,0.0013,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0062,0.0011,0.0002,0.0509,0.0124,0.0001,0.0002,0.0016,0.0001
fachübergreifend,14,0.0001,0.0011,0.0011,0.0337,0.0019,0.0004,0.0002,0.0226,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0005
form,14,0.0001,0.0011,0.002,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0004,0.0119,0.0012,0.0002,0.0004,0.0121,0.0083,0.0187,0.0016,0.0001
krieg,14,0.0003,0.0011,0.0001,0.0001,0.0019,0.0005,0.0021,0.0004,0.0024,0.0003,0.0003,0.0004,0.0428,0.0002,0.0004,0.0243,0.0001,0.0174,0.0016,0.0001
land,14,0.0001,0.0011,0.0001,0.0001,0.0019,0.0006,0.0002,0.0406,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0006,0.0001,0.0002,0.0016,0.0044
polypol,14,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0166,0.0002,0.0016,0.0001
problem,14,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0114,0.0004,0.0023,0.0003,0.0003,0.0004,0.0297,0.0002,0.0004,0.0005,0.0024,0.0089,0.0016,0.0001
prozeß,14,0.0489,0.0011,0.0001,0.0002,0.0019,0.0012,0.0002,0.0004,0.0024,0.0003,0.0003,0.0005,0.0012,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0153
stellen,14,0.0001,0.0011,0.0001,0.0002,0.0265,0.0004,0.0061,0.0004,0.0023,0.0003,0.0003,0.0005,0.0012,0.0442,0.005,0.0008,0.0001,0.0002,0.0016,0.0001
struktur,14,0.0001,0.0011,0.0064,0.0001,0.0019,0.0193,0.0002,0.0094,0.0024,0.0003,0.0003,0.001,0.0011,0.0002,0.0004,0.0005,0.0001,0.0032,0.0016,0.0002
versus,14,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0012,0.0002,0.0004,0.0005,0.0258,0.0003,0.0016,0.0061
anregung,13,0.0001,0.0011,0.0034,0.0001,0.0019,0.0004,0.0002,0.0004,0.0025,0.0003,0.0003,0.0342,0.015,0.0002,0.007,0.0005,0.0001,0.0029,0.0016,0.0001
lebewesen,13,0.0001,0.0011,0.0039,0.0001,0.002,0.0004,0.0002,0.0004,0.0026,0.0273,0.0003,0.0004,0.0011,0.0046,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
region,13,0.0011,0.0011,0.0001,0.0001,0.0019,0.0005,0.0002,0.0094,0.0024,0.0003,0.0003,0.0004,0.0165,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0076
sicherung,13,0.0001,0.0011,0.0001,0.0002,0.0019,0.0004,0.0159,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0024,0.0031,0.0016,0.0007
standortfaktor,13,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0003,0.0016,0.029
verstehen,13,0.0001,0.0011,0.0002,0.0328,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0012,0.0134,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
analyse,12,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0151,0.0002,0.0004,0.0005,0.0016,0.026,0.0016,0.0001
bewertung,12,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0466,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0003,0.0016,0.0001
evolutionstheorie,12,0.0001,0.0013,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0024,0.051,0.0005,0.0001,0.0002,0.0016,0.0001
extern,12,0.0001,0.0011,0.0001,0.0001,0.0265,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0053,0.0099,0.0016,0.0001
gesellschaft,12,0.0001,0.0011,0.0001,0.0001,0.0019,0.0005,0.0002,0.0004,0.0023,0.0003,0.0003,0.0004,0.0011,0.007,0.0004,0.0259,0.0001,0.0144,0.0016,0.0001
konsument,12,0.0001,0.0143,0.0077,0.0001,0.0019,0.0004,0.0002,0.0004,0.0026,0.0119,0.0004,0.0004,0.0012,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
leistungskurs,12,0.0001,0.0011,0.0029,0.0001,0.0019,0.0415,0.0002,0.0004,0.0024,0.0003,0.0003,0.0004,0.0011,0.0002,0.0004,0.0005,0.0001,0.0002,0.0016,0.0001
menschenrecht,12,0.0236,0.0011,0.0001,0.0001,0.0019,0.0049,0.0002,0.0004,0.0023,0.0003,0.0003,0.0116,0.0011,0.0002,0.0004,0.0005,0.0001,0.0109,0.0016,0.0027
norm,12,0.0001,0.0011,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0024,0.0003,0.0003,0.044,0.0011,0.0002,0.0096,0.0133,0.0001,0.0002,0.0016,0.0001
wert,12,0.0001,0.0127,0.0014,0.0001,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0222,0.0012,0.0038,0.0194,0.0005,0.0001,0.0002,0.0016,0.0001
ökonomie,12,0.0001,0.0143,0.0001,0.0001,0.0019,0.0004,0.0002,0.0004,0.0023,0.0003,0.0003,0.0005,0.0011,0.0002,0.0004,0.0005,0.0123,0.0003,0.0016,0.0029
