topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.1837,133,23.7178
2,1,0.1206,91,19.4938
3,3,0.1196,78,31.9978
4,2,0.1154,68,46.7893
5,9,0.1036,65,32.3313
6,8,0.0944,51,31.4102
7,4,0.0821,54,22.4421
8,10,0.0775,48,30.5223
9,5,0.0671,36,27.3176
10,6,0.0361,16,33.1567
