topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,5,194,0,0,3,202
2,0,186,0,0,3,189
3,4,223,12,2,11,252
4,7,169,6,0,0,182
5,0,78,0,2,0,80
6,9,208,10,2,5,234
7,0,118,2,1,5,126
