topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,1,0,0,0,1
2,0,2,0,0,0,2
3,0,2,0,1,0,3
4,0,0,3,0,0,3
5,0,22,0,2,1,25
6,0,7,10,1,3,21
7,0,1,0,0,0,1
8,0,0,0,0,10,10
9,0,10,0,0,4,14
10,0,12,3,0,2,17
11,0,8,3,0,2,13
12,0,11,11,5,11,38
13,0,22,0,4,0,26
14,0,16,4,0,7,27
15,1,20,3,0,1,25
16,0,5,0,0,0,5
17,0,10,0,0,1,11
18,0,1,0,0,0,1
19,3,11,0,7,5,26
20,0,16,0,0,0,16
