term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
stellen,213,0.0019,0.0,0.0,0.0067,0.0,0.0045,0.0013,0.0118,0.0,0.0,0.0,0.0,0.0085,0.0,0.0
grundlegend,206,0.0,0.0,0.0,0.0,0.0092,0.0024,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0
relevanz,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0298,0.0,0.0
relevant,202,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.004
beitrag,196,0.0,0.0,0.0,0.0,0.0,0.0084,0.0023,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0026
global,194,0.0,0.0,0.0,0.0,0.0202,0.0,0.0003,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0
wirtschaft,190,0.0043,0.0,0.0,0.0,0.0,0.0055,0.0047,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0091
geschichte,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0087,0.0
begriff,189,0.0,0.0,0.0128,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0117,0.0012,0.0
aufgabe,187,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0315,0.0,0.0,0.0,0.0038,0.0,0.0011,0.0
bereich,184,0.0,0.0062,0.0,0.0,0.0,0.0031,0.0006,0.0063,0.0,0.0,0.0,0.0,0.0,0.0078,0.0
konsequenz,179,0.0,0.0,0.0,0.0,0.0039,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0106
voraussetzung,177,0.004,0.0019,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0
bne,177,0.0157,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0012
setzen,176,0.0,0.0073,0.0059,0.0,0.0013,0.0027,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kultur,174,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0059
auswirkung,174,0.0099,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0058
wertvorstellung,173,0.0,0.0052,0.0,0.0,0.0018,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0119,0.0031,0.0003
kriterium,170,0.0123,0.0,0.0028,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.001,0.0,0.0,0.0029,0.0005
rechtlich,167,0.0,0.0002,0.0,0.0,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prinzip,165,0.0,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0
information,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0008,0.026,0.0,0.0,0.0,0.0,0.0
fachlich,165,0.0,0.0,0.0,0.0061,0.0,0.0079,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0
inhaltsfeld,164,0.0057,0.0012,0.0,0.0,0.0197,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
person,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0
erörtern,162,0.0,0.0007,0.0,0.0,0.0004,0.0,0.0123,0.0,0.0,0.0,0.0022,0.0,0.0,0.0025,0.0
fremd,161,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
stehen,161,0.0099,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0046
staat,159,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0136,0.0,0.0,0.0,0.0
staatlich,159,0.0,0.0,0.0,0.0016,0.0,0.0,0.0072,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0
digital,158,0.0,0.0046,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
umwelt,158,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nehmen,158,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0096
argument,157,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.001
wahrnehmen,153,0.0,0.0162,0.0,0.0,0.0,0.001,0.001,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0
entscheiden,152,0.0032,0.0,0.0018,0.0,0.0,0.001,0.0021,0.0,0.0064,0.0,0.0,0.0099,0.0,0.0005,0.0
fördern,152,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0
herausforderung,150,0.0001,0.0,0.0,0.0017,0.0103,0.0023,0.0,0.0,0.0023,0.0,0.0046,0.0,0.0,0.0,0.0004
philosophisch,149,0.0,0.0127,0.0096,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0
nutzen,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0
zusammenleben,148,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0
naturwissenschaftlich,147,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0
untersuchen,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angemessen,142,0.0,0.0,0.0,0.0076,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.003,0.0,0.0072,0.0
aspekt,142,0.0023,0.003,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0
lernbereich,142,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
übernehmen,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.0,0.0,0.0,0.0009,0.0,0.0
gewissen,139,0.0125,0.0,0.0045,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jugendliche,139,0.0,0.0,0.0081,0.0,0.013,0.0,0.0,0.0,0.0008,0.0,0.001,0.0,0.0,0.0,0.0
klassenstuf,139,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0
erschließen,138,0.0,0.0,0.012,0.0025,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0
international,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0,0.0,0.0,0.0
kenntnis,137,0.0,0.0,0.0,0.0061,0.0014,0.0015,0.0022,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erfahrung,136,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0112
schwerpunkt,136,0.0,0.0058,0.0,0.0,0.0117,0.0021,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pflicht,135,0.0,0.0,0.0129,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treffen,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0
medial,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0,0.0
bedingung,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0094,0.0,0.0,0.0084
konkret,129,0.0,0.0,0.0,0.0,0.0035,0.0041,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0
vertreten,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0
menschenrecht,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0104,0.0,0.0,0.0,0.0
funktion,127,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0086,0.0,0.0
system,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0
chance,125,0.0019,0.0,0.0,0.0037,0.0119,0.0,0.0048,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
tragen,124,0.0016,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selbstständig,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0091,0.0
inhaltsfelder,122,0.0,0.0117,0.0,0.0024,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nachhaltigkeit,119,0.0,0.0,0.0,0.0,0.0041,0.0,0.0102,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0
ethischmoralisch,115,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
modell,115,0.0,0.0,0.0151,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0
identität,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0
deutschland,112,0.003,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0
wandel,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0
glück,111,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thema,110,0.0031,0.0,0.0,0.0104,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
ergebnis,110,0.0,0.0,0.0032,0.0106,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0
analyse,109,0.0,0.0024,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0
erkenntnis,108,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0121,0.0,0.0,0.0,0.0,0.0,0.003,0.001
bewusst,108,0.0,0.0,0.0,0.0,0.0083,0.0,0.0009,0.0,0.0029,0.0,0.0,0.0,0.0,0.0036,0.0
bewältigung,108,0.0,0.0,0.0,0.0033,0.0,0.0027,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unternehmen,107,0.0,0.0,0.0,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rahmen,107,0.0,0.0169,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verantwortungsvoll,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.012,0.0012,0.0,0.0,0.0,0.0,0.0,0.0039
inhaltsbezogen,107,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0114,0.0,0.0
privat,106,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0251,0.0,0.0,0.0
reflektiert,105,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dar,103,0.0,0.0,0.0,0.0079,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0002,0.0029,0.0
demokratie,103,0.0,0.0,0.0001,0.0,0.0,0.0013,0.0,0.0,0.0134,0.0023,0.0,0.0,0.0,0.0,0.0
marktwirtschaft,103,0.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bewertung,102,0.0097,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0
spannungsfeld,102,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0107,0.0007,0.0011
notwendigkeit,102,0.0107,0.0,0.0,0.0,0.0,0.0007,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diskussion,101,0.0,0.0,0.0031,0.0088,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0
erwerben,98,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wahrnehmung,98,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0012
gegenstand,94,0.0,0.0,0.0,0.01,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0
vielfalt,94,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
gegenwärtig,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096
familie,93,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0
ebene,92,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0031,0.0,0.0,0.0,0.0
hinsichtlich,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0
selbstbestimmt,92,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0004,0.0,0.0,0.0157,0.0,0.0,0.0008
wertorientiertes,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0
geeignet,90,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0
unterschied,90,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0
fertigkeit,90,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veränderung,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0
text,85,0.0,0.0104,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erfolgreich,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
europäisch,85,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sprache,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0
bilden,83,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,0.0
globalisierung,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0,0.0,0.0,0.0
vermittelt,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
frei,81,0.0092,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erleben,80,0.0,0.0,0.0005,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0005,0.0124,0.0,0.0,0.0
eth,80,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normativ,80,0.0,0.0105,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0
markt,79,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0
verbraucher,78,0.0,0.0,0.0,0.0,0.0104,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sicherung,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0
ökosystem,72,0.0097,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nachfolgend,72,0.0,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frieden,71,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0002,0.0,0.0105,0.0,0.0,0.0,0.0
wirtschaftspolitik,70,0.0024,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
einsicht,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lokal,70,0.0,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zielen,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haushalt,68,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ungleichheit,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0
beeinflussen,67,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0
