topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,43,117,47,5,272,484
2,38,113,27,3,68,249
3,4,216,7,0,9,236
4,129,223,29,10,175,566
5,19,76,31,0,123,249
6,36,69,73,4,183,365
7,54,203,125,7,75,464
8,44,107,43,5,81,280
9,25,287,36,0,73,421
10,23,35,15,1,80,154
11,2,71,8,0,135,216
12,10,123,11,1,20,165
