topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,4,172,1,1,28,206
2,37,103,32,1,46,219
3,37,45,22,5,77,186
4,6,334,2,0,28,370
5,47,162,52,14,187,462
6,38,34,15,2,66,155
7,101,340,126,7,331,905
8,85,53,26,0,364,528
9,57,67,156,4,126,410
10,15,330,20,2,41,408
