term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
menschlich,414,0.0133,0.0,0.0,0.0061,0.0,0.0,0.0109,0.0,0.0009,0.0
norm,414,0.0024,0.0,0.005,0.0072,0.0,0.0005,0.013,0.0,0.001,0.0
historisch,404,0.0,0.0,0.0,0.0,0.0,0.0034,0.022,0.0,0.0,0.0
nachhaltig,389,0.0,0.0,0.0,0.0,0.0,0.0177,0.0069,0.0,0.0,0.0
folge,379,0.0092,0.001,0.0129,0.009,0.0018,0.0021,0.0,0.0,0.0001,0.0
fähigkeit,359,0.0,0.0199,0.0,0.0044,0.0,0.0,0.0007,0.0143,0.0,0.0
möglichkeit,358,0.0,0.0,0.001,0.0052,0.0,0.011,0.0053,0.0002,0.0021,0.0
verschieden,351,0.0,0.0037,0.0053,0.0067,0.0,0.0,0.0061,0.0,0.0046,0.0029
lernen,334,0.0044,0.0193,0.0,0.0018,0.0,0.0,0.005,0.0015,0.0008,0.0
motiv,333,0.009,0.0,0.0063,0.0019,0.0072,0.0,0.0,0.0,0.0,0.0202
freiheit,328,0.0061,0.0,0.0046,0.0028,0.0,0.0,0.0,0.0038,0.0122,0.0
situation,326,0.0,0.006,0.0159,0.0083,0.0,0.0,0.0,0.0,0.0,0.0
unterschiedlich,323,0.0,0.0066,0.0055,0.0051,0.0,0.0,0.0073,0.0027,0.0011,0.0
ziel,321,0.0,0.0,0.0,0.0053,0.0085,0.0083,0.0024,0.0,0.0013,0.0015
zusammenhang,321,0.0024,0.0057,0.0044,0.0001,0.0071,0.0097,0.0,0.0,0.0007,0.0
wissen,309,0.0,0.0001,0.0,0.0086,0.0,0.0007,0.0052,0.0124,0.0,0.0
kontext,306,0.0,0.0026,0.0065,0.0068,0.0044,0.0,0.0047,0.0,0.0011,0.0
perspektive,304,0.0,0.0043,0.0,0.0125,0.0,0.0007,0.0031,0.0,0.0,0.0
begründen,292,0.0,0.0103,0.0027,0.0057,0.0033,0.0016,0.0,0.0,0.0014,0.0
inhalt,283,0.0115,0.0,0.0,0.0044,0.0003,0.0068,0.0,0.0007,0.0,0.004
konflikt,282,0.0,0.0037,0.0,0.0001,0.0,0.0,0.0028,0.0,0.0161,0.0
verantwortlich,273,0.0085,0.0063,0.0,0.0062,0.0,0.0,0.0,0.0,0.0016,0.0
prozeß,270,0.0,0.0,0.0,0.0047,0.0,0.0128,0.0,0.0,0.0,0.0
sinn,268,0.0105,0.0022,0.0,0.0037,0.0008,0.0,0.0049,0.0,0.001,0.0
urteil,262,0.0,0.012,0.0,0.004,0.0031,0.0,0.0021,0.0,0.0,0.0
individuell,262,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0062
natur,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0123,0.0
demokratisch,246,0.0,0.0,0.0,0.0,0.0,0.009,0.0027,0.0,0.006,0.0
umgang,245,0.0017,0.0,0.0,0.0037,0.0,0.0,0.0053,0.0,0.0083,0.0
regel,235,0.0,0.0002,0.0012,0.0049,0.0,0.0,0.0095,0.0,0.0017,0.0
orientierung,234,0.0,0.0019,0.0007,0.0018,0.0,0.0016,0.005,0.0,0.0,0.0133
politik,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0
medium,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0155,0.0
akteur,227,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0052
kritisch,227,0.0,0.0072,0.0,0.0,0.0,0.0,0.0079,0.0,0.0013,0.0
interesse,227,0.0,0.0092,0.0027,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
gerechtigkeit,226,0.0,0.0,0.0091,0.0,0.0,0.0,0.003,0.0013,0.0078,0.0
dimension,224,0.0042,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0
grenze,223,0.0,0.0,0.0008,0.0017,0.0067,0.0,0.0087,0.0022,0.0,0.0
kulturell,221,0.0,0.0,0.0,0.0,0.0,0.0014,0.0083,0.0,0.0052,0.0
verstehen,217,0.0,0.0,0.0,0.0073,0.0,0.0048,0.0,0.0,0.0025,0.0
struktur,213,0.0,0.0016,0.0,0.0008,0.0,0.0101,0.0,0.0,0.0019,0.0
relevanz,206,0.0,0.0,0.014,0.0032,0.0056,0.0,0.0,0.0,0.0,0.0015
relevant,202,0.0,0.0,0.0086,0.0073,0.0001,0.0,0.0,0.0,0.0006,0.0028
global,194,0.0022,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0009,0.0
wirtschaft,190,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0001,0.0
geschichte,189,0.0005,0.0,0.0,0.0,0.007,0.0,0.0076,0.0,0.0,0.005
begriff,189,0.0,0.0,0.0097,0.0,0.0148,0.0,0.0,0.0,0.0017,0.0
aufgabe,187,0.0003,0.0,0.0,0.0029,0.0,0.0018,0.0,0.0169,0.0,0.0
bereich,184,0.0,0.0093,0.0,0.002,0.0,0.0038,0.0,0.0,0.0,0.0
ökologisch,180,0.0,0.0,0.0,0.0,0.0,0.0079,0.0035,0.0,0.0,0.0
voraussetzung,177,0.0001,0.0011,0.0,0.0033,0.0,0.0033,0.0,0.0092,0.0,0.0
bne,177,0.0,0.0,0.0,0.0,0.0135,0.0004,0.004,0.0,0.0037,0.0
setzen,176,0.0,0.0012,0.001,0.0044,0.0024,0.0,0.0,0.0106,0.0,0.0
kultur,174,0.0,0.0,0.0,0.0,0.0,0.0001,0.0047,0.0,0.0076,0.0
kriterium,170,0.0005,0.0,0.002,0.0015,0.0165,0.0004,0.0015,0.0,0.0,0.0
rechtlich,167,0.0,0.0,0.0101,0.0,0.0,0.0072,0.0,0.0,0.0003,0.0
information,165,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0112,0.0,0.0
fachlich,165,0.0,0.0001,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0044
person,162,0.0061,0.0067,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0013
stehen,161,0.0089,0.0,0.0,0.0,0.0006,0.0,0.0,0.0069,0.0035,0.0
staat,159,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
digital,158,0.0,0.0,0.0,0.0005,0.0,0.0,0.0075,0.0,0.0,0.0162
umwelt,158,0.0026,0.0,0.0,0.0,0.0,0.0,0.0083,0.0006,0.0001,0.0
argument,157,0.0,0.0086,0.0,0.0025,0.0,0.0,0.0,0.0,0.0009,0.0
zusammenleben,148,0.0,0.0,0.0005,0.0006,0.0,0.0,0.0,0.0,0.0107,0.0
naturwissenschaftlich,147,0.0,0.007,0.0,0.004,0.0012,0.0,0.0,0.0,0.0,0.0
aspekt,142,0.0,0.0,0.0,0.0,0.0154,0.0,0.0009,0.0028,0.0,0.0039
lernbereich,142,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0
übernehmen,140,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0106,0.0
gewissen,139,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jugendliche,139,0.0086,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0021,0.0
klassenstuf,139,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
international,138,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0097,0.0
darstellung,135,0.0,0.0004,0.0082,0.0021,0.0,0.0,0.0008,0.0,0.0013,0.0019
pflicht,135,0.0,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treffen,135,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medial,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0136,0.0
gemeinschaft,134,0.0067,0.0,0.0023,0.0,0.0,0.0012,0.0026,0.0,0.0,0.0
vertreten,129,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
funktion,127,0.0,0.0,0.0104,0.0007,0.0,0.003,0.0,0.0,0.0,0.002
selbstständig,124,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethikunterricht,121,0.0,0.0,0.0,0.0,0.0186,0.0,0.0,0.0,0.0,0.0
religion,120,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0089,0.0
nachhaltigkeit,119,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
modell,115,0.0024,0.0,0.0106,0.0,0.0032,0.0,0.0,0.0,0.0,0.0
deutschland,112,0.0,0.0,0.0,0.0,0.0126,0.0,0.003,0.0,0.0,0.0
zukunft,112,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0064,0.0,0.0
wandel,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0
ausgewählt,109,0.0,0.0009,0.0,0.0,0.0082,0.0,0.0033,0.0,0.0,0.0
bewältigung,108,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0092,0.0,0.0
unternehmen,107,0.0026,0.0,0.0,0.0,0.0006,0.0,0.0096,0.0,0.0,0.0
schulisch,106,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0073
einstellung,105,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.014,0.0,0.0
demokratie,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0,0.0
bewertung,102,0.0,0.0,0.0,0.0,0.0101,0.0027,0.0,0.0,0.0,0.0
spannungsfeld,102,0.0,0.0,0.0086,0.0016,0.0,0.0,0.0,0.0,0.0012,0.0
gegenstand,94,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0
ebene,92,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0048,0.0,0.0
wertorientiertes,91,0.0,0.0,0.0,0.0,0.0155,0.0,0.0003,0.0,0.0,0.0
analysekompetenz,90,0.0,0.0,0.0,0.0,0.0124,0.0009,0.0,0.0,0.0,0.0025
orientierungskompetenz,86,0.0,0.0024,0.0012,0.0,0.0081,0.0,0.0,0.0,0.0,0.0
erfolgreich,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0015,0.0014
europäisch,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
sprache,85,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0
bilden,83,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092
globalisierung,81,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0024,0.0081
vermittelt,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0
bürger,81,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,80,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0
unternehmerisch,79,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0091
lösung,77,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004
meinung,77,0.0,0.0077,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0
sicherung,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0
konzept,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0101
zielen,68,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0092,0.0,0.0
haushalt,68,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bieten,68,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0066
fachübergreifend,67,0.0064,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0
quelle,65,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erwerb,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0108
bleiben,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,0.0
beurteilung,62,0.0015,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
hemmend,61,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0
nachhaltigkeitsfördernd,60,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0
merkmal,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0
motivation,55,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0078
minderheitenschutz,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0
förderung,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101
beruflich,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0081
einschätzen,47,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbeitswelt,46,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0
leer,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0
liegen,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0067
wirksamkeit,46,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kritik,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0
jung,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081
aufgrund,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
leistung,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076
extern,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066
bzgl,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066
gymnasial,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066
fachinterne,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0
