topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,85,10,0,4,0,99
2,6,7,9,17,12,51
3,15,12,1,43,10,81
4,116,66,16,115,71,384
5,7,15,6,2,19,49
6,4,9,1,21,16,51
7,4,13,5,0,21,43
8,102,27,17,17,52,215
9,19,23,8,25,17,92
10,87,2,0,0,1,90
