term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
governance,25,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
theoriebezug,25,0.0099,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
förderung,24,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0034,0.0,0.0111,0.0,0.0
naturwissenschaft,24,0.0005,0.0,0.0,0.0001,0.0006,0.0,0.0,0.0001,0.0149,0.0,0.0,0.0,0.0,0.0,0.0012
grundschule,24,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0223,0.0,0.0,0.0,0.0,0.0,0.0
bildend,24,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0128,0.0,0.0031,0.0,0.0,0.0,0.0
rheinlandpfalz,24,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0241,0.0,0.0,0.0,0.0,0.0,0.0
einsicht,24,0.0,0.0,0.0,0.0001,0.0009,0.0,0.0,0.0001,0.0001,0.0116,0.0016,0.0,0.0,0.0,0.0
glück,23,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0156,0.0,0.0,0.0,0.0,0.0,0.0009
bürgerrecht,23,0.0,0.0015,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0115,0.0,0.0,0.0,0.0,0.0
gelegenheit,22,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0141,0.0,0.0
moderne,22,0.0,0.0,0.0,0.0001,0.0,0.0018,0.0,0.0001,0.0001,0.0109,0.0,0.0004,0.0,0.0,0.0
einbettung,22,0.0,0.0,0.0,0.0001,0.0,0.0106,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
kompetenzbereich,22,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0027,0.0001,0.0,0.0,0.0,0.0106,0.0,0.0
reichtum,21,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0116,0.0001,0.0,0.0,0.0,0.0,0.0,0.0011
teilhabe,21,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0076,0.0,0.0,0.0
vernetzung,20,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0134,0.0,0.0,0.0,0.0,0.0
good,19,0.0,0.0,0.0,0.0231,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
sinnvoll,19,0.0,0.0,0.0023,0.016,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
erweiterung,18,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0156,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
lehnwort,18,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.012,0.0,0.0,0.0,0.0,0.0
betrachten,17,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0188,0.0,0.0,0.0,0.0,0.0,0.0
relevanz,17,0.0,0.0,0.0,0.0195,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
aufzeigen,16,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0017,0.0001,0.0143,0.0,0.0,0.0,0.0,0.0
weiterbildung,16,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0156,0.0,0.0,0.0,0.0,0.0,0.0
berlin,16,0.0,0.0,0.0113,0.0001,0.0,0.0008,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
charakterisier,16,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0107,0.0,0.0,0.0,0.0,0.0
dialogpartner,16,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
umfasst,16,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0109,0.0,0.0
aufeinander,15,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
befassen,14,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0117,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
weltweit,14,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0111,0.0029,0.0,0.0,0.0,0.0,0.0
wertewandel,13,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
berücksichtig,13,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
brandenburg,13,0.0,0.0,0.0105,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
selbstfindung,13,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
bildungsgang,12,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0112,0.0,0.0,0.0,0.0,0.0,0.0
solidarität,12,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
jeweils,11,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0119,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
einnehmen,11,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
