topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1227,89,50.1102
2,13,0.117,69,20.0462
3,14,0.1046,65,34.5863
4,7,0.1041,56,24.2199
5,1,0.0966,58,68.0016
6,2,0.0657,35,46.4291
7,6,0.0631,32,53.9293
8,10,0.0612,29,32.5775
9,11,0.0579,34,22.923
10,15,0.0535,27,48.9433
11,3,0.0496,27,27.7491
12,4,0.048,26,21.9407
13,8,0.0274,11,67.4555
14,9,0.0253,11,31.4504
15,12,0.0033,0,1.022
