rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,veränderung,170,52.812971778204485,0.032771116546394446
2,mensch,697,43.55943489306557,0.02702917994409941
3,tier,53,42.06952685898489,0.026104673176456813
4,ursache,103,35.0458499056052,0.021746392847334692
5,menschlich,51,28.115023418742258,0.01744572740631972
6,verhalten,137,23.431582784908343,0.0145395932941539
7,ergebnis,108,22.745369841208113,0.014113789488829595
8,technisch,15,22.744011573258433,0.014112946666398259
9,themenfeld,69,21.204059710584552,0.013157387070557643
10,beziehung,26,20.104684350958596,0.012475210763762406
11,biosphäre,21,19.843754782175772,0.012313300668172761
12,wirkung,22,18.96161096496181,0.011765919279259318
13,technik,14,17.031985224567354,0.010568562116800104
14,setzen,15,16.724733520318356,0.010377908550640103
15,bedeutung,166,16.507913427727196,0.01024336894257288
16,geschichte,37,15.971481972904673,0.00991050644434104
17,historisch,28,15.746541030103863,0.009770927746070865
18,quelle,16,15.349870292304024,0.009524788539332503
19,einzeln,14,15.173532097710309,0.009415368460665461
20,ereignis,14,14.638465312070121,0.009083352756910731
