rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,europa,77,85.90940621258466,0.02456822258820333
2,demokratie,73,81.28338498669822,0.023245281082891398
3,europäisch,74,76.18701244028915,0.021787829324899324
4,herausforderung,88,64.67130732396097,0.018494588002081074
5,leben,148,56.73265781445202,0.016224306821034144
6,welt,69,49.15114774111619,0.014056159754861837
7,frieden,44,47.387662375628224,0.01355184127682304
8,deutschland,49,46.992448501859045,0.013438818700497924
9,sozial,110,42.63298203922147,0.012192106062828709
10,international,48,41.211139472315644,0.011785489998195644
11,ethik,63,38.70067039273533,0.0110675504166403
12,gesellschaft,80,38.69092435422925,0.011064763261497149
13,politisch,145,37.33602940711877,0.010677292760748115
14,iii,40,37.28612090441318,0.010663020013937588
15,gerechtigkeit,36,35.28618313512766,0.010091081288662545
16,lernen,76,34.611261647030716,0.009898068415216585
17,grenze,33,34.29215921083218,0.009806812055446576
18,bezug,55,34.20111088915555,0.009780774214750779
19,kompetenz,103,32.1733662746631,0.009200883336240862
20,politik,43,32.027875556112214,0.009159276153564835
