topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.268,357,39.9937
2,4,0.2318,289,69.3012
3,1,0.2276,293,62.8717
4,5,0.1453,177,55.2885
5,3,0.1273,148,68.8824
