rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,experiment,159,142.48077285307414,0.016045349352378082
2,gesellschaftlich,405,131.5809037120867,0.014817869989652437
3,deutsch,84,86.07722436593028,0.009693512384710392
4,religionsunterricht,83,84.84969282370078,0.009555274978766176
5,führen,109,82.77791365558333,0.009321963354553531
6,entscheidung,254,75.48292305085413,0.008500444279162928
7,gesellschaft,272,72.33922909115063,0.008146419895168193
8,verwendung,69,68.85556920134621,0.007754110541158588
9,geschichte,142,65.67652316680059,0.007396105013744886
10,fachlich,72,64.02411788630057,0.0072100208181974795
11,ergebnis,95,61.83612062665639,0.006963621393839786
12,planen,60,60.95081583195528,0.006863923557915195
13,verschieden,305,60.86996404339317,0.006854818503476857
14,wandel,70,59.84263844998573,0.006739127117791719
15,folge,144,58.280084542647984,0.00656316145714071
16,modell,63,58.15682093127823,0.006549280231854946
17,verhalten,83,57.92338869935809,0.00652299246238077
18,kenntnis,89,55.01213480983619,0.006195144116421713
19,abhängigkeit,53,53.580375889642866,0.006033907820443903
20,norm,1229,51.34798848271792,0.005782509437934446
