,text_excerpt,state,school type,grade,year,subject,doc_id
34333,"eigene und fremde Lebensvorstellungen und Auseinandersetzungen mit religiös und weltanschaulich begründeten Sinnentwürfen. Das nachvollziehende Kennenlernen anderer Lebensordnungen, Sinnentwürfe und Kulturen trägt dabei zur Erweiterung der eigenen Wahrnehmungsfähigkeit bei Das Fach Werte und Normen will durch die Kontrastierung des Gewohnten mit bisher unbekannten oder weniger vertrauten Perspektiven die Nachdenklichkeit der Schülerinnen und Schüler fördern. Dieses Prinzip der Nachdenklichkeit ermöglicht eigenorganisiertes Wissen, mit",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34333
34334,"eigene und fremde Lebensvorstellungen und Auseinandersetzungen mit religiös und weltanschaulich begründeten Sinnentwürfen. Das nachvollziehende Kennenlernen anderer Lebensordnungen Sinnentwürfe und Kulturen trägt dabei zur Erweiterung der eigenen Wahrnehmungsfähigkeit bei. Das Fach Werte und Normen will durch die Kontrastierung des Gewohnten mit bisher unbekannten oder weniger vertrauten Perspektiven die Nachdenklichkeit der Schülerinnen und Schüler fördern. Dieses Prinzip der Nachdenklichkeit ermöglicht eigenorganisiertes Wissen, mit",Niedersachsen,Realschule,,2018,"Ethik, Philo",34334
34335,"und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und Normen die weltanschauliche und religiöse Neutralität des Faches. Der gesetzliche Auftrag weist dem Fach zwar vergleichbare Fragestellungen, Probleme und Sachverhalte zu, wie sie auch im Fach Religion behandelt werden,",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34335
34336,"beurteilen Die Schülerinnen und Schüler B reflektieren die Bewertungsrelevanz eines Sachverhalts, B betrachten Sachverhalte aus biologischer und ethischer Perspektive, B beschreiben die Unterschiede zwischen deskriptiven und normativen Aussagen, B benennen Werte, die normativen Aussagen zugrunde liegen, B beurteilen Quellen in Bezug auf spezifische Interessenlagen, B stellen Möglichkeiten und Grenzen biologischer Sichtweisen dar. Kriteriengeleitet Meinungen bilden und Entscheidungen treffen Die Schülerinnen und",NRW,Gym,Sek2,2022,Bio,34336
34337,"thematisiert, in denen häufig komplexe Entscheidungen anstehen. Dabei sind fundamentale Lebensbedingungen und elementare Lebensbedürfnisse zu berücksichtigen und mögliche Folgen gewählter Handlungsweisen zu antizipieren. Eben hier hat der Unterricht im Fach Werte und Normen seinen genuinen Platz, denn die Lernenden erwerben durch dieses Fach Kenntnisse und Fähigkeiten zur Anwendung der Kriterien ethischer Argumentationsweisen. Bei den Schülerinnen und Schülern wird eine Haltung angestrebt,",Niedersachsen,Realschule,,2018,"Ethik, Philo",34337
34338,"die Schülerinnen und Schüler ausüben, denn hier sind fachspezifische Kenntnisse, Fähigkeiten und Fertigkeiten wie kritisches, differenziertes Urteilsvermögen und verantwortungsvolles, prosoziales Handeln von großer Bedeutung. In diesem Sinne leistet das Fach Werte und Normen zusätzlich einen wichtigen Beitrag zur Medienbildung. Werteorientierung Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen",Niedersachsen,Realschule,,2018,"Ethik, Philo",34338
34339,"Wahrheitsansprüche religiöser und weltanschaulicher Art lernen die Schülerinnen und Schüler im Unterricht zwar kennen, doch eine spezifische Präferenz für eine dieser Positionen ist ausdrücklich nicht intendiert. Der Unterricht im Fach Werte und Normen leitet zur Reflexion über die verschiedenen Orientierungen in der Absicht an, diese bezüglich ihrer Plausibilität, ihrer sozialen Zumutbarkeit sowie ihres Sinnpotenzials zu unterscheiden. Er vermittelt den Schülerinnen und",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34339
34340,"Schülern die Einsicht, dass es konkurrierende Wahrheits- und Weltauffassungen gibt. Diese erfordern einerseits eine Standortbestimmung und andererseits eine Haltung, die von Empathie und Toleranz geprägt ist. Der Unterricht im Fach Werte und Normen fördert dadurch die Bereitschaft zu reflektiertem und verantwortungsbewusstem Handeln sich selbst und anderen gegenüber. In diesem Sinne also trägt das Unterrichtsfach Werte und Normen zu einer differenzierten Auseinandersetzung",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34340
34341,geprägt ist. Der Unterricht im Fach Werte und Normen fördert dadurch die Bereitschaft zu reflektiertem und verantwortungsbewusstem Handeln sich selbst und anderen gegenüber. In diesem Sinne also trägt das Unterrichtsfach Werte und Normen zu einer differenzierten Auseinandersetzung sowohl mit individuell-existenziellen als auch mit gesellschaftlich-globalen Problemfeldern bei und fördert dadurch die Persönlichkeitsentwicklung der Schülerinnen und Schüler. Diese sollen ein die eigene Persönlichkeit,Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34341
34342,"begegnen den Schülerinnen und Schülern Phänomene, die sie sich und anderen mithilfe psychologischer Kenntnisse unter Nutzung der Fachsprache erklären können. In der anzustrebenden Auseinandersetzung erkennen sie Zusammenhänge, suchen Informationen und werten diese aus. Dazu ist es notwendig, dass sie die psychologische Fachsprache verstehen und korrekt anwenden können. Ergebnisse bzw. erarbeitete Teillösungen werden anderen mitgeteilt. Der Informationsaustausch mit den jeweiligen Gesprächspartnern verlangt",Berlin,Gym,Sek2,2022,"Psychologie, Gesundheit",34342
34343,"von den Schülerinnen und Schüler im Unterricht angewendet werden. Grundkursfach Leistungskursfach Die Schülerinnen und Schüler beobachten und beschreiben psychische Phänomene, planen einfache Experimente und U tersuchungen, führen diese durch und werten aus, nplanen Experimente und Untersuchungen, führen diese durch und werten aus, erarbeiten wissenschaftliche Theorien und Modelle mittels ausgewählter Medien, erarbeiten wissenschaftliche Theorien und Modelle mittels verschiedener Medien in zunehmend selbstständiger",Berlin,Gym,Sek2,2022,"Psychologie, Gesundheit",34343
34344,"Leistungskursfach Die Schülerinnen und Schüler beobachten und beschreiben psychische Phänomene, planen einfache Experimente und U tersuchungen, führen diese durch und werten aus, nplanen Experimente und Untersuchungen, führen diese durch und werten aus, erarbeiten wissenschaftliche Theorien und Modelle mittels ausgewählter Medien, erarbeiten wissenschaftliche Theorien und Modelle mittels verschiedener Medien in zunehmend selbstständiger Weise, wenden ausgewählte psychologische Theorien oder Modelle auf einfache Alltagsphänomene",Berlin,Gym,Sek2,2022,"Psychologie, Gesundheit",34344
34345,Mensch-Seins inhaltlich-begrifflich klären. Deuten Die Schülerinnen und Schüler können Subjektivität als Bedingung von Erfahrung erkennen Wirklichkeit als Ergebnis von Deutungen verstehen Sprache als Deutungsinstrument interpretieren Handlungen auf zugrundeliegende Motive und Werte hin untersuchen die Funktionalität von sozialen Regelsystemen erschließen den utopischen Charakter von Lebens- und Gesellschaftsentwürfen erschließen die verschiedenen Auffassungen vom Menschen als Konstruktion verstehen. Kommunizieren Die Schülerinnen und Schüler können,Bremen,Gym,5-9,2017,"Ethik, Philo",34345
34346,"In Demokratien geschieht dies mittels Willensbildung und Mehrheitsfindung. Dazu gehören das schwierige Aushandeln von Realisierungskonzepten innerhalb vorgegebener Interessen und Mehrheitsverhältnisse, das politische Handeln und die politischen Aktionen zur Durchsetzung der Werte, Interessen und Konzepte. Diese Ebene enthält die Politik-Prozesse. Eine umfassende Sicht auf den Gegenstand Politik in der Schule muss stets diese drei Dimensionen einbeziehen, denn sie sind in jedem politischen",Bremen,Gym,Sek2,2008,Sozialkunde,34346
34347,"und weiter zu entwickeln. Soziale Interaktionserfahrungen im Politikunterricht bieten Raum, um individuelle Sichtweisen und Emotionen zu thematisieren und zu reflektieren. Die Konfrontation mit unterschiedlichen Perspektiven, die Entwicklung gemeinsamer Grundlagen und Werte in der Kooperation bilden eine wichtige Basis, um im Rahmen von Schule Erfahrungen mit demokratischen Prozessen zu machen und entsprechende Strategien zu erwerben. Durch das Lernen an ausgewählten Themen stärkt",Bremen,Gym,Sek2,2008,Sozialkunde,34347
34348,"Kenntnisse. Die Themen im Politikunterricht werden fachsprachlich differenzierter und grundsätzlich mit theoretischem Anspruch erfasst. Der Unterricht qualifiziert zur demokratischen Teilhabe, indem er zusammengehörige Leitziele verfolgt: Grundlegung, Konsolidierung und Weiterentwicklung demokratischer Werte, Entwicklung politischer Urteilsfähigkeit, praktische Befähigung zu demokratischer Teilhabe. Der Unterricht im Fach Politik trägt zur menschenrechtsorientierten und demokratischen Wertebildung bei, um Demokratie als Regierungsform durch aufgeklärte Urteilsbildung und Entscheidungsfindung zu",Bremen,Gym,Sek2,2008,Sozialkunde,34348
34349,"argumentative Strukturen erkennen eigene Argumentationsstruktur klären. Deuten: Sachverhalte und philosophische Gegenstände interpretieren zu Grunde liegende Motive und Werte identifizieren eigene Auffassungen aufdecken und benennen. Kommunizieren: Sachverhalte, philosophische Gegenstände, Standpunkte oder Werte gegeneinander abwägen mit intraindividuellen Widersprüchen sowie mit Unabgeschlossenheit umgehen mit intersubjektiven Widersprüchen umgehen. Urteilen: für Urteilsbildung relevante Sachverhalte bedenken eigenes, ggf. vorläufiges Urteil bilden Gültigkeit des eigenen, ggf. vorläufigen Urteils",Bremen,Gym,5-9,2017,"Ethik, Philo",34349
34350,"Begründen II - III Sachaussagen, Thesen, Urteile usw. durch geeignete Beispiele stützen und zu nachvollziehbaren Argumenten verarbeiten Erörtern Diskutieren III Ein Bewertungsproblem erfassen, unterschiedliche Positionen auf ihre Stichhaltigkeit und ihren Wert bzw. das Für und Wider gegeneinander abwägen und zu einem begründeten Urteil kommen Beurteilen / Sich auseinandersetzen III Ein durch Fakten gestütztes selbstständiges Urteil zu einem Sachverhalt formulieren, wobei die",Bremen,Gym,Sek2,2008,Sozialkunde,34350
34351,"Gegenstände beschreiben eigene Wahrnehmungen und Empfindungen beschreiben Urteilen vermeiden bzw. Urteil aufschieben. Analysieren: argumentative Strukturen erkennen eigene Argumentationsstruktur klären. Deuten: Sachverhalte und philosophische Gegenstände interpretieren zu Grunde liegende Motive und Werte identifizieren eigene Auffassungen aufdecken und benennen. Kommunizieren: Sachverhalte, philosophische Gegenstände, Standpunkte oder Werte gegeneinander abwägen mit intraindividuellen Widersprüchen sowie mit Unabgeschlossenheit umgehen mit intersubjektiven Widersprüchen umgehen. Urteilen: für Urteilsbildung relevante",Bremen,Gym,5-9,2017,"Ethik, Philo",34351
34352,"sich die Lerngruppe in Auseinandersetzung mit exemplarischen philosophischen Positionen aus Geschichte und Gegenwart unter Einbeziehung von Fremdem und Eigenem. Angesichts dieser Vielfalt gilt es, einen Konsens über die Geltung fundamentaler Werte wie Gerechtigkeit und Gleichberechtigung als philosophische Grundlagen einer demokratischen Gesellschaft anzustreben. Um zu lernen, die Welt in ihrer Vielfältigkeit zu verstehen, stellt die Philosophie die erkenntnistheoretische Frage Was kann ich",Bremen,Gym,5-9,2017,"Ethik, Philo",34352
34353,"Begründen II - III Sachaussagen, Thesen, Urteile usw. durch geeignete Beispiele stützen und zu nachvollziehbaren Argumenten verarbeiten Erörtern Diskutieren III Ein Bewertungsproblem erfassen, unterschiedliche Positionen auf ihre Stichhaltigkeit und ihren Wert bzw. das Für und Wider gegeneinander abwägen und zu einem begründeten Urteil kommen Beurteilen / Sich auseinandersetzen III Ein durch Fakten gestütztes selbstständiges Urteil zu einem Sachverhalt formulieren, wobei die",Bremen,Gym,5-9,2017,"Ethik, Philo",34353
34354,"nachhaltigen Entwicklung leistet einen Beitrag, um wechselseitige Abhängigkeiten und Wertmaßstäbe für eigenes Handeln zu erkennen sowie ein Verständnis für gesellschaftliche Entscheidungen zu sensibilisieren. Aus den oben genannten Aufgaben des Unterrichtsfaches Werte und Normen lassen sich neben inhaltlichen Zielsetzungen auch drei didaktische Prioritäten ableiten: - Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen - Entwicklung ethischer Urteilsfähigkeit - Werteorientierung Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen Es",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34354
34355,"Dieses Prinzip der Nachdenklichkeit ermöglicht eigenorganisiertes Wissen, mit dem Schülerinnen und Schüler in unterschiedlichen Kontexten anwendungsbezogen und angemessen handeln können. Entwicklung ethischer Urteilsfähigkeit Es ist Aufgabe des Unterrichts im Fach Werte und Normen, die Schülerinnen und Schüler für die moralischen und sittlichen Dimensionen menschlichen Handelns zu sensibilisieren sowie Unterscheidungs- und Kritikfähigkeit in der Auseinandersetzung mit Handlungs- und Wertfragen im privaten und",Niedersachsen,Hauptschule,,2018,"Ethik, Philo",34355
34356,"Sach-, Sozial-, Selbst- und Methodenkompetenz ein. - Sachkompetenz umfasst das Wissen sowohl um eigene als auch um fremde kulturelle Werte und Einstellungen sowie das Wissen um die mögliche Relativität von Werten, um globale Verflechtungen und Abhängigkeiten. - Sozialkompetenz umfasst die Fähigkeit, Widersprüche und Konflikte in Interaktion und Kommunikation adäquat zu lösen und schließt die Entwicklung von Empathie für das Individuum der",MeckPomm,,1-13,2002,"Psychologie, Gesundheit",34356
34357,"Dieses Prinzip der Nachdenklichkeit ermöglicht eigenorganisiertes Wissen, mit dem Schülerinnen und Schüler in unterschiedlichen Kontexten anwendungsbezogen und angemessen handeln können. Entwicklung ethischer Urteilsfähigkeit Es ist Aufgabe des Unterrichts im Fach Werte und Normen, die Schülerinnen und Schüler für die moralischen und sittlichen Dimensionen menschlichen Handelns zu sensibilisieren sowie Unterscheidungs- und Kritikfähigkeit in der Auseinandersetzung mit Handlungs- und Wertfragen im privaten und",Niedersachsen,Realschule,,2018,"Ethik, Philo",34357
34358,"nachhaltigen Entwicklung leistet einen Beitrag, um wechselseitige Abhängigkeiten und Wertmaßstäbe für eigenes Handeln zu erkennen sowie ein Verständnis für gesellschaftliche Entscheidungen zu sensibilisieren. Aus den oben genannten Aufgaben des Unterrichtsfaches Werte und Normen lassen sich neben inhaltlichen Zielsetzungen auch drei didaktische Prioritäten ableiten: - Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen - Entwicklung ethischer Urteilsfähigkeit - Werteorientierung Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen Es",Niedersachsen,Realschule,,2018,"Ethik, Philo",34358
34359,"Kommunikations- und Handlungszusammenhängen Gesellschaft, Wirtschaft, Recht und Politik. Im Bereich Gesellschaft erwerben die Schülerinnen und Schüler Einsichten in gesellschaftliche Strukturen und Prozesse, sie erfahren den sozialen Wandel als Veränderung von Werten, Arbeitswelt und Bevölkerungsstruktur und lernen Verfahren der gesellschaftlichen Konfliktregelung sowie Handlungs- und Beteiligungsmöglichkeiten in Zivilgesellschaft und Staat kennen. g schaftlich Handelnden vertraut. Neben einer Vertiefung des Vorverständnisses der Sozialen Marktwirtschaft",Berlin,Gym,Sek2,,Sozialkunde,34359
34360,"Kompetenzen methodisch-didaktische Hinweise Wert- und Moralvorstellungen Die Schülerinnen und Schüler charakterisieren Wert- und Moralvorstellungen, setzen Wert- und Moralvorstellungen miteinander in Beziehung. Noch ohne ausdrücklichen Bezug zur Religion: Definieren der Begriffe Wert bzw. Wertvorstellung, Moral bzw. Moralvorstellung Sammeln von Beispielen von Wertvorstellungen und Moralvorstellungen Brainstorming, Kartenabfrage Blitzumfrage: Verknüpfen von Wert- und Moralvorstellungen Sein: Die Welt Welt und Transzendenz Ethik / Wert- und",Saarland,GemS,"7,8",2018,"Ethik, Philo",34360
34361,"und Informationen multiperspektivisch beurteilen Die Schülerinnen und Schüler B analysieren Sachverhalte im Hinblick auf ihre Bewertungsrelevanz, B betrachten Sachverhalte aus unterschiedlichen Perspektiven, B unterscheiden deskriptive und normative Aussagen, B identifizieren Werte, die normativen Aussagen zugrunde liegen, B beurteilen Quellen hinsichtlich ihrer Herkunft und in Bezug auf spezifische Interessenlagen, B beurteilen Möglichkeiten und Grenzen biologischer Sichtweisen. Kriteriengeleitet Meinungen bilden und Entscheidungen treffen",NRW,Gym,Sek2,2022,Bio,34361
34362,"Diagramme unter Einbeziehung von Größen und Einheiten an. beschreiben den Aufbau verschiedener Schutzeinrichtungen. bewerten Risiken und Sicherheitsmaßnahmen bei Experimenten und im Alltag. Erkenntnisgewinnung Kommunikation Bewerten Die Schülerinnen und Schüler... n werten aus Experimenten gewonnene Daten anhand geeigneter grafischer Darstellungen auch unter Verwendung von Software aus. erkennen das Vorhandensein von Messfehlern und legen Ausgleichsgeraden. nutzen proportionale Zusammenhänge zwischen den Größen v, s",Niedersachsen,Oberschule,5-10,2021,Bio,34362
34363,die Begrenztheit fossiler Energieträger. Erdkunde zeigen Nutzen und Gefahren nichtregenerativer Energieträger auf. Erkenntnisgewinnung Kommunikation Bewerten Die Schülerinnen und Schüler... n führen geeignete Experimente zur energieübertragenden Funktion des Stromkreises durch und werten sie aus. erklären den Energie- und Elektronenstrom anhand von Schaubildern. recherchieren und präsentieren Beispiele der energieübertragenden Funktion von Stromkreisen aus Alltag und Technik. zeigen anhand von Beispielen die Bedeutung elektrischer,Niedersachsen,Oberschule,5-10,2021,Bio,34363
34364,Je-desto-Form. beschreiben entsprechende Phänomene. tauschen sich über magnetische Phänomene aus dem Alltag aus. bewerten die Gefahren des Dauermagneten für technische Geräte/Datenträger. d die en. pol führen einfache Experimente durch und werten sie nach Anleitung aus. beschreiben entsprechende Phänomene. halten ihre Arbeitsergebnisse angeleitet und in vorgegebener Form fest. verwenden dieses Modell zur Deutung einfacher Phänomene. s nutzen den Kompass zur Lösung einfacher,Niedersachsen,Oberschule,5-10,2021,Bio,34364
34365,"und Folgen reflektieren Kompetenzerwartungen Die Schülerinnen und Schüler ... analysieren Sachverhalte im Hinblick auf ihre Bewertungsrelevanz und betrachten relevante Sachverhalte aus unterschiedlichen Perspektiven. unterscheiden deskriptive und normative Aussagen und identifizieren Werte, die den normativen Aussagen zugrunde liegen. beurteilen Quellen hinsichtlich ihrer Herkunft und in Bezug auf spezifische Interessenlagen. beurteilen Möglichkeiten und Grenzen biologischer Sichtweisen. stellen Bewertungskriterien auf, auch unter Berücksichtigung außerfachlicher",Bayern,Gym,13,2024,Bio,34365
34366,"führen hypothesengeleitete Beobachtungen, Vergleiche, Experimente und Modellierungen unter Berücksichtigung des jeweiligen Variablengefüges bzw. der Variablenkontrolle durch und protokollieren sie. nehmen qualitative und quantitative Daten auch mithilfe digitaler Werkzeuge auf und werten sie aus. wenden Labor- und freilandbiologische Geräte und Techniken sachgerecht und unter Berücksichtigung der Sicherheitsbestimmungen an. finden in erhobenen oder recherchierten Daten Strukturen, Beziehungen und Trends, erklären diese theoriebezogen und",Bayern,Gym,13,2024,Bio,34366
34367,"auf, auch unter Berücksichtigung außerfachlicher Aspekte. bilden sich kriteriengeleitet Meinungen, indem sie die Handlungsoptionen auf der Basis reflektierter Wertvorstellungen abwägen, und treffen so Entscheidungen auf der Grundlage von Sachinformationen und Werten. reflektieren kurz- und langfristige, lokale und globale Folgen eigener und gesellschaftlicher Entscheidungen. reflektieren den Prozess der Bewertung aus persönlicher, gesellschaftlicher und ethischer Perspektive. beurteilen und bewerten Auswirkungen von Anwendungen der",Bayern,Gym,13,2024,Bio,34367
34368,"die Biosphäre: hormonartig wirkende Substanzen in der Umwelt, Mikroplastik, invasive Arten Zusammenwirken unterschiedlicher naturwissenschaftlicher Disziplinen bei der Untersuchung globaler Veränderungen von Ökosystemen; ethische Bewertung verschiedener Handlungsoptionen durch eine Priorisierung von Werten",Bayern,Gym,13,2024,Bio,34368
34369,"und Gefahren Technik und Natur/Natur- und Umweltschutz Natur Wert- und Moralvorstellungen im Christentum, Islam und Judentum Welt und Transzendenz Sollen Stunden Gerechtigkeit und Courage - sich einmischen Moralisches Handeln - Werte und Normen Rechte und Pflichten Was ist wichtig und sollte sein - Werte und Normen Welche Dinge brauche ich - Glück und Konsum Vorstellungen des guten Lebens Endlichkeit und Sinn",Saarland,GemS,"7,8",2018,"Ethik, Philo",34369
34370,"der Kernspaltung und unterscheiden dabei kontrollierte und unkontrollierte Kettenreaktion. ERDKUNDE, POLITIK ompetenzen Erkenntnisgewinnung Kommunikation Bewertung Die Schülerinnen und Schüler... che führen dazu einfache Experimente mit Alltagsgegenständen nach Anleitung durch und werten sie aus. beschreiben Zusammenhänge in Je-desto-Form. beschreiben entsprechende Phänomene. tauschen sich über magnetische Phänomene aus dem Alltag aus. bewerten die Gefahren des Dauermagneten für technische Geräte/Datenträger. d die en. pol",Niedersachsen,Oberschule,5-10,2021,Bio,34370
34371,"Beobachtungen, Versuchsabläufe und -ergebnisse fachsprachlich. nd Ergebnisse gen. überprüfen die Vermutungen anhand der Beobachtungen und Ergebnisse. überprüfen die Hypothesen und bewerten mögliche Abweichungen. werten nach Anleitung erstellte Messtabellen grafisch aus. werten auch selbst erstellte Messtabellen grafisch aus. erkennen das Vorhandensein von Messfehlern. berücksichtigen Messfehler bei der Auswertung von Messergebnissen. isse auch mit en. interpretieren Messergebnisse auch mithilfe proportionaler Zusammenhänge. interpretieren Messergebnisse",Niedersachsen,Oberschule,5-10,2021,Bio,34371
34372,"und -ergebnisse zunehmend in der Fachsprache. beschreiben Beobachtungen, Versuchsabläufe und -ergebnisse fachsprachlich. nd Ergebnisse gen. überprüfen die Vermutungen anhand der Beobachtungen und Ergebnisse. überprüfen die Hypothesen und bewerten mögliche Abweichungen. werten nach Anleitung erstellte Messtabellen grafisch aus. werten auch selbst erstellte Messtabellen grafisch aus. erkennen das Vorhandensein von Messfehlern. berücksichtigen Messfehler bei der Auswertung von Messergebnissen. isse auch mit en. interpretieren",Niedersachsen,Oberschule,5-10,2021,Bio,34372
34373,"Körperzellen mit der identischen Verdopplung der DNA. en Grundaspekte der sexupflanzung beim Menschen. den zwischen geschlechtliungeschlechtlicher Fortder Blütenpflanzen. nennen die Voraussetzungen für eine Schwangerschaft und Methoden der Empfängnisverhütung. RELIGION UND WERTE/NORMEN erläutern die Neukombination der Chromosomen bei Meiose und Befruchtung. erläutern die Mutation als ungerichtete Änderung von Genen. en, dass die Merkmale eines ms von Veranlagung und nflüssen bestimmt werden. beschreiben",Niedersachsen,Oberschule,5-10,2021,Bio,34373
