topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.4151,609,32.0262
2,2,0.1637,185,67.4255
3,5,0.1581,188,54.8356
4,4,0.1325,162,36.681
5,3,0.1307,133,54.1928
