,text_excerpt,state,school type,grade,year,subject,doc_id
20933,"Verwendung von Fachtermini. Die Schülerinnen und Schüler beurteilen unter Anwendung ihrer geographischen Kenntnisse und Fertigkeiten ausgewählte soziale, ökonomische und ökologische Sachverhalte, Ereignisse, Probleme und Risiken. Die Schülerinnen und Schüler begegnen Menschen anderer Kulturen offen und vergleichen verschiedene Lebenswelten sowohl untereinander als auch mit ihrem eigenen Leben, um die Notwendigkeit nachhaltiger Entwicklungszusammenarbeit zu begründen. Geschichte Die Schülerinnen und Schüler nutzen ihre Kenntnisse",Bayern,Realschule,,2023,Bio,20933
20934,"Familienberatung gegeneinander ab, um ihre Vor- und Nachteile zu bewerten und in entsprechenden Entscheidungssituationen eine begründete Entscheidung auch aus ethischer Sicht treffen zu können. erläutern die Bedeutung der DNA-Analytik beim Menschen in medizinischen sowie gesellschaftlichen Kontexten. Sie analysieren und bewerten die DNA-Analytik unter ethischen Gesichtspunkten. Inhalte zu den Kompetenzen: Erbgänge beim Menschen autosomal dominant, autosomal rezessiv, X chromosomal rezessiv; genetisch bedingte",Bayern,Gym,12,2024,Bio,20934
20935,"Die Schülerinnen und Schüler entdecken und präsentieren auf der Suche nach dem eigenen Selbst verschiedene Angebote ihres Umfelds als Orientierungshilfe für ihren persönlichen Lebens- und Glaubensweg. Sie zeigen auf, dass Menschen auf unterschiedlichen Wegen Gott suchen und finden. Die Schülerinnen und Schüler geben zentrale ethische Weisungen der Bibel wieder und beurteilen diese in ihrer Funktion als Orientierungshilfen für ein gelingendes Leben.",Bayern,Realschule,,2023,Bio,20935
20936,"christliche Symbole an. unterscheiden anhand von Beispielen die Begriffe Zeichen, Symbol und Sakrament, um das Spezifische eines Sakraments zu verstehen. deuten die Sakramente als Heilszeichen einer Begegnung von Gott und Mensch, verstehen, dass in ihnen Christus wirkt und durch die Kirche handelt. erläutern, dass Jesus von Nazareth mehr ist als ein Wanderprediger aus Galiläa, sondern der Sohn Gottes, Christus, das personale",Bayern,Realschule,,2023,Bio,20936
20937,"interessieren und zu engagieren. Daraus leiten sich zentrale Aufgaben des Biologieunterrichtes ab: - Entwicklung eines bleibenden Interesses an der Natur sowie der Bereitschaft zu ihrem Schutz und zur Gesunderhaltung des Menschen beizutragen, - Vermittlung von biologischen Kenntnissen und Fähigkeiten, die zum Verständnis der lebendigen Natur und für die Bewältigung von Lebenssituationen nötig sind, - Beitrag zur Entwicklung eines begründeten Welt- und",Bremen,,Sek1,2010,Bio,20937
20938,"Bestimmung, BestimmungsApps Kl. , LB Bildung für nachhaltige Entwicklung Wahlbereich : Mannigfaltigkeit der Pilze Kennen von Bau und Lebenserscheinungen der Pilze sowie ihrer Bedeutung Artenvielfalt, Sporen, Bedeutung für Natur und Mensch Unterrichtsgang Nutzung von Bestimmungsliteratur und von digitalen Medien zur Bestimmung, BestimmungsApps Kl. , LB Bildung für nachhaltige Entwicklung Wahlbereich : Von der Gerste zum Bier Übertragen der Kenntnisse über Stoff-",Sachsen,Gym,,2022,Bio,20938
20939,"in die Entwicklung der Organismen von der Erdfrühzeit bis zur Erdneuzeit gewinnen EF Zeit GEO, Kl. , LB Kennen der Stellung des Menschen im System der Organismen EF Vielfalt Vergleich Mensch mit Menschenaffen Anatomie Schädel, Extremitäten, Wirbelsäule Verhalten Lernverhalten, Kommunikation, Aggressionsund Jagdverhalten, Werkzeuggebrauch ETH, Kl. , LBW Modell zum Hominidenstammbaum Einblick in die Stammesentwicklung des Menschen gewinnen Merkmale, zeitliches Auftreten, Einordnen",Sachsen,Gym,,2022,Bio,20939
20940,"Inhalte zu den Kompetenzen: molekularbiologische Homologien als Belege für die Evolution: Basensequenzvergleich, Aminosäuresequenzvergleich Rekonstruktion der Stammesgeschichte von Organismen; natürliches System als Einteilung der Lebewesen aufgrund ihrer Verwandtschaft; Stammbäume Evolution des Menschen: Ursprung, Fossilgeschichte, Stammbäume, Verbreitung des heutigen Menschen Bestimmen, Vergleichen, Ordnen und Systematisieren der Lebewesen als fachgemäße Arbeitsweisen an ausgewählten Beispielen; Erstellung eines Stammbaums bzw. Kladogramms durch Vergleich ursprünglicher und abgeleiteter",Bayern,Gym,12,2024,Bio,20940
20941,"Situationen, in denen Hilfe benötigt wird; Beweggründe für Hilfeleistung, z. B. Wohltätigkeit, Altruismus, Nächstenliebe Begriffe Tugend Empathie, sozial Perspektivwechsel Vorbilder, z. B. Mutter Teresa, H. Gmeiner, aktuelle Idole, sozial engagierte Menschen im persönlichen Umfeld Möglichkeiten sozialen Engagements: z. B. Hilfe für Schüler z. B. Tutoren, Lesepaten, Streitschlichter, Juniorhelfer im Straßenverkehr, Unterstützung in der Nachbarschaft, Engagement in Verein und Jugendgruppe, Unterstützung sozialer",Bayern,Realschule,,2023,Bio,20941
20942,"Reisens. Kommunikations- und Handlungskompetenz: Sie vergleichen historisches und aktuelles Reiseverhalten und dessen Auswirkungen. Urteilskompetenz: Sie reflektieren Reisemotive, -erfahrungen und -wünsche in verschiedenen Zeiten. Sie beurteilen die Folgen des Reisens für Mensch und Umwelt. Basis Reisen im Wandel der Zeit: Handels- und Reisewege, Verkehrsmittel, Reiseziele, Reisemotive modernes Reiseverhalten: Arbeit und Freizeit Tourismus als Wirtschaftsfaktor Massentourismus vs. nachhaltiger Tourismus Erweiterung/Vertiefung Reisen als Abenteuer",Rheinland-Pfalz,,Sek1,2022,Sozialkunde,20942
20943,"Aufzucht der Jungen bei Wirbeltieren Prägung, Nachahmung, Tradition, Einsicht Kennen von Belegen für die Evolution Fossilien und ihre Entstehung Altersbestimmung Zwischenformen fossile Quastenflosser, Urvogel Homologien Wirbeltiergliedmaßen Lernbereich : Stammesgeschichte des Menschen Ustd. Einblick in die Entwicklung der Organismen von der Erdfrühzeit bis zur Erdneuzeit gewinnen EF Zeit GEO, Kl. , LB Kennen der Stellung des Menschen im System der Organismen EF",Sachsen,Gym,,2022,Bio,20943
20944,"adressaten- und situationsgerecht auch in digitaler Form darzustellen. Entwickeln der Fähigkeit, Sachverhalte kriteriengeleitet zu beurteilen sowie Entscheidungen und deren Folgen zu bewerten, als Voraussetzung für das Erkennen der Rolle des Menschen in der Natur Die Schüler sind in der Lage, ihre Umwelt in einer zukunftsorientierten und verantwortungsbereiten naturwissenschaftlichen Perspektive selbständig zu erschließen. Die Schüler erörtern Notwendigkeit, Grenzen und Risiken biologischer Forschung,",Sachsen,Gym,,2022,Bio,20944
20945,"adressaten- und situationsgerecht auch in digitaler Form darzustellen. Entwickeln der Fähigkeit, Sachverhalte kriteriengeleitet zu beurteilen sowie Entscheidungen und deren Folgen zu bewerten, als Voraussetzung für das Erkennen der Rolle des Menschen in der Natur Die Schüler setzen sich an ausgewählten Beispielen mit Notwendigkeit, Grenzen und Risiken biologischer Forschung sowie dem Einfluss des Menschen auf die Umwelt kritisch auseinander und reflektieren ihre",Sachsen,Gym,,2022,Bio,20945
20946,"in der Lage, ihre Umwelt in einer zukunftsorientierten und verantwortungsbereiten naturwissenschaftlichen Perspektive selbständig zu erschließen. Die Schüler erörtern Notwendigkeit, Grenzen und Risiken biologischer Forschung, setzen sich mit dem Einfluss des Menschen auf die Umwelt kritisch auseinander und reflektieren ihre persönliche und die gesellschaftliche Verantwortung für eine nachhaltige Entwicklung. In der Auseinandersetzung mit komplexen Frage- und Problemstellungen der Naturwissenschaft und Technik zeigen",Sachsen,Gym,,2022,Bio,20946
20947,"Rohstoffe Anwenden von physiologischem, ökologischem und zellbiologischem Wissen auf nachwachsende Rohstoffe Fasern, Pflanzenöle, Holz Begrenztheit natürlicher Ressourcen Bildung für nachhaltige Entwicklung Untersuchen von Nutzpflanzen Inhaltsstoffe, Faserstrukturen Wahlbereich : Energiehaushalt des Menschen Anwenden der Kenntnisse über heterotrophe Assimilation auf den Energiehaushalt des Menschen EF Wechselwirkung, Stoff und Energie, Ebene Berechnungen zum Energieumsatz Grund-, Arbeits- und Freizeitumsatz, respiratorischer Quotient, kalorisches Äquivalent Ernährungsverhalten gesunde",Sachsen,Gym,,2022,Bio,20947
20948,"music styles Rhythm and Blues, Rock n Roll, Beat, folk music inspired music for the hippie generation Lernbereich : Sprechen - Singen - Musizieren ca. Std. Lernbereich : Musik - Mensch - Zeit ca. Std. Musik Zusätzliche Kompetenzerwartungen für Musische Realschulen sind durch MuRS am Ende gekennzeichnet. Kompetenzerwartungen Die Schülerinnen und Schüler ... singen Lieder aus einem erweiterten Repertoire mit variantenreicher",Bayern,Realschule,,2023,Bio,20948
20949,"und Morphologie einer Flusslandschaft, z.B. Rheintal Hochwasser und Hochwasserschutz Hochwasserkatastrophe im Ahrtal Naturräume im Spannungsfeld zwischen wirtschaftlicher Nutzung und ökologischem Gleichgewicht Natur- und Katastrophenschutz als präventive Aufgabe der Politik Erweiterung/Vertiefung Mensch als Gestalter des Naturraums z.B. Flussregulierung am Oberrhein im Jahrhundert historische Beispiele für Vulkanausbrüche und Erdbeben und deren Bedeutung für die gesellschaftliche Entwicklung z.B. Tambora /, Fukushima Wind als exogene",Rheinland-Pfalz,,Sek1,2022,Sozialkunde,20949
20950,"Zupfinstrumente, z. B. Gitarre, Harfe, Mandoline, Ukulele, Saz, E-Bass, Kontrabass Intervalle: Prime, kleine und große Terz, Quinte, Oktave MuRS Rhythmus-Produktion in /, / oder /-Takt MuRS Lernbereich : Musik - Mensch - Zeit ca. Std. Kompetenzerwartungen Die Schülerinnen und Schüler ... nutzen ihre Kenntnisse über musikgeschichtliche Zeiträume und Künstlerbiografien, um auf diesem Hintergrund vertiefende Zusammenhänge zwischen erlebter Musik der Wiener Klassik",Bayern,Realschule,,2023,Bio,20950
20951,"von Jagd zu Feldbau Jagd - Werkzeug- und Waffengebrauch Sozialverhalten des Menschen Kommunikation, Rollenverhalten, Sexualität, Medien, Werbung, Mode Kl. , LB Anwenden des Erschließungsfeldes Vielfalt auf die Entstehung des modernen Menschen als Ergebnis der geographischen Isolation prinzipielle Gleichartigkeit des modernen Menschen Antirassismus als Gebot des Humanismus W t i ti g g Sich positionieren zu Nutzen und Risiken ausgewählter transgener Organismen",Sachsen,Gym,,2022,Bio,20951
20952,"Fasern, Pflanzenöle, Holz Begrenztheit natürlicher Ressourcen Bildung für nachhaltige Entwicklung Untersuchen von Nutzpflanzen Inhaltsstoffe, Faserstrukturen Wahlbereich : Energiehaushalt des Menschen Anwenden der Kenntnisse über heterotrophe Assimilation auf den Energiehaushalt des Menschen EF Wechselwirkung, Stoff und Energie, Ebene Berechnungen zum Energieumsatz Grund-, Arbeits- und Freizeitumsatz, respiratorischer Quotient, kalorisches Äquivalent Ernährungsverhalten gesunde Ernährung, Essstörungen Verantwortungsbereitschaft g g g Lernbereich : Grundlagen, Anwendungen und",Sachsen,Gym,,2022,Bio,20952
20953,"Übertragen der Kenntnisse über Arbeitstechniken auf die Diagnostik in der Humangenetik EF Information, Wechselwirkung Kl. , LB ETH, Gk, LB Werteorientierung Verantwortungsbereitschaft autosomale und gonosomale Erbkrankheiten Therapiemöglichkeiten soziale Integration von Menschen mit Erbkrankheiten Reflexions- und Diskursfähigkeit Übertragen genetischer Kenntnisse auf Krebs als Folge unkontrollierter Zellteilungen Onkogene und Anti-Onkogene Krebszellen personalisierte Medizin exemplarische Behandlung Tracer-Methode Übertragen genetischer Kenntnisse auf die Gentechnik EF",Sachsen,Gym,,2022,Bio,20953
20954,"Genommutation Anwenden der Erschließungsfelder Vielfalt, Struktur und Funktion sowie Information auf die Grundlagen der Humangenetik genetische Variabilität des Menschen Stammbaumanalysen Vererbung der Blutgruppen AB-System, Rhesus-System Vererbung des Geschlechts Erbkrankheiten des Menschen genetische Ursachen, Stammbaumanalysen, Symptome, Therapiemöglichkeiten, Diagnostik, Prophylaxe Genommutationen Trisomie Chromosomenmutation Katzenschreisyndrom Genmutationen Phenylketonurie, Hämophilie Sich positionieren zu ethischen, sozialen und rechtlichen Aspekten humangenetischer Beratung pränatale Diagnostik, Integration und Inklusion Erbkranker,",Sachsen,Gym,,2022,Bio,20954
20955,"Erschließungsfeldes Wechselwirkung auf die Stammesentwicklung des Menschen biologische und kulturelle Evolution Klima- und Vegetationsveränderung Fortbewegung Feuergebrauch und Nahrungszubereitung, Übergang von Jagd zu Feldbau Jagd - Werkzeug- und Waffengebrauch Sozialverhalten des Menschen Kommunikation, Rollenverhalten, Sexualität, Medien, Werbung, Mode Kl. , LB Anwenden des Erschließungsfeldes Vielfalt auf die Entstehung des modernen Menschen als Ergebnis der geographischen Isolation prinzipielle Gleichartigkeit des modernen Menschen Antirassismus",Sachsen,Gym,,2022,Bio,20955
20956,"Merkmale, zeitliches Auftreten, Einordnen in die Entwicklung, Fundorte, Entwicklungsfaktoren, Hirnleistung und kulturelle Entwicklung Australopithecinen, Homo habilis, Homo erectus, Homo neanderthalensis, Homo sapiens Anwenden des Erschließungsfeldes Wechselwirkung auf die Stammesentwicklung des Menschen biologische und kulturelle Evolution Klima- und Vegetationsveränderung Fortbewegung Feuergebrauch und Nahrungszubereitung, Übergang von Jagd zu Feldbau Jagd - Werkzeug- und Waffengebrauch Sozialverhalten des Menschen Kommunikation, Rollenverhalten, Sexualität, Medien, Werbung, Mode",Sachsen,Gym,,2022,Bio,20956
20957,"dem Konzertwesen: Dirigent, Konzertmeister, Solist, Taktstock, Partitur, Einzelstimme sowie weiteres situationsabhängiges Vokabular, z. B. Parkett, Loge, Rang Lernbereich : Sprechen - Singen - Musizieren ca. Std. Lernbereich : Musik - Mensch - Zeit ca. Std. Musik Kompetenzerwartungen Die Schülerinnen und Schüler ... singen Lieder aus einem erweiterten Repertoire mit deutlicher Artikulation und längeren Atembögen auch auswendig, erkennen dabei Tempovariationen als musikalisches",Bayern,Realschule,,2023,Bio,20957
20958,"jeweilige Wahrscheinlichkeit zu. wenden die Pfadregeln an, um Wahrscheinlichkeiten von einzelnen Ergebnissen bzw. bestimmten Ereignissen zu berechnen. Lernbereich : Sprechen - Singen - Musizieren ca. Std. Lernbereich : Musik - Mensch - Zeit ca. Std. Musik Kompetenzerwartungen Die Schülerinnen und Schüler ... singen Lieder aus einem breiten Repertoire auch auswendig und nehmen dabei bewusst unterschiedliche Tonhöhen wahr. geben vorgesungene Phrasen deutlich",Bayern,Realschule,,2023,Bio,20958
20959,"von kulturgeschichtlichen Hintergründen, Zielen und Stilmerkmalen begründet in den kulturhistorischen Kontext ein. analysieren u. a. in Ausstellungen, bei Atelierbesuchen Bildinhalte und Bildaussagen der Malerei verschiedener Epochen z. B. zum Verhältnis Mensch und Natur auch vergleichend mithilfe der systematischen Bildanalyse. Sie entwickeln aus ihren Erkenntnissen eigene Stellungnahmen und wenden die beobachteten Gestaltungsprinzipien in eigenen bildnerischen Arbeiten an. arbeiten im Rahmen einer anschaulichen",Bayern,Realschule,,2023,Bio,20959
20960,"der Organismen EF Vielfalt Vergleich Mensch mit Menschenaffen Anatomie Schädel, Extremitäten, Wirbelsäule Verhalten Lernverhalten, Kommunikation, Aggressionsund Jagdverhalten, Werkzeuggebrauch ETH, Kl. , LBW Modell zum Hominidenstammbaum Einblick in die Stammesentwicklung des Menschen gewinnen Merkmale, zeitliches Auftreten, Einordnen in die Entwicklung, Fundorte, Entwicklungsfaktoren, Hirnleistung und kulturelle Entwicklung Australopithecinen, Homo habilis, Homo erectus, Homo neanderthalensis, Homo sapiens Anwenden des Erschließungsfeldes Wechselwirkung auf die Stammesentwicklung",Sachsen,Gym,,2022,Bio,20960
20961,"Stammbaumanalyse pränatale Diagnostik autosomal und gonosomal Hybridisierung Genmarker Polymerase-Ketten-Reaktion DNA-Sequenzierung Gelelektrophorese Kennen der Grundlagen der somatischen Gentherapie Transformationsmethoden, Vektoren Stammzellen, Embryonenschutzgesetz Sich positionieren zu Möglichkeiten und Risiken der Gentherapie am Menschen Präimplantationsdiagnostik Empathie und Perspektivwechsel Reflexions- und Diskursfähigkeit Lernbereich : Kommunikation zwischen Zellen Ustd. Anwenden von cytologischen und molekularen Kenntnissen auf die Immunbiologie EF Wechselwirkung, Information Organe des Immunsystems Verantwortungsbereitschaft unspezifische",Sachsen,Gym,,2022,Bio,20961
20962,"Europa und ich: Städtepartnerschaften E/V REISEN UND ERHOLUNG LEITFRAGEN/LEITGEDANKEN: Welche Bedeutung hatte das Reisen für Menschen in verschiedenen Zeiten Was macht Orte zu Reisezielen Welche Folgen hat das Reisen für Mensch, Gesellschaft und Umwelt Kompetenzen Inhalte Die Lernenden erwerben ... Fachkompetenz: Sie beschreiben soziale, ökologische und ökonomische Aspekte des Reisens früher und heute. Sie skizzieren infrastrukturelle und technische Voraussetzungen des Reisens",Rheinland-Pfalz,,Sek1,2022,Sozialkunde,20962
20963,"Wirbeltiergliedmaßen Lernbereich : Stammesgeschichte des Menschen Ustd. Einblick in die Entwicklung der Organismen von der Erdfrühzeit bis zur Erdneuzeit gewinnen EF Zeit GEO, Kl. , LB Kennen der Stellung des Menschen im System der Organismen EF Vielfalt Vergleich Mensch mit Menschenaffen Anatomie Schädel, Extremitäten, Wirbelsäule Verhalten Lernverhalten, Kommunikation, Aggressionsund Jagdverhalten, Werkzeuggebrauch ETH, Kl. , LBW Modell zum Hominidenstammbaum Einblick in die",Sachsen,Gym,,2022,Bio,20963
20964,"Einrichtungen, Spendensammlung Kompetenzerwartungen Die Schülerinnen und Schüler ... nehmen ausgehend von den eigenen Alltagserfahrungen bewusst wahr, welche unterschiedlichen Bedeutungen die Natur für den Menschen hat. sind sich der Sonderstellung des Menschen als Natur- und Vernunftwesen bewusst und sehen sich als Teil der Natur. setzen sich mit dem Wert der Natur für den Menschen auseinander und formulieren Gründe für einen verantwortungsvollen Umgang",Bayern,Realschule,,2023,Bio,20964
20965,"der Ethikgruppe, z. B. Kooperation mit sozialen Einrichtungen, Spendensammlung Kompetenzerwartungen Die Schülerinnen und Schüler ... nehmen ausgehend von den eigenen Alltagserfahrungen bewusst wahr, welche unterschiedlichen Bedeutungen die Natur für den Menschen hat. sind sich der Sonderstellung des Menschen als Natur- und Vernunftwesen bewusst und sehen sich als Teil der Natur. setzen sich mit dem Wert der Natur für den Menschen auseinander",Bayern,Realschule,,2023,Bio,20965
20966,", LB Rekombination bei Bakterien Transformation, Transduktion, Konjugation virale Vermehrungszyklen Transformations- und Transduktionsmethoden transgene Organismen, Vektoren somatische Gentherapie Stammzellenforschung Stammzellen, Embryonenschutzgesetz Sich positionieren zu Möglichkeiten und Risiken der Gentherapie am Menschen Präimplantationsdiagnostik Podiumsdiskussion Reflexions- und Diskursfähigkeit Empathie und Perspektivwechsel Lernbereich : Kommunikation zwischen Zellen Ustd. Anwenden von cytologischen und molekularen Kenntnissen auf die Immunbiologie EF Wechselwirkung, Information Organe des Immunsystems Verantwortungsbereitschaft",Sachsen,Gym,,2022,Bio,20966
20967,"des Menschen Kommunikation, Rollenverhalten, Sexualität, Medien, Werbung, Mode Kl. , LB Anwenden des Erschließungsfeldes Vielfalt auf die Entstehung des modernen Menschen als Ergebnis der geographischen Isolation prinzipielle Gleichartigkeit des modernen Menschen Antirassismus als Gebot des Humanismus W t i ti g g Sich positionieren zu Nutzen und Risiken ausgewählter transgener Organismen Gartenbau, Landwirtschaft - Umweltschutz, Lebensmittelproduktion, Medizin - Diagnostik, Therapien Internetrecherche",Sachsen,Gym,,2022,Bio,20967
20968,"friedliches Zusammenleben ein und wenden geeignete und gewaltfreie Mittel zur Lösung von Konflikten an. Die Schülerinnen und Schüler verstehen die Bedeutung grundlegender religiöser und philosophischer Werte für das Zusammenleben der Menschen und zeigen Verständnis für kulturübergreifende ethische Prinzipien. Sie tolerieren abweichende Anschauungen, z. B. religiöse und areligiöse Überzeugungen, und tragen damit zu einem friedlichen Zusammenleben in einer freiheitlichen, demokratischen Gesellschaft bei.",Bayern,Realschule,,2023,Bio,20968
20969,"eigenen Reihen ein kurzes, selbständig geprobtes, einfaches Arrangement. MuRS Inhalte zu den Kompetenzen: gesellschaftskritische und politische Lieder, Protestsongs, z. B. zu Geschlechterrollen, Krieg, Frieden, aktueller Sozialkritik Lernbereich : Musik - Mensch - Zeit ca. Std. religiös orientierte Musik, z. B. Gregorianischer Choral, neues geistliches Lied, MuezzinGesang, buddhistischer Obertongesang, hinduistisches Mantra Musik bzw. Stilistiken unterschiedlicher Regionen der Welt, z. B. afrikanische Trommelmusik,",Bayern,Realschule,,2023,Bio,20969
20970,"erläutern die Bedeutung der Fotosynthese für Ökosysteme, beschreiben ein Ökosystem in zeitlicher Veränderung, beschreiben die strukturelle und funktionelle Organisation im Ökosystem, beschreiben die wichtigsten Nahrungspflanzen der Welt, erklären Eingriffe des Menschen in die Natur, erklären die grundlegenden Kriterien von nachhaltiger Entwicklung. Stoff- und Energieumwandlung bei Lebewesen Die Schülerinnen und Schüler ... beschreiben grundlegenden Abläufe der Fotosynthese und der Zellatmung, beschreiben den",Hamburg,Gym,Sek1,2024,Bio,20970
20971,"Jesu Reden und Handeln sichtbar wird, und stellen Bezüge zu aktuellen Fragestellung her; sie erläutern bekenntnishafte Aussagen des Glaubens an Jesus Christus. Die Schülerinnen und Schüler beschreiben aus biblischer Sicht Menschen als von Gott geliebte, einzigartige Geschöpfe, setzen sich vor diesem Hintergrund mit ihren persönlichen Stärken und Schwächen auseinander und diskutieren auf der Basis der christlichen Botschaft, wie für sie und",Bayern,Realschule,,2023,Bio,20971
20972,"maßgeblich bestimmen, und reflektieren die Anwendung im persönlichen Alltag. Die Schülerinnen und Schüler erkennen anhand biblischer Beispiele den Wert freundschaftlicher Beziehungen im zwischenmenschlichen Miteinander sowie die Notwendigkeit des Engagements für Menschen in sozialen Schwierigkeiten. Die Schülerinnen und Schüler beschreiben die Zeit der ersten Könige sowie das Spannungsverhältnis zwischen Anspruch und Versagen von Mächtigen und erläutern die Bedeutung des Tempeldienstes. Die Schülerinnen",Bayern,Realschule,,2023,Bio,20972
