rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,handeln,328,161.1604787364065,0.027043640073885256
2,verantwortung,561,147.36901356138253,0.024729354194312374
3,ethisch,153,108.03271880544871,0.01812850139491311
4,menschenwürde,130,71.01671344900188,0.011917006283446815
5,sozial,263,66.27897370647298,0.011121986751578489
6,begriff,144,61.57543923113148,0.01033270705705552
7,gleichheit,103,54.48445468503258,0.009142799734008701
8,solidarität,64,53.49818515387697,0.008977298127004684
9,politik,78,52.4052319797418,0.00879389440116154
10,gesellschaftlich,136,51.171091363654114,0.00858679862381139
11,handlung,71,48.131539727715015,0.008076744663480502
12,spannungsfeld,70,46.4787697272379,0.007799400507095087
13,verschieden,150,46.221514841594704,0.007756231681902142
14,gerechtigkeit,272,45.4731949785217,0.007630659375367948
15,gesellschaft,210,45.06889716353276,0.007562815914756851
16,individuell,102,44.22029463667953,0.007420415609905783
17,versus,39,43.34705785363609,0.007273881537501283
18,perspektive,104,43.05134816694976,0.00722425977914087
19,entscheidung,50,42.90464904849285,0.007199642837134923
20,situation,44,39.97015876814599,0.006707218766641717
