topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.2096,90,17.5347
2,4,0.143,51,17.8382
3,1,0.1242,45,31.859
4,7,0.1193,39,30.1967
5,5,0.0848,30,19.1332
6,10,0.0767,22,30.5758
7,8,0.0757,25,26.871
8,3,0.0652,21,18.8697
9,9,0.0552,17,25.6083
10,6,0.0462,14,29.2062
