topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,13,0.1441,156,36.9322
2,7,0.1319,117,71.2658
3,5,0.1184,137,25.5517
4,14,0.0936,89,48.6855
5,1,0.0924,96,46.0932
6,12,0.0644,64,74.6885
7,2,0.0571,62,36.3076
8,3,0.0561,55,45.9867
9,10,0.055,51,109.1061
10,15,0.0532,53,36.5817
11,6,0.0516,38,47.3802
12,4,0.0309,26,44.8981
13,9,0.0256,21,60.1625
14,8,0.0157,13,46.2717
15,11,0.0101,13,57.0938
