rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,regel,105,70.56525242435937,0.03480176344803855
2,afb,45,41.901934870205395,0.02066542916332868
3,familie,76,35.94318601414638,0.01772666027906618
4,darstellung,52,35.91647800417612,0.01771348827424484
5,international,52,33.33731325994382,0.016441481468650137
6,wert,295,32.66184535948469,0.016108350454717743
7,gleichheit,70,30.116516870947695,0.014853031201795479
8,gemeinwohl,37,27.936751579603655,0.013778002438553741
9,verschieden,198,27.343423018073782,0.013485381360389787
10,entwickeln,93,26.768047207799167,0.013201614319885467
11,handeln,287,26.71259949008319,0.013174268306240104
12,interesse,63,24.47643916277822,0.012071426325675014
13,strafe,79,24.415308856475562,0.012041277741402156
14,norm,148,23.88791718530685,0.011781175785355822
15,thema,35,23.702259980872665,0.01168961233324363
16,verteilung,62,23.24155831462021,0.0114624009245376
17,moralisch,91,20.753725991431235,0.010235437950050759
18,frage,232,20.635507685880015,0.010177134388968317
19,zukünftig,19,20.095845790716144,0.009910980935644456
20,inhaltsbezogen,38,20.054201941116084,0.009890442790409298
