rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,512,355.5601141838432,0.0778372187528867
2,gesellschaftlich,170,105.88584778644488,0.023179933767056057
3,gesellschaft,279,97.10071252793563,0.02125674140769958
4,politisch,214,95.7790561089964,0.02096741182405585
5,demokratie,76,64.77133869572711,0.0141793768700666
6,problem,124,64.70516404235613,0.014164890287447073
7,inhalt,103,64.44514245214695,0.014107967824577346
8,entwicklung,128,62.260021020799385,0.013629613340852888
9,fachübergreifend,49,60.20792007576995,0.013180378953222242
10,sozialstaat,69,53.26678738072688,0.011660865255188247
11,frage,232,52.38978492373832,0.011468876813942156
12,global,103,51.39742782518412,0.011251635583894613
13,deutschland,64,50.87197409941652,0.011136606212023208
14,lernen,79,49.77099218241153,0.01089558544816841
15,ungleichheit,49,49.290198045330996,0.01079033270206401
16,aktuell,60,48.698735663416834,0.01066085308675105
17,wirtschaftlich,69,41.25274582414878,0.009030818904539014
18,kontroverse,29,41.166783091767435,0.00901200042704943
19,wohlstandsverteilung,19,40.020446536929555,0.008761050881181046
20,bestimmung,39,38.592341155245784,0.008448418089813397
