rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ökonomisch,81,81.22881123151382,0.02571876358292728
2,sozial,512,80.04854958493327,0.02534506772558073
3,politisch,214,68.51043237282671,0.0216918552228826
4,ziel,95,68.49566441588193,0.021687179374652064
5,marktwirtschaft,58,56.35313362257719,0.01784259671935079
6,freiheit,309,54.3279082683852,0.01720136744002328
7,politik,96,52.9821372864326,0.016775267818511463
8,herausforderung,77,47.52846753756363,0.01504852036518782
9,wahlbereich,40,44.079760207765624,0.013956586516384033
10,gesellschaftlich,170,40.23744940149159,0.012740029463037051
11,wirtschaft,53,36.894201776668524,0.011681486392439351
12,dimension,50,35.72184721281803,0.011310294085105189
13,lernbereich,45,35.3502899073938,0.01119265116566766
14,ungerecht,68,32.91067880207052,0.01042021857308343
15,menschenwürde,83,32.469051831418525,0.0102803901122474
16,solidarität,56,32.43929918638109,0.01027096979411048
17,gesellschaft,279,29.85895613732279,0.009453978484802316
18,werteorientierung,24,28.74872366952807,0.009102455349988488
19,inhalt,103,25.605204231449672,0.008107150457296562
20,behandlung,25,23.52139122149192,0.007447371084170154
