rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,frage,50,31.473564260268255,0.025665700145023732
2,bedürfnis,87,21.922449449250692,0.017877066904659285
3,relevant,28,21.293450706277998,0.017364138245063093
4,liebe,20,20.98826406869606,0.01711526815638572
5,wahrnehmung,40,19.69353174366874,0.01605945473317677
6,person,23,19.035427403097454,0.015522791375650283
7,ethisch,50,18.792111890925696,0.015324375240623701
8,gruppe,22,18.618848152272157,0.015183084120065702
9,unterschiedlich,42,17.987797948465953,0.014668482558786791
10,inhalt,21,17.6169794345765,0.014366091742576486
11,sexualität,16,16.978595508363618,0.013845509761708612
12,situation,109,16.302514174265923,0.013294186732289154
13,stellen,20,16.20032657530306,0.01321085596454285
14,verschieden,54,16.019311590137363,0.013063243946641098
15,religion,20,15.861271870042543,0.012934367533616672
16,perspektive,69,14.977346693736582,0.012213554398564624
17,dar,13,13.695286271286776,0.011168074512705687
18,klassenstuf,31,13.355857003303123,0.010891280637678611
19,position,19,12.927474309310767,0.010541948046034238
20,familie,20,12.816915744708549,0.010451791019518913
