rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,religion,311,45.94387164491727,0.029034378510065424
2,zusammenleben,121,41.07139448132242,0.025955200783320368
3,wissenschaft,157,26.439751150834333,0.016708686384948743
4,frage,135,26.083307146879257,0.016483430442035193
5,ziel,98,24.021774006793038,0.015180637896319715
6,erwerb,47,23.828279099844764,0.015058358163093801
7,gelegenheit,22,22.373929179716015,0.01413927702005363
8,grundsatz,30,21.97668948868157,0.01388824011054251
9,friedlich,49,21.736678632348454,0.01373656447242568
10,wertvorstellung,49,20.771392847861353,0.013126548994109227
11,inhalt,107,18.62653106040517,0.011771096639765301
12,interkulturell,114,18.4957692512789,0.011688461290916701
13,förderung,24,17.539204867803242,0.011083957330220297
14,umfasst,16,17.207054795389613,0.010874054016038682
15,religiös,103,16.91812954929696,0.010691466770866976
16,form,89,16.898672639802747,0.010679170913886156
17,kompetenzbereich,22,16.72546638937255,0.010569712662867036
18,allgemein,29,16.54118045888564,0.010453252572146136
19,geben,33,16.517265716258994,0.010438139573077201
20,erwerben,38,15.317602837657152,0.00968000873092703
