topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,8,2,0,27,37
2,1,2,19,0,24,46
3,2,5,4,1,4,16
4,66,0,4,0,0,70
5,3,6,5,1,84,99
