topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.2895,346,63.2654
2,5,0.209,225,39.7846
3,3,0.2061,216,80.6769
4,1,0.198,197,55.4083
5,2,0.0975,101,52.8904
