topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.1924,68,47.895
2,8,0.1454,45,23.2809
3,11,0.1294,44,24.145
4,4,0.1293,40,32.3628
5,5,0.1292,40,17.509
6,12,0.0673,23,35.812
7,9,0.0612,18,50.3388
8,1,0.0469,12,20.2496
9,3,0.0364,8,33.0216
10,2,0.0313,8,38.5425
11,6,0.0269,6,54.8964
12,10,0.0044,0,1.3382
