topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.206,60,33.5576
2,1,0.1737,53,20.0119
3,3,0.1313,37,10.6998
4,6,0.1289,36,43.5008
5,2,0.1238,33,14.7798
6,4,0.1212,36,18.7258
7,7,0.1152,30,18.8406
