topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,12,14,12,1,4,43
2,0,0,0,0,11,11
3,0,0,0,0,27,27
4,0,13,3,0,0,16
5,1,4,6,0,29,40
6,0,8,1,8,6,23
7,5,30,1,3,1,40
8,1,9,1,0,4,15
9,0,13,3,0,18,34
10,6,13,2,2,7,30
