rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,arbeit,48,52.79264967404836,0.03200330556644348
2,gesellschaft,279,45.88763054286737,0.027817430476602067
3,technik,50,45.4734332757176,0.02756634094449442
4,medium,148,43.3963649383941,0.026307206328365737
5,sozialstaat,69,41.85080157107544,0.025370274065598195
6,natur,97,35.278521856149766,0.02138610813940298
7,thematisch,28,33.12759008379821,0.02008219694744443
8,raum,27,29.973047887687958,0.018169889487074927
9,klasse,33,29.458173130164436,0.017857768494944203
10,bereich,66,28.170517164340374,0.01707718165959582
11,fächerverbindend,25,26.31301851365674,0.01595115185669492
12,kommunikation,89,25.084549086312922,0.01520644435091416
13,wirtschaft,53,24.59566032930089,0.0149100762698412
14,mobilität,11,23.82341856787761,0.014441937443421454
15,schicht,11,23.77822876745514,0.014414543042868797
16,politisch,214,23.773965520233205,0.014411958629993307
17,welt,169,23.561339595363602,0.014283063177937705
18,entwicklung,128,22.91262901118235,0.013889809890256176
19,sozial,512,20.540388880539695,0.01245173988909734
20,umwelt,36,20.181232404105074,0.012234016502745802
