topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,11,10,14,2,30,67
2,22,43,19,55,71,210
3,38,19,9,7,24,97
4,2,40,2,10,25,79
5,60,2,4,6,5,77
6,13,10,3,131,9,166
7,85,0,0,0,0,85
8,12,14,5,0,26,57
9,10,25,6,26,18,85
10,192,21,1,7,11,232
