rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,80,80.8875026331963,0.05854421942338057
2,ökonomisch,48,68.52999546929593,0.04960018496344568
3,international,121,67.52749955868686,0.04887460513156629
4,fachkonzept,17,36.56546605048844,0.02646511016028605
5,chance,38,28.96294098625921,0.020962605063172025
6,deutsch,24,25.85289682191693,0.018711637953959595
7,konflikt,84,24.992291027498165,0.018088754407981415
8,unternehmen,17,24.48621501110784,0.01772247007005569
9,ziel,59,19.748704790804187,0.014293586388040036
10,risiko,23,19.46873843298605,0.014090954197037727
11,staat,23,17.846892989528158,0.012917105673821714
12,sozial,104,17.711334913544622,0.012818992349925689
13,arbeitsteilung,11,16.499326399695615,0.01194177287759819
14,globalisierung,16,14.77416458016271,0.010693146713905467
15,verflechtung,12,14.481322821817383,0.010481195651024445
16,demokratisch,23,13.996948154370719,0.010130618171302792
17,möglichkeit,69,13.317144305646114,0.009638594256742492
18,national,15,12.986066077953636,0.009398968656033468
19,ordnung,7,12.948340110118636,0.009371663605599321
20,entwicklung,81,12.836814999021115,0.009290944701408173
