rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,außerschulisch,59,50.1685867611505,0.04901897638017208
2,angemessen,83,28.85525723687637,0.02819404061893082
3,fachlich,33,28.051215691317083,0.027408423640758964
4,ziel,59,24.936027507627504,0.024364619821387257
5,lernen,179,24.810798273671146,0.024242260208376047
6,interesse,48,23.876465694757314,0.02332933780864704
7,erreichen,31,23.8187380582691,0.02327293299774473
8,sowohl,61,23.68456643537909,0.023141835910145923
9,möglichkeit,69,23.670517406639835,0.023128108814120425
10,konzept,39,23.64764268096964,0.02310575826151928
11,kompetenzentwicklung,27,23.62170477439484,0.023080414720633935
12,inhaltlich,34,23.545012755503112,0.02300548009509825
13,partner,66,23.38199092059287,0.0228461938964863
14,vertiefung,48,23.17131086868776,0.022640341566276603
15,aufgabe,58,22.816641358285043,0.02229379928801851
16,kumulativ,26,22.766163944950566,0.0222444785618088
17,wahrnehmung,37,22.412815475310026,0.02189922705273714
18,erfüllung,25,21.908348880353913,0.021406320281803566
19,schritt,25,21.880450497547947,0.021379061188891074
20,übergreifend,28,21.87741212723661,0.021376092442666774
