rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,104,35.23520911930305,0.027208379752383896
2,kommunikation,136,25.65114943150867,0.019807636516489025
3,fähigkeit,56,21.50679604905496,0.016607396090042886
4,präsentieren,35,19.812749451484784,0.015299265265876093
5,demokratisch,23,19.212891919718913,0.01483605951431232
6,digital,61,18.603688771011278,0.01436563714331794
7,zunehmend,35,17.7361095514276,0.013695698594300568
8,verantwortung,50,17.38813050139975,0.013426991628294662
9,aktiv,45,16.70191025414709,0.012897097197476696
10,übernehmen,31,16.38877979000891,0.012655300063494471
11,text,22,15.700718459169458,0.01212398396092721
12,unterschiedlich,76,15.449622608342029,0.011930089517433816
13,vielfalt,13,15.208637890775172,0.011744002819668541
14,erweitern,19,15.16145713104776,0.01170757017006164
15,perspektive,38,13.875810199523453,0.010714802685073537
16,rahmen,49,13.661428810115183,0.010549258889516256
17,werkzeug,15,13.327359781528987,0.010291293143875096
18,lernbereich,13,13.305410796400494,0.010274344292499377
19,arbeiten,42,12.909228114368014,0.009968414822134682
20,zusammenleben,18,12.856201817985763,0.009927468290387254
