topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.258,67,15.6271
2,4,0.2524,76,20.0286
3,1,0.2055,54,27.2341
4,5,0.1459,35,19.992
5,2,0.1382,35,28.7318
