topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.2955,535,35.4203
2,5,0.1955,289,55.5708
3,3,0.1326,156,57.9052
4,1,0.129,182,54.2679
5,7,0.0884,104,36.9992
6,4,0.081,99,99.9433
7,6,0.0781,101,37.1574
