topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,12,0.1416,44,19.2038
2,10,0.1159,27,12.1294
3,9,0.1108,29,21.3069
4,1,0.1015,29,17.6067
5,11,0.0966,27,23.3193
6,3,0.0913,26,17.3356
7,7,0.0807,22,19.4829
8,8,0.0701,19,19.5151
9,4,0.0487,11,22.4926
10,2,0.0485,13,31.2604
11,5,0.0483,11,25.7169
12,6,0.0459,9,57.6938
