rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,kunst,135,60.684624412265464,0.023340758455055538
2,deutsch,123,57.25806724741101,0.02202282258757833
3,religionsunterricht,56,56.19013054470531,0.02161206858086647
4,lernen,129,48.00401658036164,0.018463493293834062
5,geschichte,270,45.920782650797776,0.01766223168224372
6,englisch,47,44.12422281356749,0.016971231785367528
7,musik,58,42.550599961394965,0.01636597878680912
8,latein,36,36.05580218133772,0.013867924169730409
9,griechisch,98,35.15331812972656,0.01352080721115633
10,spanisch,35,34.93968136185781,0.013438637398881188
11,fächerübergreifend,35,34.41523419954039,0.013236922472626887
12,französisch,75,33.12248208775087,0.012739699080774707
13,katholisch,33,33.11412658046076,0.012736485352761779
14,leistungseinschätzung,29,32.785627277884046,0.01261013666150173
15,russisch,30,30.15313702278602,0.01159761792591388
16,möglichkeit,96,29.75224573070461,0.011443425543480414
17,gemäß,28,28.039857069306557,0.010784799894661377
18,grundsatzband,27,27.17481962935393,0.01045208579885768
19,sport,54,26.668383273653255,0.010257298259744578
20,bild,43,26.55840119390463,0.010214996520504045
