topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,10,57,26,1,25,119
2,0,11,176,1,43,231
3,0,10,8,1,3,22
4,4,18,6,0,4,32
5,9,5,21,0,23,58
6,6,3,32,0,11,52
7,1,20,4,0,5,30
8,0,7,30,0,10,47
9,25,9,9,0,3,46
10,0,2,32,0,4,38
11,25,45,12,1,20,103
12,4,8,81,1,15,109
13,6,17,14,1,11,49
14,0,17,11,0,1,29
15,3,87,10,0,9,109
16,1,13,7,0,4,25
17,4,14,107,1,68,194
18,2,14,1,0,6,23
19,5,37,45,6,17,110
20,4,27,4,0,5,40
