topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,30,2,0,0,32
2,8,0,0,0,0,8
3,1,14,0,0,2,17
4,0,20,0,0,0,20
5,0,57,0,1,3,61
6,0,15,1,0,0,16
7,4,83,0,0,2,89
8,0,46,0,0,0,46
9,0,15,2,0,4,21
10,0,2,0,0,0,2
