rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,erklärung,68,33.83624967416694,0.0629184161261851
2,osgv,29,28.557313665163324,0.05310224868102127
3,fell,24,26.44603358837536,0.049176329002881304
4,igv,25,24.813445717516203,0.04614053620638522
5,ultimat,42,19.593526847463224,0.036434110973872946
6,abbildung,20,19.06283980558755,0.03544729983330496
7,final,27,15.746960829418944,0.029281431710930624
8,bär,14,15.027432661299502,0.02794347099920274
9,wissen,42,14.172070906993723,0.02635292809583472
10,lauf,35,11.95599388870501,0.022232138784162945
11,entstehen,24,11.812238437457541,0.02196482590554622
12,selektionsvorteil,18,11.500973761577638,0.0213860300699857
13,sehen,21,11.290117505895049,0.020993943424284678
14,vermeiden,14,9.274188474842033,0.017245328761664756
15,bearbeiten,11,9.184794138074217,0.017079100230599862
16,proximat,29,8.654506104052356,0.016093031044073045
17,verhalten,137,8.45521251563136,0.01572244514734093
18,weiß,8,8.425102106252574,0.015666454921318018
19,vergangenheit,16,7.690613023832209,0.014300674429304844
20,pigment,7,7.555459030247096,0.014049355938296185
