topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.3022,1364,82.2994
2,2,0.2127,844,52.565
3,4,0.1863,632,81.129
4,3,0.1674,604,72.5852
5,5,0.1315,405,67.5199
