topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,3,170,0,1,1,175
2,6,61,1,1,5,74
3,2,105,2,0,0,109
4,1,124,4,0,1,130
5,1,25,1,0,8,35
6,0,48,3,0,2,53
7,0,89,1,2,3,95
8,2,149,9,2,3,165
9,8,103,6,0,0,117
10,0,79,2,0,0,81
11,0,39,1,0,0,40
12,2,183,0,1,4,190
