rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,verantwortung,561,126.83511225808196,0.035017672216603915
2,konflikt,109,115.62945660882752,0.03192392341541007
3,handeln,328,113.26025780033787,0.03126981568597592
4,sozial,263,93.64020865682203,0.025852952503931315
5,individuell,102,76.88222007346644,0.02122627034333628
6,leben,199,74.01317222913718,0.020434160215487406
7,ziel,71,68.81102728624067,0.018997909612713124
8,gesellschaft,210,50.38332592470683,0.013910239530704431
9,zusammenhang,125,49.537185820372386,0.0136766302698665
10,denken,80,47.756080803574434,0.013184888270737192
11,zusammenleben,90,44.03625689666604,0.012157888948888876
12,spannungsfeld,70,40.69781254215272,0.01123618400426878
13,gesellschaftlich,136,39.40183418470979,0.0108783797297836
14,welt,116,37.85609067435067,0.01045161825488098
15,jugendliche,29,35.469368686692036,0.009792672583228723
16,ethisch,153,35.1362308651836,0.009700697176506972
17,medium,78,34.17352125388846,0.009434904455485752
18,frage,157,32.89694483043853,0.00908245682517299
19,staat,68,32.51716722385488,0.00897760472620932
20,pflicht,57,31.80187567929135,0.00878012120290966
