rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,208,203.89948970603862,0.03769613806313802
2,gleichheit,103,110.92821018673956,0.02050797249333326
3,demokratie,109,108.3918302004272,0.020039056507901148
4,deutschland,80,95.22010562715943,0.017603919721833828
5,demokratisch,75,94.85064917781733,0.01753561606230631
6,sicherheit,86,92.37625312761996,0.017078159423912567
7,politik,78,91.61790815504465,0.016937959579239593
8,entwicklung,91,84.01075495158925,0.015531578926505646
9,gesellschaftlich,136,76.88245613007588,0.0142137269940733
10,frieden,64,66.03455701488522,0.012208209945792482
11,gerechtigkeit,272,65.21232234996448,0.012056198425342696
12,solidarität,64,63.654853717659954,0.011768259732229726
13,gesellschaft,210,61.64271575289753,0.011396263555921889
14,menschenrecht,97,56.491758665964085,0.010443974809214976
15,sozial,263,55.99501703413157,0.010352139164298635
16,grundgesetz,50,55.73397783646043,0.010303879261100797
17,menschenwürde,130,50.45747757614003,0.009328380584816807
18,bedeutung,165,46.860034559300495,0.00866329942726922
19,bundesrepublik,34,43.07565073715994,0.007963657386727656
20,bne,69,41.18820358478071,0.00761471355883706
