term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
kritisch,33,0.0002,0.0015,0.0023,0.0002,0.0139,0.0004,0.0001,0.0021,0.0003,0.0012,0.0019,0.0369,0.0001,0.0006,0.0001
politisch,33,0.0002,0.0014,0.0023,0.0002,0.0026,0.0218,0.0109,0.0001,0.0003,0.0013,0.0052,0.0365,0.0115,0.0002,0.0001
handeln,32,0.0002,0.0014,0.0023,0.0089,0.0034,0.0005,0.0169,0.015,0.0003,0.0012,0.0001,0.0083,0.0001,0.0088,0.0007
hinweiseaspektebeispiele,32,0.0002,0.0014,0.0023,0.0002,0.0102,0.0249,0.0001,0.0001,0.0003,0.0012,0.0113,0.0002,0.0033,0.0002,0.0001
lebenskunst,32,0.0002,0.0018,0.0023,0.0002,0.0135,0.0005,0.0001,0.0001,0.0444,0.0012,0.0005,0.0002,0.0016,0.0003,0.0001
geschichtsphilosophie,31,0.0002,0.0014,0.0023,0.0002,0.0069,0.0054,0.0002,0.0001,0.0003,0.0012,0.0085,0.0002,0.0196,0.0002,0.0001
möglichkeit,31,0.0002,0.0014,0.0023,0.0002,0.0002,0.0004,0.0171,0.0067,0.0003,0.0012,0.0041,0.0421,0.0001,0.0002,0.0004
gott,30,0.0002,0.0014,0.003,0.0002,0.0025,0.0004,0.0022,0.0001,0.0003,0.0014,0.0001,0.0002,0.0001,0.0002,0.0842
perspektive,30,0.0002,0.0015,0.0023,0.0002,0.0051,0.0004,0.0001,0.0216,0.0135,0.0013,0.0001,0.0079,0.0001,0.0002,0.0001
reflexion,30,0.0066,0.0014,0.0023,0.0223,0.0153,0.0005,0.0001,0.0008,0.0003,0.0012,0.0001,0.0002,0.0039,0.0002,0.0001
verbindlich,30,0.0179,0.0014,0.0023,0.0002,0.0027,0.0004,0.0001,0.0073,0.026,0.0012,0.0001,0.0003,0.0078,0.0002,0.0001
voraussetzung,29,0.0002,0.0014,0.0024,0.0002,0.0015,0.0225,0.0229,0.0003,0.0003,0.0012,0.0005,0.0002,0.0001,0.0124,0.0001
glück,28,0.0002,0.1406,0.0023,0.0002,0.0045,0.0004,0.0004,0.0074,0.0003,0.0013,0.0063,0.0002,0.0001,0.0002,0.0001
grundlegend,28,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0066,0.0207,0.0093,0.0012,0.0001,0.0002,0.0067,0.0038,0.0002
inhalt,28,0.0275,0.0014,0.0023,0.0002,0.0002,0.0004,0.0001,0.0045,0.0297,0.0012,0.0001,0.0007,0.0086,0.0003,0.0001
kulturphilosophie,28,0.0002,0.0014,0.0023,0.0002,0.0027,0.0054,0.0001,0.0001,0.0003,0.0012,0.0135,0.0002,0.0119,0.0002,0.0001
weltanschauung,28,0.0003,0.0014,0.0023,0.035,0.0045,0.0004,0.0001,0.0101,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
unterschiedlich,27,0.0002,0.0014,0.0023,0.015,0.004,0.0004,0.0001,0.0046,0.0003,0.0144,0.0001,0.0002,0.0103,0.0151,0.0001
gesellschaftlich,26,0.0117,0.0014,0.0023,0.0002,0.0031,0.0004,0.0005,0.0056,0.0129,0.0012,0.0015,0.018,0.0001,0.0002,0.0001
kant,26,0.0002,0.022,0.0023,0.0002,0.0001,0.0098,0.0104,0.0058,0.0003,0.0012,0.0049,0.0002,0.0001,0.0063,0.0001
kunst,26,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0009,0.0003,0.0012,0.0218,0.0002,0.0009,0.0002,0.0001
rechtsphilosophie,26,0.0002,0.0014,0.0023,0.0002,0.0001,0.0103,0.0001,0.0001,0.0003,0.0012,0.0128,0.0002,0.013,0.0002,0.0001
selbstverständnis,26,0.0002,0.0014,0.0023,0.0104,0.0001,0.0056,0.0002,0.0017,0.0003,0.0013,0.0018,0.0284,0.0001,0.0193,0.0002
staat,26,0.0002,0.0014,0.0024,0.0002,0.0029,0.0053,0.0068,0.0001,0.0003,0.0012,0.0125,0.0006,0.0019,0.0002,0.0001
menschenbilder,25,0.008,0.0014,0.0023,0.0002,0.0001,0.0152,0.0001,0.0127,0.0003,0.0012,0.0001,0.0092,0.0001,0.0002,0.0001
entwicklung,24,0.0002,0.0014,0.0023,0.0002,0.0084,0.0054,0.0061,0.0008,0.0003,0.0014,0.0001,0.0429,0.0001,0.0002,0.0001
wesen,24,0.0176,0.0014,0.0023,0.0002,0.0021,0.0004,0.0001,0.0023,0.0003,0.0012,0.0105,0.0002,0.0001,0.0043,0.0001
bedeutung,23,0.0002,0.0274,0.0023,0.0002,0.0027,0.0004,0.0078,0.001,0.0003,0.0339,0.009,0.0002,0.003,0.0002,0.0001
erkenntnistheoretisch,23,0.0228,0.0014,0.0023,0.0187,0.005,0.0004,0.0001,0.0001,0.0033,0.0012,0.0036,0.0002,0.0001,0.0002,0.0001
fragestellung,23,0.035,0.0014,0.0023,0.0002,0.0001,0.0004,0.0019,0.0054,0.0036,0.0337,0.0003,0.0002,0.0001,0.0002,0.0001
themenbereich,23,0.0002,0.0014,0.0023,0.0106,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0191,0.0107,0.0002
grenze,22,0.0002,0.0014,0.0023,0.0002,0.0048,0.0004,0.0064,0.0001,0.0003,0.0012,0.012,0.0088,0.0001,0.0002,0.0001
menschenbild,22,0.0002,0.0014,0.0023,0.0136,0.0001,0.0004,0.0138,0.0002,0.0003,0.0013,0.0001,0.0002,0.003,0.0067,0.0001
tod,22,0.0002,0.0014,0.0023,0.0002,0.0023,0.0004,0.0004,0.0001,0.0003,0.0012,0.0048,0.0002,0.0001,0.042,0.0001
wissenschaftstheorie,22,0.0002,0.0014,0.0023,0.0002,0.0117,0.0151,0.0001,0.0001,0.0003,0.0012,0.0044,0.0002,0.0049,0.0002,0.0001
rahmenthema,21,0.0049,0.0014,0.0023,0.0002,0.0001,0.0005,0.0001,0.0154,0.0003,0.0012,0.0001,0.0002,0.0002,0.0002,0.0001
vorstellung,21,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.017,0.0001,0.0003,0.0014,0.0001,0.0002,0.003,0.0029,0.0274
denken,20,0.0196,0.0014,0.0023,0.0002,0.0047,0.0004,0.0002,0.0001,0.0003,0.0012,0.005,0.0002,0.0114,0.0003,0.0001
norm,20,0.0076,0.0014,0.0023,0.0002,0.0112,0.0005,0.0001,0.003,0.0003,0.0012,0.0001,0.0002,0.0003,0.0002,0.0001
theorie,20,0.0002,0.0014,0.0023,0.0002,0.0186,0.0144,0.0021,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0138
entwickeln,19,0.0002,0.0014,0.0023,0.0002,0.0019,0.0004,0.0177,0.0049,0.0003,0.0345,0.0001,0.0002,0.0016,0.0003,0.0003
eth,19,0.0002,0.0014,0.0029,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0014,0.0001,0.0146,0.0001,0.0002,0.0547
sinn,19,0.0002,0.0014,0.0023,0.0003,0.0084,0.0202,0.0001,0.0038,0.0003,0.0013,0.0031,0.0002,0.0001,0.0031,0.0001
wissenschaftlich,19,0.0002,0.0014,0.0023,0.0002,0.0033,0.0004,0.0001,0.004,0.0003,0.0144,0.013,0.0002,0.0001,0.0002,0.0001
bestimmung,18,0.0002,0.0014,0.0028,0.0002,0.0036,0.0004,0.0069,0.0002,0.0003,0.0012,0.0127,0.0002,0.0001,0.0002,0.0001
evolution,18,0.0002,0.0014,0.0023,0.0002,0.0038,0.0004,0.0001,0.0001,0.0003,0.0013,0.0025,0.0003,0.0001,0.0002,0.0331
themenfelder,18,0.0002,0.0014,0.0023,0.0002,0.0023,0.0004,0.0001,0.0199,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
begriff,17,0.0057,0.0017,0.0023,0.0002,0.0052,0.0004,0.0001,0.0066,0.0003,0.0012,0.0044,0.0002,0.002,0.0002,0.0001
einführung,17,0.0172,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0002,0.0005,0.0012,0.0001,0.0002,0.0202,0.0002,0.0001
modern,17,0.0072,0.0014,0.0023,0.0002,0.0003,0.0004,0.0001,0.0047,0.0003,0.0144,0.0061,0.0002,0.0002,0.0002,0.0001
sozial,17,0.0002,0.0014,0.0025,0.0002,0.0001,0.0004,0.0037,0.0076,0.0003,0.0012,0.0009,0.022,0.0001,0.0002,0.0003
stellen,17,0.0123,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0067,0.0071,0.0001,0.007,0.0001
ansatz,16,0.0002,0.0014,0.0023,0.0002,0.0001,0.0185,0.0042,0.0001,0.0003,0.0012,0.0076,0.0002,0.0001,0.0002,0.0001
leistungskurs,16,0.0002,0.0017,0.0023,0.0002,0.0032,0.0004,0.0001,0.0017,0.0283,0.0012,0.0001,0.0002,0.0016,0.0005,0.0001
rev,16,0.0002,0.0014,0.0028,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0548
utopie,16,0.0002,0.0014,0.0023,0.0002,0.0018,0.0004,0.0001,0.0001,0.0445,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
arbeit,15,0.0002,0.0147,0.0025,0.0002,0.0011,0.0004,0.0001,0.0047,0.0003,0.0012,0.0028,0.0002,0.0001,0.003,0.0138
aufklärung,15,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0134,0.0001,0.0003,0.0144,0.0001,0.0002,0.0016,0.0043,0.0001
existenz,15,0.0002,0.0014,0.0023,0.0002,0.0141,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0142,0.0001,0.0003,0.0001
kontext,15,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0033,0.0003,0.0003,0.0012,0.0034,0.0005,0.0023,0.0147,0.0008
zusätzlich,15,0.0002,0.0016,0.0023,0.0002,0.0027,0.0004,0.0001,0.0001,0.0361,0.0012,0.0003,0.0002,0.0002,0.0005,0.0001
behandelt,14,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0167,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
interpretieren,14,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0032,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.026,0.0001
methode,14,0.0127,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0079,0.0002,0.0001,0.0021,0.0001
moralisch,14,0.0002,0.0014,0.0023,0.0055,0.0001,0.0005,0.0001,0.001,0.0003,0.0012,0.0021,0.0002,0.0001,0.0261,0.0001
naturwissenschaft,14,0.0002,0.0014,0.0023,0.016,0.0037,0.0004,0.0001,0.0001,0.0003,0.0012,0.0032,0.0002,0.0002,0.0002,0.0001
religiös,14,0.0002,0.0014,0.0023,0.0002,0.0078,0.0004,0.0055,0.0001,0.0003,0.0216,0.0001,0.0005,0.0001,0.0002,0.0001
verknüpfung,14,0.0002,0.0014,0.0023,0.0002,0.0001,0.0204,0.0001,0.0001,0.0003,0.0012,0.0069,0.0002,0.003,0.0002,0.0001
ästhetik,14,0.0002,0.0014,0.0023,0.0002,0.0051,0.0004,0.0001,0.0001,0.0003,0.0012,0.0019,0.0002,0.0127,0.0002,0.0001
hobbes,13,0.0002,0.0014,0.0023,0.0002,0.0001,0.0644,0.0002,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
tier,13,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0133,0.0001,0.0003,0.0012,0.0053,0.0002,0.0001,0.0002,0.0001
allgemein,12,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0193,0.0003,0.0012,0.0017,0.0002,0.0002,0.0002,0.0001
anregung,12,0.0007,0.0014,0.0023,0.0002,0.0003,0.0004,0.0001,0.0023,0.0294,0.0012,0.0001,0.0003,0.0017,0.0003,0.0001
argumentativ,12,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0054,0.0008,0.0003,0.0012,0.0001,0.0002,0.0001,0.0133,0.0003
einbeziehen,12,0.0002,0.0014,0.0023,0.0316,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
ermöglichen,12,0.0002,0.0014,0.0026,0.0002,0.0012,0.0004,0.0042,0.0001,0.0003,0.0012,0.0001,0.0113,0.0001,0.0027,0.0146
historisch,12,0.0002,0.0014,0.0023,0.0002,0.003,0.0004,0.0058,0.0001,0.0003,0.0014,0.0004,0.0239,0.0001,0.0002,0.0001
ideologieideologiekritik,12,0.0002,0.0014,0.0023,0.0002,0.0018,0.0251,0.0001,0.0001,0.0003,0.0012,0.0019,0.0002,0.0041,0.0002,0.0001
implikation,12,0.0084,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0031,0.0002,0.0001,0.0163,0.0001
jahrhundert,12,0.0109,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0017,0.0003,0.0344,0.0001,0.0002,0.0065,0.0002,0.0001
metaphysisch,12,0.0153,0.0014,0.0023,0.0002,0.0098,0.0004,0.0001,0.0001,0.0003,0.0012,0.0014,0.0002,0.0001,0.0002,0.0001
moral,12,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0013,0.0127,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
subjekt,12,0.0002,0.0014,0.0023,0.0055,0.0001,0.0004,0.0013,0.0001,0.0286,0.0012,0.0001,0.0002,0.0001,0.0003,0.0001
verhalten,12,0.0002,0.0014,0.0023,0.0002,0.0064,0.0198,0.0001,0.0001,0.0003,0.0012,0.0002,0.0002,0.0001,0.0042,0.0001
ökologie,12,0.0002,0.0014,0.0028,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0005,0.0001,0.0002,0.0326
überlegung,12,0.0002,0.0164,0.0023,0.0002,0.0001,0.0004,0.0018,0.0031,0.0003,0.0013,0.0001,0.0002,0.003,0.0082,0.0001
begründet,11,0.0002,0.0014,0.0023,0.0003,0.0001,0.0004,0.013,0.0023,0.0003,0.0012,0.0001,0.0002,0.0001,0.0042,0.0001
disziplin,11,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0143,0.0076,0.0001
formulieren,11,0.0026,0.0014,0.0023,0.0003,0.0001,0.0004,0.0059,0.0011,0.0003,0.0348,0.0001,0.0002,0.0001,0.0063,0.0001
gegenwart,11,0.0002,0.0014,0.0023,0.0002,0.0002,0.0004,0.0042,0.0001,0.0003,0.0771,0.0001,0.0218,0.0001,0.0022,0.0001
grundannahme,11,0.0004,0.0014,0.0023,0.0002,0.0001,0.0152,0.0001,0.0034,0.0003,0.0012,0.0001,0.0002,0.0001,0.008,0.0001
lehrplan,11,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0026,0.0003,0.0012,0.0001,0.0002,0.0134,0.0002,0.0002
medium,11,0.0002,0.0164,0.0023,0.0002,0.0001,0.0004,0.0001,0.0036,0.0003,0.0012,0.0044,0.0002,0.0028,0.0002,0.0001
argumentieren,10,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0139,0.0003,0.0012,0.003,0.0002,0.0001,0.0002,0.0001
bne,10,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0002,0.0166,0.0012,0.0006,0.0163,0.0004,0.0002,0.0001
differenziert,10,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0018,0.0003,0.0012,0.0001,0.0002,0.0001,0.016,0.0003
folge,10,0.0049,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0002,0.0003,0.0012,0.0001,0.0116,0.0001,0.0131,0.0001
phänomen,10,0.0002,0.0247,0.0023,0.0002,0.007,0.0054,0.0001,0.0001,0.0003,0.0012,0.002,0.0002,0.0001,0.0002,0.0001
religionskritik,10,0.0002,0.0014,0.0023,0.0002,0.0052,0.0004,0.0001,0.0001,0.0003,0.0165,0.0001,0.0054,0.0002,0.0002,0.0001
religionsunterricht,10,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.021,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
thematisieren,10,0.0002,0.0014,0.0023,0.0266,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
angemessen,9,0.004,0.0014,0.0023,0.017,0.0001,0.0004,0.0013,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
begrifflich,9,0.0025,0.0144,0.0023,0.0002,0.0012,0.0004,0.0001,0.0023,0.0003,0.0012,0.0002,0.0003,0.0001,0.0059,0.0001
bestimmt,9,0.0002,0.0014,0.0023,0.0159,0.0009,0.0004,0.0001,0.0001,0.0003,0.0012,0.0017,0.0002,0.0001,0.0002,0.0001
erkenntnisgewinnung,9,0.0002,0.0014,0.0027,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0009,0.0002,0.0001,0.0002,0.0274
evolutionstheorie,9,0.0002,0.0014,0.0027,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0145,0.0001,0.0002,0.0001,0.0002,0.0274
menschsein,9,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0126,0.0025,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
nichtnaturwissenschaftlich,9,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0287
nietzsche,9,0.0032,0.0164,0.0023,0.0002,0.0001,0.0004,0.003,0.0027,0.0003,0.0144,0.0001,0.0002,0.0001,0.0002,0.0001
prägen,9,0.0002,0.0014,0.0023,0.0002,0.0001,0.0188,0.0064,0.0001,0.0003,0.0012,0.0001,0.009,0.0001,0.0002,0.0001
psychologie,9,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0109,0.0003,0.0012,0.0001,0.0007,0.0001,0.0002,0.0001
struktur,9,0.0062,0.0014,0.0023,0.0002,0.0067,0.0054,0.0002,0.0001,0.0003,0.0246,0.0001,0.0064,0.0001,0.0002,0.0001
unterrichtsstunden,9,0.0004,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.028,0.0012,0.0001,0.0003,0.0001,0.0002,0.0001
vielfältig,9,0.0002,0.0014,0.0027,0.0002,0.0001,0.0004,0.0001,0.0033,0.0003,0.0012,0.0001,0.0003,0.0001,0.0002,0.015
weise,9,0.0002,0.0014,0.0023,0.025,0.0001,0.0004,0.0001,0.0001,0.0035,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
abgrenz,8,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0274
artenvielfalt,8,0.0002,0.0014,0.0027,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0014,0.0001,0.0002,0.0001,0.0002,0.0274
ausgewählt,8,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0021,0.0011,0.0003,0.0145,0.0001,0.0002,0.0001,0.0003,0.0138
dnasequenz,8,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0274
entstehung,8,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0274
erwerben,8,0.013,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0009,0.0003,0.0012,0.0001,0.0002,0.002,0.0127,0.0001
fundamentalismus,8,0.0002,0.0014,0.0023,0.0002,0.0026,0.0251,0.0001,0.0001,0.0003,0.0012,0.0001,0.0003,0.0001,0.0002,0.0001
fähigkeit,8,0.0002,0.0014,0.0023,0.0002,0.0006,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.005,0.0001,0.0191,0.0001
geschichtlich,8,0.0056,0.0014,0.0023,0.0003,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0029,0.0161,0.0001,0.0002,0.0001
homologe,8,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0274
marx,8,0.0002,0.0014,0.0023,0.0002,0.0001,0.0051,0.0013,0.0001,0.0003,0.0257,0.0001,0.0005,0.0057,0.0002,0.0001
rrk,8,0.0002,0.0014,0.0025,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0274
vermitteln,8,0.0002,0.0014,0.0023,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.031,0.0015,0.0002,0.0001
ökologisch,8,0.0002,0.0014,0.0023,0.0002,0.0001,0.0153,0.0001,0.0041,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
akzentuierunge,7,0.0002,0.0014,0.0023,0.0186,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
erörterung,7,0.0002,0.0014,0.0023,0.0186,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
gesichtspunkt,7,0.0002,0.0014,0.0023,0.0224,0.0001,0.0004,0.0001,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
hinblick,7,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0024,0.0001,0.0003,0.0012,0.0002,0.0002,0.0001,0.0125,0.0004
immanuel,7,0.0002,0.0163,0.0023,0.0002,0.0001,0.0109,0.0001,0.0023,0.0003,0.0012,0.0009,0.0002,0.0001,0.0002,0.0001
merkmal,7,0.0002,0.0014,0.0026,0.0002,0.0001,0.0004,0.0001,0.0001,0.0003,0.0013,0.0001,0.0002,0.0001,0.0002,0.0219
normativ,7,0.0002,0.0014,0.0023,0.0179,0.0001,0.0004,0.0003,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
staats,7,0.0002,0.0014,0.0023,0.0002,0.0001,0.0202,0.0001,0.0001,0.0003,0.0012,0.0026,0.0002,0.0001,0.0002,0.0001
these,7,0.005,0.0315,0.0023,0.0002,0.0001,0.0004,0.0038,0.0001,0.0003,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
thomas,7,0.0002,0.0014,0.0023,0.0002,0.0001,0.0298,0.0001,0.0001,0.0035,0.0012,0.0001,0.0002,0.0001,0.0002,0.0001
