rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethik,219,133.63194436691154,0.030175652775619777
2,freiheit,309,131.29449588979097,0.029647829627040666
3,mensch,194,99.76580125981246,0.02252828238008499
4,welt,169,83.27779575730905,0.018805098291406523
5,iii,87,80.48098343150114,0.01817354542414876
6,verantwortung,276,78.99232796563896,0.017837389644531826
7,handeln,287,63.926435786078585,0.014435335342926467
8,zusammenleben,159,63.106355468929095,0.014250151635425534
9,religion,73,62.953998775083,0.014215747715664268
10,frage,232,58.48238934789277,0.01320600611486413
11,bleiben,55,57.78836205448895,0.0130492866514022
12,interpretieren,75,47.833966842561665,0.010801468025926996
13,leer,40,47.41930861834139,0.010707833359052208
14,krieg,50,47.18472131851577,0.010654860808674045
15,fachinterne,42,46.72184782682833,0.010550338571641794
16,frieden,84,46.63189472609665,0.010530026111573738
17,identität,48,45.40833113908067,0.010253731172323957
18,gewalt,71,44.60660238096229,0.010072691461049657
19,konflikt,151,42.640941338278,0.009628822254628897
20,afb,45,41.92931868170153,0.009468129552791412
