rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratisch,2269,481.88123276796995,0.05574100858665127
2,interesse,308,207.58677375446842,0.024012340285297317
3,handeln,324,144.97992903666307,0.0167703718671608
4,lernende,217,140.2428725337157,0.016222418784013065
5,gesellschaft,803,137.36750151561728,0.015889813839659882
6,unterricht,181,127.37674275056192,0.014734145321690722
7,wert,294,117.21816754802006,0.013559064847316483
8,begründen,127,116.20812841181468,0.01344222983417293
9,vertreten,132,111.62112322490792,0.012911633749237832
10,freiheitlichdemokratisch,126,104.61418410124853,0.012101114834411975
11,position,186,100.88586674647811,0.011669846389919376
12,grundordnung,257,99.4900787283494,0.011508390357575572
13,verantwortung,203,98.50914383138628,0.01139492194088607
14,historisch,288,91.32174516351574,0.010563528594106022
15,grundlage,352,89.10988509324152,0.010307674448341866
16,menschenrecht,303,87.21879280109881,0.010088924713912527
17,nehmen,114,85.79922165628668,0.00992471759815121
18,grundrecht,234,84.01677414603876,0.009718535212912263
19,übernehmen,127,82.61568679930923,0.009556466187364004
20,erkennen,310,72.97893358925151,0.008441746818975747
