rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,2139,662.7114461588964,0.04077491960586606
2,gesellschaft,803,406.16919789889346,0.024990539225929677
3,demokratisch,2269,403.6904111465377,0.02483802589432327
4,demokratie,3059,336.88273291399116,0.020727522409321582
5,gesellschaftlich,610,275.94981701843056,0.016978477841896423
6,sozial,549,259.7184218721479,0.015979802119579063
7,deutschland,814,197.32860312161696,0.012141118091225186
8,entwicklung,562,187.45484014576348,0.01153361101724706
9,leben,469,180.3558579231836,0.011096829019460706
10,politik,451,173.08058125790893,0.010649200081019402
11,ökonomisch,188,160.0328316506428,0.009846405826661245
12,prozeß,240,142.7561879293294,0.008783418665538877
13,weiterentwicklung,132,137.02279292431797,0.008430657713916559
14,inhaltsfeld,166,135.6576067038012,0.008346661340062983
15,ziel,201,135.6337962319353,0.008345196343371379
16,wirtschaftlich,294,130.3593934707591,0.008020675996239256
17,auseinandersetzung,160,129.32817560266676,0.00795722783050844
18,bundesrepublik,389,108.61625542811122,0.006682877002715241
19,bürger,276,106.71869972182644,0.006566125312639765
20,struktur,186,105.04373425016963,0.006463069023442924
