term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
engagement,8,0.0003,0.001,0.0003,0.0052,0.0015,0.0047,0.0389,0.0006,0.0008,0.005,0.0004,0.0047,0.0045,0.0003,0.0009,0.0027,0.0038,0.0014,0.001,0.0002
erkenntnis,8,0.0003,0.0011,0.0003,0.0009,0.0011,0.0047,0.0001,0.0346,0.0008,0.0046,0.0004,0.0049,0.0045,0.0003,0.0009,0.0026,0.004,0.0015,0.0011,0.0002
ethnozentrismen,8,0.0003,0.001,0.0003,0.0005,0.0011,0.0046,0.0001,0.035,0.0008,0.0044,0.0004,0.0048,0.0045,0.0003,0.0009,0.0026,0.004,0.0015,0.001,0.0002
folge,8,0.0003,0.001,0.0026,0.0048,0.0011,0.0061,0.0001,0.0006,0.0385,0.0046,0.0004,0.0048,0.0044,0.0003,0.0009,0.0025,0.0038,0.0015,0.001,0.0002
gewalt,8,0.0003,0.0014,0.0003,0.0005,0.0011,0.0047,0.0174,0.0005,0.0009,0.0048,0.0004,0.0046,0.0044,0.0003,0.0009,0.0026,0.0048,0.0018,0.0177,0.0365
grundlegend,8,0.0004,0.001,0.0048,0.0091,0.0011,0.0046,0.0002,0.0091,0.001,0.0045,0.0018,0.0047,0.0046,0.0003,0.001,0.0341,0.0039,0.0015,0.001,0.0002
gruppe,8,0.0003,0.0011,0.0003,0.0005,0.0011,0.0047,0.0193,0.0005,0.0008,0.0048,0.0004,0.0046,0.0048,0.0542,0.0009,0.0025,0.0039,0.0015,0.0011,0.0002
jugendliche,8,0.0003,0.0012,0.0003,0.0005,0.0099,0.0046,0.0004,0.0005,0.0008,0.0048,0.0004,0.0048,0.0046,0.0003,0.0009,0.0025,0.004,0.0015,0.0556,0.0004
kinderarbeit,8,0.0003,0.001,0.0003,0.0345,0.0012,0.0046,0.0001,0.0005,0.0008,0.0045,0.0004,0.0047,0.0046,0.0003,0.0009,0.0026,0.0038,0.0015,0.0011,0.0002
lernen,8,0.0003,0.0097,0.0118,0.0048,0.0012,0.0046,0.0001,0.0048,0.0008,0.0045,0.0005,0.005,0.0049,0.0005,0.0009,0.0026,0.0039,0.0015,0.0011,0.0002
maßnahme,8,0.0003,0.0011,0.0003,0.0006,0.0011,0.0047,0.0235,0.0006,0.0008,0.0048,0.0004,0.0046,0.0045,0.0003,0.0009,0.0026,0.004,0.0014,0.001,0.0002
motiv,8,0.0003,0.0011,0.0097,0.0087,0.0011,0.0045,0.0001,0.0005,0.0009,0.0045,0.0004,0.005,0.0045,0.0003,0.001,0.0446,0.0039,0.0015,0.001,0.0003
recherche,8,0.0003,0.0686,0.0003,0.0005,0.001,0.0046,0.0002,0.0005,0.0008,0.0047,0.0004,0.0045,0.0046,0.0003,0.001,0.0026,0.0037,0.0015,0.0011,0.0002
reich,8,0.0171,0.0011,0.0026,0.0005,0.0011,0.0045,0.0001,0.0005,0.0008,0.0046,0.0006,0.0047,0.0046,0.0003,0.0009,0.0025,0.0039,0.0015,0.0011,0.0004
sozialisation,8,0.0003,0.0011,0.0003,0.0006,0.0011,0.0046,0.0727,0.0005,0.0008,0.0047,0.0004,0.0045,0.0046,0.0003,0.0009,0.0026,0.0039,0.0015,0.0011,0.0002
stabilisierung,8,0.0003,0.0011,0.0003,0.0005,0.0011,0.0045,0.0001,0.0005,0.0008,0.0046,0.0004,0.005,0.0046,0.0003,0.0009,0.0026,0.0044,0.0015,0.001,0.0126
theorie,8,0.0483,0.0011,0.0003,0.0006,0.0011,0.0046,0.0001,0.0307,0.0008,0.0046,0.0004,0.0047,0.0045,0.0003,0.0009,0.0027,0.005,0.0015,0.001,0.0002
typisch,8,0.0003,0.0011,0.0003,0.0005,0.0011,0.0045,0.0001,0.035,0.0008,0.0045,0.0004,0.0046,0.0046,0.0003,0.0009,0.0026,0.0039,0.0015,0.001,0.0002
versatzstück,8,0.0003,0.0011,0.0003,0.0005,0.0011,0.0047,0.0001,0.035,0.0008,0.0046,0.0004,0.0045,0.0046,0.0003,0.0009,0.0026,0.0041,0.0015,0.001,0.0002
zusammenhang,8,0.0003,0.0344,0.005,0.0005,0.0011,0.0045,0.0001,0.0006,0.0008,0.0047,0.0004,0.0046,0.0049,0.0003,0.0009,0.0027,0.0039,0.0254,0.0022,0.0002
analyse,7,0.1035,0.0011,0.005,0.0005,0.0011,0.0047,0.0001,0.0006,0.0008,0.0044,0.0004,0.0046,0.0045,0.0003,0.0009,0.0026,0.0075,0.0015,0.001,0.0002
bürgerrecht,7,0.0003,0.0011,0.0003,0.0173,0.0011,0.005,0.0001,0.0005,0.0197,0.0048,0.0004,0.0047,0.0049,0.0003,0.0013,0.0025,0.004,0.0015,0.001,0.0002
diversität,7,0.0003,0.0011,0.0467,0.0006,0.0011,0.0049,0.038,0.0005,0.0008,0.0046,0.0004,0.0046,0.0047,0.0003,0.0009,0.0026,0.0039,0.0015,0.001,0.0002
gegner,7,0.0482,0.0011,0.0003,0.0005,0.0011,0.0047,0.0001,0.0005,0.0008,0.0045,0.0004,0.0046,0.0044,0.0003,0.0009,0.0027,0.007,0.0015,0.001,0.0095
jude,7,0.0052,0.0011,0.0003,0.0005,0.0188,0.0046,0.0001,0.0005,0.0008,0.0046,0.0004,0.0046,0.0046,0.0003,0.0009,0.0026,0.0039,0.0309,0.0011,0.001
lernziel,7,0.0171,0.0011,0.0003,0.0005,0.0011,0.0048,0.0001,0.0005,0.0008,0.0047,0.0005,0.0047,0.0046,0.0003,0.0009,0.0026,0.0038,0.0015,0.001,0.0004
menschenrechtsverletzung,7,0.0003,0.0011,0.0003,0.0303,0.0012,0.0046,0.0001,0.0005,0.0008,0.0046,0.0004,0.0048,0.005,0.0003,0.0009,0.0026,0.004,0.0015,0.0011,0.0002
modell,7,0.0003,0.001,0.0003,0.0005,0.0011,0.0047,0.0001,0.0307,0.0008,0.0048,0.0004,0.0047,0.0046,0.0003,0.0009,0.0025,0.0039,0.0015,0.001,0.0002
nationalismus,7,0.0628,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0005,0.0008,0.0046,0.0004,0.0046,0.0051,0.0003,0.0009,0.0025,0.0047,0.0025,0.001,0.0002
nennen,7,0.0003,0.0011,0.0003,0.0301,0.0011,0.0046,0.0001,0.0005,0.0008,0.0046,0.0004,0.0047,0.0046,0.0003,0.0009,0.0026,0.0039,0.0015,0.0011,0.0002
nsideologie,7,0.0003,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0005,0.0008,0.0047,0.0004,0.0047,0.0046,0.0003,0.0009,0.0026,0.0044,0.0015,0.001,0.0398
ordnung,7,0.0003,0.0011,0.0003,0.0005,0.0011,0.0047,0.0001,0.0299,0.0008,0.0046,0.0004,0.0047,0.0046,0.0003,0.0009,0.0025,0.004,0.0015,0.0011,0.0005
partizipation,7,0.0003,0.0011,0.0032,0.0005,0.0011,0.0049,0.0216,0.0005,0.0008,0.0048,0.0004,0.0044,0.0048,0.0003,0.0009,0.0026,0.0038,0.0014,0.001,0.0002
stehend,7,0.0003,0.0011,0.0003,0.0005,0.0011,0.0047,0.0001,0.0307,0.0008,0.0047,0.0004,0.0049,0.0047,0.0003,0.0009,0.0027,0.0038,0.0015,0.001,0.0002
untersuchen,7,0.0004,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0005,0.0008,0.0045,0.0116,0.0045,0.0045,0.0003,0.0225,0.0068,0.0039,0.0015,0.001,0.0002
verschieden,7,0.0003,0.0188,0.0003,0.0006,0.0011,0.0046,0.0198,0.0006,0.0008,0.0044,0.0004,0.0046,0.0044,0.0003,0.0009,0.0026,0.0038,0.0014,0.0011,0.0308
veränderung,7,0.0003,0.001,0.0003,0.0005,0.0011,0.0046,0.0001,0.0264,0.0008,0.0047,0.0033,0.0047,0.0051,0.0003,0.0009,0.0026,0.0039,0.0015,0.001,0.0002
weimarer,7,0.0004,0.001,0.0003,0.0005,0.0011,0.0045,0.0001,0.0005,0.007,0.0047,0.0145,0.0046,0.0047,0.0003,0.0009,0.0037,0.0038,0.0135,0.0011,0.0004
wissenschaftlich,7,0.0003,0.0011,0.0003,0.0005,0.0011,0.0048,0.0001,0.0307,0.0008,0.0046,0.0004,0.0048,0.0045,0.0003,0.0009,0.0027,0.0039,0.0015,0.001,0.0002
arbeitsmigration,6,0.0003,0.0011,0.0003,0.0006,0.0011,0.0046,0.02,0.0005,0.0008,0.0046,0.0004,0.0047,0.0046,0.0479,0.0009,0.0027,0.0041,0.0015,0.001,0.0002
auseinandersetzung,6,0.0003,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0006,0.0008,0.0046,0.0004,0.0046,0.0046,0.0003,0.0013,0.0027,0.0039,0.0014,0.0018,0.0668
auswirkung,6,0.0003,0.0011,0.0003,0.0005,0.0011,0.0047,0.0177,0.0005,0.0008,0.0046,0.004,0.0046,0.0047,0.0498,0.0009,0.003,0.0039,0.0015,0.001,0.0011
betroffener,6,0.0003,0.0011,0.0074,0.0005,0.0011,0.0046,0.0174,0.0005,0.0008,0.0047,0.0004,0.0049,0.0045,0.0479,0.0009,0.0027,0.004,0.0015,0.0011,0.0002
emanzipation,6,0.0084,0.0011,0.0003,0.0005,0.0012,0.0045,0.0187,0.0005,0.0008,0.0045,0.0004,0.0046,0.0046,0.0003,0.0009,0.0026,0.0039,0.0031,0.001,0.0002
erziehung,6,0.0003,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0005,0.0008,0.0045,0.0004,0.0047,0.0045,0.0003,0.0399,0.0026,0.0039,0.0016,0.0055,0.0003
frieden,6,0.0003,0.0011,0.0558,0.0005,0.0011,0.0046,0.0174,0.0005,0.0008,0.0046,0.0004,0.0051,0.0046,0.0003,0.0009,0.0026,0.0039,0.0015,0.001,0.0002
gegenwärtig,6,0.0055,0.0011,0.0003,0.0005,0.0011,0.0046,0.0001,0.0084,0.0008,0.0048,0.0004,0.0047,0.0045,0.0003,0.0009,0.0068,0.0039,0.0015,0.001,0.0031
