rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,geschichte,37,27.939502644899626,0.04802251410982677
2,veränderung,170,27.257965793914487,0.04685108620508647
3,interpretieren,25,19.428265367859737,0.03339336993988408
4,nutzung,27,18.379664701930984,0.03159103147612729
5,menschlich,51,18.049373974473575,0.03102332662750272
6,ereignis,14,14.58782384418121,0.02507360225028001
7,form,43,14.327690064841237,0.0246264834075587
8,beeinflussen,16,13.653625181232913,0.023467898346277064
9,einzeln,14,12.980640898694494,0.022311170625864594
10,fortschritt,13,12.72894585283679,0.021878556307539154
11,wirken,20,11.852342618095895,0.02037184762542347
12,übertragen,11,11.763510308268154,0.020219162342999877
13,stressreaktion,7,11.606602377572253,0.01994946844717231
14,medium,26,11.52693373944687,0.019812533715473164
15,gesellschaft,16,11.380380243113835,0.019560637057363457
16,fachbegriff,18,11.329190219179857,0.01947265146657125
17,digitaler,13,9.99562645951028,0.017180517448331073
18,setzen,15,9.933067741446942,0.017072991306614382
19,datum,8,9.830200308890022,0.01689618240653512
20,wirkung,22,9.356703011398363,0.016082333608338672
