rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,anthropologie,26,24.533151909061022,0.06762413491229893
2,freiheit,24,21.313787488258594,0.05875015350415418
3,gott,26,19.504341674928728,0.053762526628867914
4,religion,16,13.763131912062002,0.037937232553200695
5,rev,12,11.331452664748719,0.031234457219101983
6,medizin,17,10.329282085722772,0.028472035224064444
7,eth,11,10.296881320936938,0.02838272449475984
8,manipulationsversuche,9,8.50607690791475,0.023446481500926448
9,ethik,13,7.6759406916636355,0.02115826172014006
10,virus,8,7.469702933822345,0.020589779936308672
11,menschenart,8,7.4411297076021805,0.020511019583299223
12,hominini,8,7.382326381615679,0.02034893180654134
13,resistenz,9,7.179772733388629,0.019790605045860204
14,rrk,7,6.653607234831368,0.018340261983846567
15,bakterie,10,6.52767595155261,0.01799314009255072
16,werkzeuggebrauch,36,5.591871381959723,0.015413651949312079
17,angewandte,35,5.439407202265069,0.0149933937495022
18,kultur,11,5.269999806624709,0.014526432609719189
19,besonderheit,11,5.161243397672509,0.014226652210575107
20,moralphilosophie,6,5.133294100556835,0.014149611680036665
