term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
form,72,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0034,0.0226,0.0,0.0,0.0001
kontext,71,0.0035,0.0001,0.0,0.0107,0.0001,0.0007,0.0042,0.0001,0.0007,0.0,0.0,0.0093
folge,71,0.0038,0.0001,0.0,0.0001,0.0001,0.0004,0.0,0.0033,0.0001,0.0,0.0166,0.0001
demokratisch,70,0.0,0.0001,0.0,0.0001,0.0001,0.0071,0.0001,0.0036,0.0,0.0166,0.0,0.003
aussage,68,0.0097,0.0001,0.0,0.0001,0.0001,0.0068,0.0,0.0,0.0,0.0,0.0,0.0001
konflikt,68,0.0,0.0001,0.0,0.0001,0.0056,0.0021,0.0012,0.0,0.0146,0.0003,0.0036,0.0001
entscheidungssituation,68,0.0,0.0001,0.0,0.0001,0.0001,0.0019,0.0003,0.0,0.0243,0.0,0.0,0.0001
rechtlich,67,0.008,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0115,0.0,0.0001
beitrag,66,0.0021,0.0001,0.0,0.0001,0.024,0.0053,0.0,0.0,0.0,0.003,0.0,0.005
persönlich,66,0.0,0.0046,0.0,0.0001,0.0001,0.0066,0.0007,0.0,0.0007,0.0,0.0146,0.0001
unterrichtsfach,64,0.0,0.0001,0.0077,0.0001,0.0234,0.0,0.0,0.0041,0.002,0.0,0.0,0.0034
relevant,64,0.0019,0.0001,0.0,0.0001,0.0001,0.0007,0.0,0.0,0.0059,0.0,0.0143,0.0001
bereich,63,0.0019,0.0001,0.0168,0.0001,0.0001,0.0013,0.0,0.0,0.0,0.0038,0.0013,0.0036
europäisch,61,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.018,0.0006,0.0,0.0,0.0,0.0001
formulieren,61,0.0,0.0001,0.0,0.0001,0.0123,0.0,0.0,0.0,0.0,0.0,0.0201,0.0001
jugendliche,60,0.0031,0.0025,0.0,0.0001,0.0001,0.0002,0.0,0.0,0.0009,0.0157,0.003,0.0001
urteil,60,0.0048,0.0001,0.0035,0.0001,0.0001,0.0107,0.0,0.0,0.0,0.0,0.0,0.0001
bestimmt,60,0.0,0.0001,0.0091,0.0001,0.0001,0.0,0.0,0.0022,0.0,0.0033,0.0,0.0171
gesetz,59,0.0025,0.0001,0.0221,0.0001,0.0001,0.0,0.0001,0.002,0.0,0.0,0.0,0.0001
zusammenhang,58,0.0027,0.0001,0.0,0.0041,0.0001,0.0089,0.0035,0.0,0.0,0.0,0.0002,0.0001
reflexion,57,0.0014,0.0001,0.0,0.0001,0.0001,0.0,0.0014,0.0041,0.0007,0.0145,0.0,0.0001
einzeln,56,0.0059,0.0001,0.0113,0.0001,0.0001,0.0,0.0,0.0009,0.0,0.0,0.0,0.0001
sicherheit,55,0.0,0.0001,0.0048,0.0001,0.0001,0.0,0.0053,0.0,0.0,0.0,0.0,0.0163
überprüfen,54,0.0005,0.0001,0.0,0.0125,0.0001,0.0075,0.0,0.0,0.0023,0.0037,0.0,0.0001
orientierung,54,0.0,0.0001,0.0,0.0001,0.0049,0.0059,0.0,0.0086,0.0016,0.0,0.0,0.0035
rolle,54,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0102,0.0,0.0057,0.0,0.0,0.0001
diskussion,53,0.0029,0.0001,0.0,0.0001,0.0001,0.0003,0.0026,0.0,0.0,0.0113,0.0,0.0001
ziel,52,0.0,0.0001,0.0,0.0001,0.0135,0.0087,0.0,0.0045,0.0003,0.0,0.0,0.0001
erschließen,52,0.0076,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0045,0.0001
familie,52,0.0005,0.0001,0.0073,0.0001,0.0001,0.0,0.0025,0.0,0.0,0.0,0.0,0.0162
gelten,52,0.0,0.0143,0.0145,0.0001,0.0001,0.0,0.0021,0.0,0.0,0.0,0.0,0.0001
institution,51,0.0011,0.0001,0.0,0.0001,0.0001,0.0,0.0103,0.0,0.0,0.0047,0.0,0.0001
nehmen,51,0.0017,0.0001,0.0,0.0103,0.0001,0.0,0.0,0.0009,0.0045,0.0,0.0057,0.0001
pflicht,51,0.0094,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
technisch,50,0.0,0.0001,0.0277,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
kenntnis,50,0.0006,0.0001,0.0,0.0001,0.0001,0.004,0.0,0.0038,0.0,0.0,0.0091,0.0001
iii,49,0.0024,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.015,0.0001
ökonomisch,49,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0043,0.0,0.0,0.0173,0.0,0.0001
geltend,48,0.0,0.0001,0.0075,0.0241,0.0001,0.0013,0.0,0.0,0.0,0.0,0.0,0.0001
denken,47,0.0031,0.0115,0.0,0.0001,0.0001,0.0,0.0047,0.0,0.0,0.0,0.0,0.0001
liegen,47,0.001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0091,0.0,0.0125
weltanschauung,47,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0028,0.0085,0.0014,0.0,0.0022,0.0001
setzen,46,0.0012,0.0001,0.0045,0.0001,0.0001,0.0103,0.0001,0.0,0.0,0.0,0.0,0.0001
inhaltsbezogen,46,0.0082,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
leisten,46,0.0,0.0001,0.0,0.0001,0.0252,0.0039,0.0,0.0,0.0,0.0,0.0,0.0051
erörtern,46,0.0017,0.0001,0.0,0.0001,0.0001,0.0008,0.0093,0.0,0.0004,0.0,0.0,0.0001
position,46,0.0003,0.0001,0.0,0.0082,0.0001,0.0088,0.0002,0.0026,0.0,0.0,0.0,0.0001
verlangen,45,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0028,0.0021,0.0,0.0121,0.0,0.0001
prinzip,45,0.0014,0.0001,0.0,0.0001,0.0001,0.0098,0.0,0.0,0.0,0.0,0.003,0.0001
hinblick,44,0.0,0.0001,0.0,0.012,0.0001,0.0,0.0,0.0,0.0068,0.0,0.0042,0.0011
ethikunterricht,44,0.0012,0.0171,0.0,0.0001,0.0001,0.0,0.0036,0.0,0.0008,0.0,0.0,0.0001
system,42,0.0,0.0001,0.0,0.0001,0.0001,0.0037,0.0,0.0,0.0113,0.0,0.0,0.0001
methodischdidaktisch,42,0.0075,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
treffen,41,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0165,0.0001
kerncurriculum,41,0.0,0.0001,0.0,0.0001,0.0272,0.0,0.0014,0.0,0.0,0.0,0.0022,0.0001
berücksichtigen,41,0.0,0.0001,0.0111,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0011,0.0078,0.0001
berücksichtigung,41,0.0,0.0024,0.0,0.0163,0.0001,0.0,0.0,0.0,0.0,0.0,0.0049,0.003
vorstellung,40,0.0031,0.0132,0.0,0.0001,0.0001,0.0,0.002,0.0,0.0,0.0,0.0,0.0001
verwendung,39,0.0,0.0001,0.0,0.0001,0.0001,0.0105,0.0,0.0,0.0,0.0028,0.0,0.0018
deutschland,39,0.0,0.0001,0.0171,0.0001,0.0001,0.0,0.0026,0.0,0.0,0.0,0.0,0.0001
medial,39,0.0,0.0045,0.0,0.0001,0.0001,0.0,0.0,0.0083,0.0034,0.0,0.0,0.0001
wirklichkeit,39,0.0,0.0001,0.0,0.0001,0.0019,0.0,0.0,0.008,0.0,0.0,0.0,0.008
ritual,39,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0003,0.0014,0.0,0.0,0.0194
gerecht,39,0.0,0.0001,0.0,0.0001,0.016,0.0038,0.0,0.0,0.0,0.0018,0.0,0.0037
sachverhalte,38,0.0,0.0001,0.0,0.0032,0.0001,0.0005,0.0,0.0,0.0,0.0,0.0132,0.0001
art,38,0.0007,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0113,0.0,0.0,0.0,0.0035
kind,38,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0154,0.0023,0.0001
kommunikation,38,0.001,0.0001,0.0,0.0001,0.0001,0.0,0.0017,0.0,0.0097,0.0,0.0,0.0001
menschenwürde,38,0.0003,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0041,0.0081,0.0,0.0,0.0001
handlungsoption,37,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0148,0.0001
rahmen,37,0.0009,0.0001,0.0114,0.0001,0.0001,0.0,0.0,0.003,0.0,0.0,0.0,0.0029
geschichte,36,0.0009,0.0001,0.0,0.0118,0.0001,0.0,0.0039,0.0,0.0,0.0,0.0,0.0001
häufig,36,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0107,0.0044,0.0001
begründet,36,0.0009,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0007,0.0,0.012,0.0001
schuljahrgänge,35,0.0,0.0001,0.0,0.0001,0.0255,0.0,0.0,0.0,0.0026,0.0,0.0,0.0001
verständnis,34,0.0,0.0001,0.0,0.0001,0.0001,0.0012,0.0,0.0,0.0,0.0118,0.0,0.0037
gruppe,33,0.0005,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0124,0.0,0.0,0.0,0.0001
biologisch,33,0.0,0.0001,0.0,0.0001,0.0001,0.0008,0.0001,0.0,0.0,0.0,0.0125,0.0001
gewalt,32,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0105,0.0,0.0,0.0001
international,32,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0016,0.0001,0.0098,0.0,0.0,0.0001
verstehen,32,0.0,0.022,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0043,0.0,0.0001
material,32,0.0,0.0001,0.0123,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0047,0.0001
gegenwärtig,32,0.0005,0.0001,0.0,0.0212,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001
bezüglich,30,0.0015,0.0112,0.0,0.0001,0.0001,0.0,0.0,0.0021,0.0,0.0,0.0,0.0022
sachurteil,29,0.0,0.0001,0.0,0.0129,0.0001,0.0,0.0,0.0,0.0,0.0,0.0047,0.0001
identifizieren,29,0.0011,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0007,0.0,0.0083,0.0001
verlässlichkeit,29,0.0,0.0001,0.0,0.0001,0.0048,0.0013,0.0001,0.0,0.0,0.0,0.0,0.0114
chance,29,0.0006,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0079,0.002,0.0,0.0,0.0001
aufbauend,28,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0006,0.0,0.0,0.0123,0.0,0.0001
kompetenzbereiche,28,0.0,0.0001,0.0,0.0001,0.0191,0.0,0.0014,0.0,0.0,0.0,0.0,0.0012
entsprechen,28,0.001,0.0001,0.0115,0.0001,0.0001,0.0,0.0,0.0,0.001,0.0,0.0,0.0001
wandel,27,0.0,0.0001,0.0,0.0095,0.0001,0.0,0.0,0.0057,0.0,0.0,0.0,0.0001
gesellschaftswissenschaftlich,26,0.0,0.0177,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0039,0.0,0.0001
betrachtung,26,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0123,0.0,0.0001
bewertungskriterie,26,0.0,0.0025,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0095,0.0001
niedersächsischen,26,0.0,0.0001,0.0,0.0001,0.0188,0.0,0.0,0.0,0.0,0.0,0.0022,0.0001
interessenausgleich,25,0.0,0.0001,0.0,0.0001,0.0001,0.0009,0.0,0.0,0.0085,0.0,0.0,0.0001
benennen,25,0.0004,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0023,0.0097
klasse,25,0.0009,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0114
vermitteln,25,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0079,0.0,0.0,0.0011,0.0001
demokratie,25,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0099,0.0,0.0,0.0,0.0001
wenden,25,0.0,0.0117,0.0069,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
anspruch,24,0.0,0.0001,0.0,0.004,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
staat,24,0.0007,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0078,0.0,0.0,0.0,0.0001
streben,24,0.0,0.0001,0.0,0.0001,0.0001,0.0081,0.0,0.0,0.0,0.0,0.0,0.0001
beziehungsweise,24,0.0,0.0001,0.0137,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
bildungsbeitrag,24,0.0,0.0001,0.0,0.0001,0.0169,0.0,0.0,0.0,0.0,0.0,0.0022,0.0001
vielstimmig,24,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0107,0.0,0.0001
dar,24,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0085,0.0,0.0,0.0001
lebenspraxis,24,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0107,0.0,0.0001
leistung,24,0.0,0.0001,0.0101,0.0001,0.0001,0.0,0.0,0.0,0.0026,0.0,0.0,0.0001
leiten,24,0.0,0.0168,0.0,0.0001,0.0001,0.0,0.0,0.0021,0.0,0.0,0.0,0.0001
deutung,24,0.0007,0.0001,0.0,0.0123,0.0001,0.0,0.0,0.0012,0.0,0.0,0.0,0.0001
ästhetisch,24,0.0006,0.0001,0.0114,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
anhang,23,0.0,0.0001,0.0,0.0001,0.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0022
din,23,0.0,0.0001,0.0126,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
fachlich,23,0.0,0.0001,0.0,0.0001,0.0001,0.001,0.0,0.0,0.0,0.0,0.0081,0.0001
fallbeispiel,23,0.0005,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0011,0.0075,0.0,0.0,0.0001
schulgesetz,22,0.0,0.0001,0.0,0.0001,0.0154,0.0,0.0,0.0,0.0,0.0,0.0023,0.0001
spielregel,22,0.0,0.0001,0.0119,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
benimmregel,22,0.0,0.0001,0.0119,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
klugheitsregel,22,0.0006,0.0001,0.0102,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
leistungsbewertung,22,0.0,0.0001,0.0,0.0001,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
werte,22,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0083,0.0,0.0,0.0,0.0001
einschränkung,22,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
hannover,21,0.0,0.0001,0.0,0.0001,0.0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
bieten,21,0.0,0.0059,0.0,0.0001,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
bundesrepublik,21,0.0,0.0001,0.0123,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
leistungsfeststellung,21,0.0,0.0001,0.0,0.0001,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
wobei,21,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0088,0.0001
unreflektiert,20,0.0,0.0122,0.0,0.0001,0.0001,0.0,0.0,0.0,0.002,0.0,0.0,0.0001
kategorie,20,0.0,0.0001,0.0,0.0102,0.0001,0.0021,0.0,0.0,0.0005,0.0,0.0,0.0001
verein,20,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0114
fachkonferenz,20,0.0,0.0001,0.0,0.0001,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0021
freundeskreis,20,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0114
hinaus,19,0.001,0.0001,0.0,0.0098,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
jahrgangsstufe,18,0.0,0.0157,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verhaltensweise,17,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0105
kultusministerium,17,0.0,0.0001,0.0,0.0001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
motivation,17,0.0,0.0145,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
anthropologie,15,0.0,0.0001,0.0,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
überzeugung,15,0.0,0.0144,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
befähig,12,0.0,0.0114,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
zugehörigkeit,11,0.0,0.0113,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
perspektivwechsel,10,0.0,0.01,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
