rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,folge,55,30.398175377314818,0.03638773650057586
2,sozial,68,28.748389203882375,0.03441288163458437
3,klischee,126,27.025030923033476,0.03234995824391228
4,ursache,66,20.897004612383544,0.02501448485142266
5,herkunft,26,18.530878373428138,0.02218214452041516
6,medium,46,17.908068603773664,0.02143661826737947
7,mobbing,39,17.652109964415402,0.021130226340613862
8,beziehen,30,15.594981723620085,0.018667768004058092
9,unterschiedlich,46,14.493617052104652,0.01734939389243117
10,interesse,18,14.108784398458214,0.016888735019854426
11,intoleranz,21,13.755577372151027,0.0164659331890245
12,ethnisch,18,12.924514527688606,0.015471120328569553
13,urteil,54,12.904248046490036,0.015446860603487574
14,konflikt,38,11.725911508638752,0.014036348330427557
15,unkenntnis,16,11.470925910206619,0.013731121169519925
16,geschlechterrolle,20,11.450597806131775,0.01370678767958343
17,aussehen,16,11.449928978848268,0.01370598706866996
18,lebensalter,16,11.448377077295264,0.013704129385302962
19,religionszugehörigkeit,16,11.44742217571407,0.013702986332909547
20,benenn,16,11.443483345127413,0.01369827140749943
